id,final,source,old_name,google_name,name_sim,distance_m,business_status,food_signal,google_primary_type,google_phone,google_rating,has_photo,old_address,google_address,llm_verdict,llm_conf,llm_reason,google_maps_uri
7028,verified,llm,גלגל החיים,גלגל החיים,1.000,832,OPERATIONAL,food,food_court,09-745-2459,2.8,yes,"אלון צבי 20, נתניה","Alon Tsvi St 20, Netanya, Israel",yes,0.95,"Identical unique business name (גלגל החיים), matching street (Alon Tsvi/אלון צבי) and house number (20), same city (Netanya/נתניה). Distance of 832m likely due to coordinate precision issues in one database, but address details align perfectly.",https://maps.google.com/?cid=3689760569230004353&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5191,verified,llm,פיצה מבוא חורון -המקום של דידי,פיצה מבוא חורון,1.000,2709,OPERATIONAL,food,pizza_restaurant,053-530-6783,4.5,yes,"מבוא חורון, Israel",Mevo Horon,yes,0.95,Unique business name 'פיצה מבוא חורון' (Pizza Mevo Horon) matches between listings. Both located in Mevo Horon city. Distance of 2.7km is large but acceptable given that A's address lacks street-level specificity (city-only) and GPS coordinates in small towns can be imprecise. Name match is strong and specific enough to confirm same business.,https://maps.google.com/?cid=6555053417614476808&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1569,flagged,rule,אליזבת איטלקיה אמיתית,אליזבת איטלקיה אמיתית אשקלון,1.000,997,CLOSED_TEMPORARILY,food,italian_restaurant,050-946-9464,4.1,yes,"התענך 2, אשקלון, Israel","Ta'anakh St 2, Ashkelon, Israel",,,,https://maps.google.com/?cid=3990046737536543751&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5105,verified,llm,הולי בייגל,Holy Bagel RBS,0.250,265,OPERATIONAL,food,restaurant,02-999-3121,4.4,yes,"נחל דולב 19, בית שמש, Israel","Nachal Dolev St 19, Bet Shemesh, Israel",yes,0.98,"Exact street and house number match (Nachal Dolev/נחל דולב 19), same city (Bet Shemesh/בית שמש). Name matches via Hebrew-English translation: 'הולי בייגל' = 'Holy Bagel'. Distance of 265m likely due to coordinate precision issues, not a real mismatch.",https://maps.google.com/?cid=6591370994179041462&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5628,flagged,rule,שיר,מסעדת שיר,1.000,14318,CLOSED_PERMANENTLY,food,restaurant,08-915-4171,,no,"צריפין, Israel","שוק סיטונאי צריפין, Be'er Ya'akov, Israel",,,,https://maps.google.com/?cid=18268282371485741298&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4100,flagged,rule,פיצה איטליה,Kalman Rosenblum St 32,0.100,117,,other,,,,no,"רוזנבלום קלמן 32, משמר השבעה, Israel","Kalman Rosenblum St 32, Mishmar HaShiv'a, Israel",,,,https://maps.google.com/?cid=9925988357920621499&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5297,no_match,nonfood-reject,אינגליש קייק,קניון לב הפסגה,0.083,2798,OPERATIONAL,nonfood,shopping_mall,02-585-4005,3.6,yes,"שד' משה דיין 106, פסגת זאב, ירושלים, Israel","קניון, Jerusalem",,,,https://maps.google.com/?cid=16412252912260459595&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4755,no_match,llm-no,ריבר נודלס בר,Riobar,0.375,1562,OPERATIONAL,food,restaurant,050-760-1201,4,yes,"שטראוס 18, ירושלים, Israel","Jaffa St 228, Jerusalem, Israel",no,0.95,Different street locations (Strauss St vs Jaffa St) with 1.5km distance. Names differ significantly ('River Noodles Bar' vs 'Riobar') - not a translation/transliteration match. Different physical addresses rule out same business.,https://maps.google.com/?cid=16360179720477229658&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2049,no_match,llm-no,מזנון רות,Грузинская кухня - מסעדה גרוזינית - Mimino Delivery,0.143,676,OPERATIONAL,food,eastern_european_restaurant,04-811-3399,4.1,yes,"שד' המגינים 100, חיפה, Israel","Sderot Ben Gurion 15, Haifa, 3502107, Israel",no,0.95,"Different street addresses (Sderot HaMaginim 100 vs Sderot Ben Gurion 15), different names (מזנון רות/Ruth Cafeteria vs Mimino/Georgian cuisine), and 676m distance apart. These are clearly different businesses.",https://maps.google.com/?cid=5739270288883055202&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2569,no_match,rule,מיכל איפרגן,Sha'ul HaMelech St 74,0.125,384,,other,,,,no,"שאול המלך 74, בית שאן, Israel","Sha'ul HaMelech St 74, Beit She'an, Israel",,,,https://maps.google.com/?cid=5188535802528200030&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6691,verified,llm,Jem's הרצליה,Jem's Yam,0.500,3092,OPERATIONAL,food,restaurant,09-794-3311,4.4,yes,"משכית 14, הרצליה","Maskit St 14, Herzliya, Israel",yes,0.95,"Same business: 'Jem's' is the unique name (matches exactly), street 'משכית'='Maskit' is correct Hebrew-English translation, house number 14 matches, city Herzliya matches. Distance of 3092m is likely due to coordinate system error in our database, not a different location.",https://maps.google.com/?cid=4703761274021367523&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7190,uncertain,llm-uncertain,שיפודי כינור דוד,Kinor David Restaurant,0.500,610,OPERATIONAL,food,shawarma_restaurant,04-659-1910,4.5,yes,"הנשיא ויצמן 23, עפולה","Ha-Nasi Weizman St 23, Afula, Israel",yes,0.95,"Hebrew name 'שיפודי כינור דוד' (Shipudei Kinor David) translates to 'Kinor David Skewers'. Exact street and house number match (Hanasi Weizman 23, Afula). Distance metric (610m) likely reflects coordinate imprecision rather than different locations, as the address details align perfectly.",https://maps.google.com/?cid=2082683671532554935&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4609,verified,llm,מפגש שמש רמת גן,Sun meeting,0.200,3082,OPERATIONAL,food,restaurant,03-612-8989,2.9,yes,"ז'בוטינסקי 155, רמת גן, Israel","Jabotinsky St 155, Ramat Gan, Israel",yes,0.95,"Direct translation match: 'מפגש שמש' = 'Sun meeting'. Street and house number match exactly (Jabotinsky 155, Ramat Gan). Large distance_meters likely due to coordinate system conversion error, not address mismatch. Unique name + exact address alignment confirms same physical business.",https://maps.google.com/?cid=4092682756999904341&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5892,verified,llm,באגטוסט נקניק,באגטוסט נקניק,1.000,677,OPERATIONAL,food,restaurant,077-701-1234,4.6,yes,"העצמאות 38, הרצליה, Israel","HaAtsmaut St 38, Herzliya, Israel",yes,0.95,"Identical business name (באגטוסט נקניק), same street (העצמאות/HaAtsmaut), same house number (38), same city (Herzliaya/Herzliya). Distance of 677m likely due to coordinate imprecision rather than different locations. Strong match on all verifiable identifiers.",https://maps.google.com/?cid=17896969831933641162&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3753,flagged,nonfood-reject,קרני,ניב קרני | קוסמטיקאי מומחה בחולון - טיפולי עור מתקדמים | Niv karni- Skin expert,1.000,846,OPERATIONAL,nonfood,beautician,052-756-5010,5,yes,"חולון, Israel","Holon, Israel",,,,https://maps.google.com/?cid=14233811458742354777&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4321,flagged,llm-no,שמש,פיצה שמש,1.000,1064,OPERATIONAL,food,pizza_restaurant,03-533-0111,4.2,yes,"אריק איינשטיין 1, אור יהודה, Israel","Sderot Mordehai Ben Porat 79, Or Yehuda, Israel",no,0.85,"Different street addresses (Arik Einstein 1 vs Mordehai Ben Porat 79) with large distance (1064m) between them. While both are in Or Yehuda and share the name 'Shemesh', the significant physical separation suggests these are two different locations of the same chain or different businesses entirely.",https://maps.google.com/?cid=10811607075360415458&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6204,no_match,llm-no,מסעדת חמשת החושים,Buckaroo,0.000,15647,OPERATIONAL,food,restaurant,09-891-9959,4.5,yes,"זרחין אלכסנדר 13, אזור תעשייה רעננה, Israel","Zarhin St 13, Ra'anana, Israel",no,0.95,"The names are completely different (מסעדת חמשת החושים='Restaurant Five Senses' vs 'Buckaroo'). While the address appears similar (Zarhin St 13, Ra'anana), the large distance_meters value (15.6km) and fundamentally different restaurant names indicate these are not the same business. The distance is too large to be explained by coordinate errors alone.",https://maps.google.com/?cid=11522774282650888639&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5126,no_match,llm-no,בורגר צ'ונה,מעדני צ'ונה,0.500,3260,OPERATIONAL,food,deli,053-523-1558,3.8,yes,"אליהו קורן 27, ירושלים, Israel","HaTnufa St 11, Jerusalem, Israel",no,0.95,"Different street addresses (Eliyahu Koren 27 vs HaTnufa St 11) with 3.26km distance. While names are related (both mention 'Chuna'), the significant distance and different street locations indicate separate businesses.",https://maps.google.com/?cid=16275945009587794299&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4275,flagged,rule,באראטו,Ha-Aliya ha-Shinya St 43,0.000,13,,other,premise,,,no,"העלייה השנייה 43, אזור, Israel","Ha-Aliya ha-Shinya St 43, Azor, Israel",,,,https://maps.google.com/?cid=666261564815977297&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1782,no_match,llm-no,קפה פולט,Roasters באר שבע,0.000,1085,OPERATIONAL,food,cafe,08-917-8282,4.6,yes,"ככר מנחם בגין 2, באר שבע, Israel","Ya'akov Cohen St 12, Be'er Sheva, Israel",no,0.95,"Different names (Cafe Polet vs Roasters) with no translation/transliteration match, different streets (Menachem Begin Square vs Ya'akov Cohen St), and 1085m distance. These appear to be two separate coffee businesses in Be'er Sheva.",https://maps.google.com/?cid=5636125325297290925&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5537,verified,llm,אושי אושי נס ציונה,Oshi Oshi,0.308,227,OPERATIONAL,food,sushi_restaurant,08-938-9200,3.7,yes,"הפטיש 6, נס ציונה, Israel","ישפרו סנטר, הפטיש 6, נס ציונה, Israel",yes,0.95,"Name matches (Oshi Oshi - Hebrew transliteration), same street (Hapatiş 6) and city (Nes Tziyona). Distance of 227m is within acceptable range for coordinate variation. Google's additional detail (Yisraeli Center) is just a building/complex name, not contradicting the match.",https://maps.google.com/?cid=12316901872535195036&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6714,verified,llm,VIVINO ביתן אהרון,ויוינו - VIVINO - ביתן אהרון,1.000,1923,OPERATIONAL,food,italian_restaurant,077-363-0486,4.5,yes,"ביתן אהרון, מרכז מסחרי","ביתנ'ס Bitan Aharon, 4029400, Israel",yes,0.95,Identical unique business name (VIVINO ביתן אהרון). Both listings reference the same commercial center location (Bitan Aharon/ביתן אהרון). Distance of 1923m is likely due to coordinate imprecision in one database; the specific location identifier (Bitan Aharon) in both addresses confirms this is the same physical business.,https://maps.google.com/?cid=703083566983285374&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4422,flagged,rule,ביג ברגרס,Big Burgers,1.000,32,CLOSED_PERMANENTLY,food,fast_food_restaurant,,4.5,yes,"ז'בוטינסקי 7, פרדס כץ, בני ברק, Israel","Jabotinsky St 7, Bnei Brak, Israel",,,,https://maps.google.com/?cid=11041978308149014668&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4795,verified,llm,פיצה גבעת יערים,פיצה גבעת יערים,1.000,287,OPERATIONAL,food,pizza_restaurant,055-884-5021,4.5,yes,"מרבד הקסמים, גבעת יערים, Israel","Marvad ha-Ksamim St 4, Giv'at Ye'arim, 9097000, Israel",yes,0.95,"Identical unique business name (פיצה גבעת יערים). Same street (מרבד הקסמים/Marvad ha-Ksamim) and city (גבעת יערים/Giv'at Ye'arim). 287m distance likely due to coordinate imprecision in our database, not a different location. House number presence in Google (4) vs absence in our data is normal variation.",https://maps.google.com/?cid=8451168951755825074&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4737,uncertain,llm-uncertain,מלכת הממולאים עין נקובא,מלכת הממולאים,1.000,360,OPERATIONAL,food,restaurant,077-230-7687,4.4,yes,"הואדי 1, עין נקובא, Israel","HaDkalim St 7, Ein Naqquba, Israel",uncertain,0.65,"Names match (both 'מלכת הממולאים' = Queen of Stuffed), same city (Ein Naqquba). However, addresses differ significantly: our listing shows 'הואדי 1' (Wadi 1) vs Google's 'HaDkalim St 7', with 360m distance. While A's address may be imprecise, the street names don't align clearly. Unique name suggests same business but address discrepancy creates doubt.",https://maps.google.com/?cid=15070044173435451654&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5288,no_match,llm-no,מג'יק בגט,באגט הפעמון,0.125,3525,OPERATIONAL,food,fast_food_restaurant,02-645-2000,3.9,yes,"שמעון בן חמו 35, ירושלים, Israel","Ha-Ganenet St 216, Jerusalem",no,0.95,"Different names (Magic Bagel vs. Bagel HaPa'amon), different streets (Shimon Ben Chamo vs. Ha-Ganenet), 3.5km apart. No translation/transliteration match. Distinct businesses.",https://maps.google.com/?cid=9465749809914640357&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3448,verified,llm,טורטיוס,טורטיוס בר אור יהודה,1.000,276,OPERATIONAL,food,restaurant,077-805-0520,4.3,yes,"אליהו סעדון 128, אור יהודה, Israel","Sderot Eliyahu Sa'adon 128, Or Yehuda, 6039729, Israel",yes,0.95,"Unique name 'טורטיוס' (Tortious) matches exactly in both listings. Street name (אליהו סעדון/Eliyahu Sa'adon) and house number (128) match perfectly. City (Or Yehuda) matches. The 276m distance is likely due to coordinate imprecision, not a different location. Google's full name includes location descriptor which is standard practice.",https://maps.google.com/?cid=8688931845493594350&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5857,flagged,rule,שניצל פאפא,Schnitzel Papa,0.778,15,CLOSED_PERMANENTLY,food,fast_food_restaurant,,3.9,yes,"סוקולוב 73, הרצליה, Israel","Sokolov St 73, Herzliya, 27374, Israel",,,,https://maps.google.com/?cid=18073871110472127437&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7089,verified,address-first,נקודת לחם,נקודת לחם,1.000,433,OPERATIONAL,food,bakery,03-540-4676,4.6,yes,"שדרות וייצמן 6, רמת השרון","4RWQ+G7X, Sderot Weizman 6, Ramat HaSharon, Israel",,,,https://maps.google.com/?cid=4638021293107094595&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5946,flagged,rule,הקבב של אמא,Mother's Kebab,0.375,27808,CLOSED_PERMANENTLY,food,restaurant,053-809-3120,4.3,yes,"שד' בנימין 7, נתניה, Israel","Sderot Binyamin 7, Netanya, Israel",,,,https://maps.google.com/?cid=2670100150024448559&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3107,verified,regular,רודיס בורגר בר,Rudies Burger Bar,0.778,218,OPERATIONAL,food,hamburger_restaurant,03-526-7474,3.9,yes,"זלמן שניאור 16, ראשון לציון, Israel","Sderot Zalman Shne'ur 16, Rishon LeZion, 11111, Israel",,,,https://maps.google.com/?cid=10989571409789410264&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3160,no_match,llm-no,מאנצ' בורגר,fomo momo burger - ראשון לציון,0.167,1316,OPERATIONAL,food,hamburger_restaurant,03-672-8888,4.4,yes,"העצמאות 21, ראשון לציון, Israel","Rothschild St 57, Rishon LeZion, 7520139, Israel",no,0.95,"Different street addresses (Ha'Atzma'ut 21 vs Rothschild 57), different business names (Munch Burger vs Fomo Momo Burger), and 1.3km distance apart. No evidence these are the same location.",https://maps.google.com/?cid=13048931881626212562&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6221,flagged,llm-no,ואכלת פרדס חנה-כרכור,מן-חק׳אנה מסעדה תימנית,0.150,149,OPERATIONAL,food,restaurant,04-627-2222,4.9,yes,"דרך הבנים 17, פרדס חנה-כרכור, Israel","Derech HaBanim 16א, Pardes Hana-Karkur, Israel",no,0.85,Different business names with no translation/transliteration match. 'ואכלת פרדס חנה-כרכור' (Vakhlat/eating place) vs 'מן-חק׳אנה' (Yemeni restaurant). Same street but different house numbers (17 vs 16א) and 149m distance suggests different locations. Names don't align.,https://maps.google.com/?cid=4233974988568924747&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4893,verified,llm,ציון הקטן,Little Zion Steakhouse,0.273,28,OPERATIONAL,food,restaurant,02-652-7272,4.1,yes,"כנפי נשרים 15, ירושלים, Israel","Kanfei Nesharim St 15, Jerusalem, Israel",yes,0.95,"Hebrew name 'ציון הקטן' translates to 'Little Zion', matching 'Little Zion Steakhouse'. Street address (Kanfei Nesharim/כנפי נשרים 15) and city (Jerusalem) are identical. Distance of 28m is negligible. Unique business name confirms match.",https://maps.google.com/?cid=1972665605024106822&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3692,flagged,nonfood-reject,Topya Chef Yogurteria,TLV Mall,0.111,19,OPERATIONAL,nonfood,shopping_mall,072-327-2470,4.2,yes,"קרליבך 4, תל אביב, Israel","Carlebach St 4, Tel Aviv-Yafo, 6713208, Israel",,,,https://maps.google.com/?cid=4399476191045985937&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3982,verified,llm,פלאפל צמרת,פלאפל צמרת,1.000,853,OPERATIONAL,food,restaurant,050-901-1222,4.5,yes,"בר כוכבא 74, פתח תקווה, Israel","Bar Kochva St 74, Petah Tikva, Israel",yes,0.95,"Identical unique business name (Falafel Tzmarett), same street (Bar Kochva/בר כוכבא) and house number (74), same city (Petah Tikva). Distance discrepancy (853m) is due to geocoding error, not a location mismatch.",https://maps.google.com/?cid=2070957752720434858&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5125,no_match,nonfood-reject,שמונה,Naimi Mall,0.167,448,OPERATIONAL,nonfood,shopping_mall,02-566-5556,4,yes,"דרך יצחק רבין 2, קניון נעימי, בית שמש, Israel","Derech Yitshak Rabin 2, Beit Shemesh, Israel",,,,https://maps.google.com/?cid=3058896798348610098&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2911,no_match,llm-no,פסטה פיצה,Pizza Ido,0.000,455,OPERATIONAL,food,italian_restaurant,04-652-6996,4.2,yes,"ירושלים 17, עפולה, Israel","Yerushalayim St 27, Afula, 1825127, Israel",no,0.85,"Different business names (Pasta Pizza vs Pizza Ido), different house numbers (17 vs 27) on same street, 455m apart. Names don't match by translation/transliteration. Likely different establishments.",https://maps.google.com/?cid=2522135994294412895&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6084,flagged,rule,אדמס,אדמס,1.000,1377,CLOSED_PERMANENTLY,food,pub,054-987-6701,4,yes,"המייסדים 26, פרדס חנה-כרכור, Israel","Ha-Meyasdim St 26, Pardes Hanna-Karkur, Israel",,,,https://maps.google.com/?cid=15432623001930829478&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4550,uncertain,llm-uncertain,שיפודי ציפורה,שיפודי ציפורה,1.000,459,OPERATIONAL,food,barbecue_restaurant,03-947-2020,3.8,yes,"שחם 17, יכין סנטר פתח תקווה, Israel","Leshem St 10, Petah Tikva, Israel",uncertain,0.45,"Name matches perfectly (שיפודי ציפורה), both in Petah Tikva, but street addresses differ significantly (Shacham 17 vs Leshem St 10, 459m apart). Listed as chain, so requires clear address match. Could be different locations of same chain, or address data errors. Need verification.",https://maps.google.com/?cid=15338397433030242145&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4624,verified,regular,בן עמי,Ben Ami,1.000,8,OPERATIONAL,food,pastry_shop,03-560-9960,4.3,yes,"נחמני 21, תל אביב, Israel","Nachmani St 21, Tel Aviv-Yafo, 6579435, Israel",,,,https://maps.google.com/?cid=4447491162011441166&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6516,no_match,llm-no,Greenz הוד השרון,מגזינו,0.154,2374,OPERATIONAL,food,bakery,,4.8,no,"הנגר 24, הוד השרון","Ha-Nagar St 24, Hod Hasharon, Israel",no,0.95,"Different business names (Greenz vs מגזינו/Magazino). Both are at Ha-Nagar 24, Hod Hasharon, but the names don't match by translation/transliteration. These appear to be different businesses at the same address or one replaced the other.",https://maps.google.com/?cid=3338926637227643368&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2318,verified,regular,מפגש גיל,Mifgash Gil,0.857,21,OPERATIONAL,food,restaurant,077-502-4030,4.6,yes,"ירושלים הבירה 3, בית שאן, Israel","Yerushalayim ha-Bira St 3, Beit She'an, Israel",,,,https://maps.google.com/?cid=4545923841349338439&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7171,verified,llm,Zalmans- רעננה,"Zalman's זלמנ'ס, מהדרין",0.500,458,OPERATIONAL,food,fast_food_restaurant,055-560-4741,3.6,yes,"אחוזה 127, רעננה","Ahuza St 127, Ra'anana, Israel",yes,0.95,"Unique name 'Zalmans' matches 'Zalman's' (transliteration variant). Street and house number align exactly (Ahuza/אחוזה 127, Ra'anana/רעננה). 458m distance is acceptable given GPS imprecision. Same business.",https://maps.google.com/?cid=1410360224089831792&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1325,no_match,llm-no,קייטרינג נאני,קייטרינג חלבי בבאר שבע - פריקאצ'ה,0.500,1431,OPERATIONAL,food,catering_service,052-444-6771,5,yes,"אטד 73, באר שבע, Israel","Ha-Histadrut St 98, Be'er Sheva, 8420849, Israel",no,0.95,"Different business names (קייטרינג נאני vs קייטרינג חלבי בבאר שבע - פריקאצ'ה), different streets (אטד vs Ha-Histadrut), and significant distance (1431m). These are clearly two separate catering businesses in Be'er Sheva.",https://maps.google.com/?cid=2456751023533169383&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4374,verified,regular,אמריקן פיצה,American Pizza אמריקן פיצה פתח תקווה,1.000,30,OPERATIONAL,food,pizza_restaurant,072-330-6033,3.7,yes,"שטמפפר 24, פתח תקווה, Israel","Yehoshua Shtampfer St 22, Petah Tikva, Israel",,,,https://maps.google.com/?cid=451449452231030640&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4878,verified,llm,מאפין בוטיק,Muffin Boutique,0.429,4,OPERATIONAL,food,cafe,02-500-0041,4.7,yes,"בן יהודה 16, ירושלים, Israel","Ben Yehuda St 16, Jerusalem, Israel",yes,0.98,Perfect match: Hebrew name 'מאפין בוטיק' translates to 'Muffin Boutique'; identical street (Ben Yehuda) and house number (16); same city (Jerusalem); 4m distance is negligible; unique business name confirms this is the same establishment.,https://maps.google.com/?cid=552424917576539721&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5975,verified,regular,אלה פטיסרי,Ella Patisserie,0.714,97,OPERATIONAL,food,pastry_shop,04-654-6155,4.3,yes,"דרך נחל אלכסנדר 5, פארק תעשיות עמק חפר, Israel","א.ת. עמק חפר דרך נחל אלכסנדר 5, Israel",,,,https://maps.google.com/?cid=766557563856038500&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4598,no_match,no-candidate,בן גוריון אקספרס,,,,,,,,,,"דרך בן גוריון 1, פרדס כץ, בני ברק, Israel",,,,,
2194,flagged,rule,קייטרינג בגבעה,קייטרינג בגבעה,1.000,17,CLOSED_TEMPORARILY,food,restaurant,,,no,"פשוש 12, עפולה, Israel","Pashosh St 12, Afula, Israel",,,,https://maps.google.com/?cid=6490462481657882727&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4448,verified,llm,המטבח הכפול,Kaful,0.200,15,OPERATIONAL,food,restaurant,077-231-8259,4.2,yes,"נחלת בנימין 2, תל אביב, Israel","Nahalat Binyamin St 2, Tel Aviv-Yafo, Israel",yes,0.95,"Hebrew name 'המטבח הכפול' (HaMatbach HaKafoul - 'The Double Kitchen') translates to 'Kaful' (double/dual in Hebrew). Exact street and house number match (Nahalat Binyamin 2, Tel Aviv). Distance of 15m is negligible. Unique name with clear translation alignment.",https://maps.google.com/?cid=15925350387150618871&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7321,flagged,rule,פלאפל בריבוע,פלאפל בריבוע - יד חרוצים,1.000,10,CLOSED_PERMANENTLY,food,fast_food_restaurant,03-688-7688,4.1,yes,"יד חרוצים 15, תל אביב, Israel","Yad Harutsim St 15, Tel Aviv-Yafo, Israel",,,,https://maps.google.com/?cid=9775166657057959808&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3535,verified,address-first,אליס בר בשר,בר בשר,1.000,877,OPERATIONAL,food,restaurant,053-941-8411,4.9,yes,"דרך בן גוריון 34, רמת גן, Israel","David Ben Gurion Rd 34, Ramat Gan, Israel",,,,https://maps.google.com/?cid=16768776494908658645&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
