id,final,source,old_name,google_name,name_sim,distance_m,business_status,food_signal,google_primary_type,google_phone,google_rating,has_photo,old_address,google_address,llm_verdict,llm_conf,llm_reason,google_maps_uri
4820,no_match,nonfood-reject,בית הקרפ,Big Fashion Beit Shemesh,0.077,41526,OPERATIONAL,nonfood,shopping_mall,072-274-8888,4.2,yes,"שד' יגאל אלון 3, ביג פאשן בית שמש, Israel","Yig'al Alon Ave 3, Beit Shemesh, Israel",,,,https://maps.google.com/?cid=6051756567323315869&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3739,verified,regular,מיסטר פיצה,Mister Pizza,1.000,46,OPERATIONAL,food,pizza_delivery,03-960-0160,4.2,yes,"חיים עוזר 18, פתח תקווה, Israel","Khayim Ozer St 20, Petah Tikva, Israel",,,,https://maps.google.com/?cid=8677943971268604247&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5715,verified,regular,ונציה,קונדיטוריה ונציה,1.000,16,OPERATIONAL,food,bakery,09-834-7057,4.3,yes,"שער הגיא 7, נתניה, Israel","Yosef Sapir St 4, Netanya, Israel",,,,https://maps.google.com/?cid=7865613332468851624&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6060,no_match,llm-no,הבוריקה,Falafel Boureka at Givat Olga,0.154,5034,OPERATIONAL,food,falafel_restaurant,,4.7,yes,"דוד בוארין 1, חדרה, Israel","Baruch Bu'aron Blvd 15, Hadera, Israel",no,0.95,"Different street addresses: David Boarin St 1 vs Baruch Bu'aron Blvd 15, with 5km distance indicating different locations in Hadera",https://maps.google.com/?cid=311024568826603719&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2340,verified,regular,פלאפל נטו,Falafel Neto,0.571,10,OPERATIONAL,food,gyro_restaurant,052-586-9457,4.5,yes,"התמר 2, קניון דרכים יקנעם, Israel","Ha-Tamar St 1, Yokne'am Illit, Israel",,,,https://maps.google.com/?cid=2309243281025602584&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5195,verified,regular,הסלטיה הלל,הסלטיה,1.000,8,OPERATIONAL,food,vegetarian_restaurant,02-622-3300,4.2,yes,"הלל 23, ירושלים, Israel","Hillel St 23, Jerusalem, Israel",,,,https://maps.google.com/?cid=9570526309279491437&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1718,no_match,rule,תאבולה,Hen St 32,0.000,390,,other,,,,no,"חן 32, ערד, Israel","Hen St 32, Arad, Israel",,,,"https://maps.google.com/?q=Hen+St+32,+Arad,+Israel&ftid=0x15025555f55e2913:0x85fc4f25754fadc6&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA"
5582,verified,regular,המשכן,HaMeshkan,1.000,10,OPERATIONAL,food,hamburger_restaurant,054-834-8055,4.4,yes,"ספיר פנחס 7, פארק המדע נס ציונה, Israel","Pinhas Sapir St 7, Ness Ziona, Israel",,,,https://maps.google.com/?cid=4609591858066268004&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7228,no_match,llm-no,ביסטרו BP - רופין,Bp ביסטרו רופין,1.000,4307,OPERATIONAL,food,restaurant,09-788-4712,4.8,yes,"תחנת דלק פז צומת רופין, רופין","Kfar Monash, Israel",no,0.95,"Listing A is explicitly at 'תחנת דלק פז צומת רופין' (Paz gas station at Rofin junction, Rofin). Listing B is at 'Kfar Monash' - a different location ~4.3km away. Despite matching names, the addresses are in different settlements, making these two different physical locations.",https://maps.google.com/?cid=2977324944379723377&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4580,verified,regular,הכריש,Hakarish Pizza,1.000,25,OPERATIONAL,food,pizza_restaurant,03-950-2200,4.1,yes,"אח""י דקר 6, טיילת ראשון לציון, Israel","Ahi Dakar St 6, Rishon LeZion, Israel",,,,https://maps.google.com/?cid=7496054792849151976&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4243,verified,regular,סביח פרישמן,סביח פרישמן,1.000,39,OPERATIONAL,food,israeli_restaurant,03-928-4488,4.2,yes,"שלמה המלך 37, קניון קרית אונו, Israel","Shlomo ha-Melekh St 37, Kiryat Ono, Israel",,,,https://maps.google.com/?cid=10456261638332734965&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1312,verified,regular,פלאפל הגשר,פלאפל הגשר,1.000,4,OPERATIONAL,food,falafel_restaurant,08-643-0131,3.8,yes,"שד' יעלים 32, באר שבע, Israel","Sderot Ye'elim 3, Beersheba, 8456316, Israel",,,,https://maps.google.com/?cid=12309667098318855242&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6858,verified,address-first,Burgers Bar המושבה הגרמנית,בורגרס בר | BurgersBar | המושבה הגרמנית כשר,0.692,772,OPERATIONAL,food,hamburger_restaurant,079-591-2242,4.1,yes,"עמק רפאים 31, ירושלים","Emek Refa'im St 31, Jerusalem, 9090700, Israel",,,,https://maps.google.com/?cid=8172463659924319669&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3310,no_match,nonfood-reject,cofix,Sadab Center,0.000,2286,OPERATIONAL,nonfood,shopping_mall,,3.6,yes,"יהושע רבינוביץ 11, מרכז סאדאב חולון, Israel","Yehoshu'a Rabinovich St 11, Holon, Israel",,,,https://maps.google.com/?cid=3586081713455360307&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4180,verified,llm-no,קפה יפו,Cafe Puaa,0.500,97,OPERATIONAL,food,restaurant,03-682-3821,4.4,yes,"עולי ציון 11, יפו, תל אביב, Israel","Rabbi Yohanan St 6, Tel Aviv-Yafo, Israel",no,0.95,"Different street addresses (Olei Zion vs Rabbi Yohanan) with 97m distance. Names don't match (Cafe Yaffo vs Cafe Puaa). While both are in Jaffa/Tel Aviv area, the street locations are distinct and names are not translations of each other.",https://maps.google.com/?cid=12440811842263280458&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3909,verified,llm,המקום של שי,Shai's Place,0.091,155,OPERATIONAL,food,pizza_delivery,08-923-3290,4.4,yes,"שד' המלך דוד 17/1, לוד, Israel","Sderot David HaMelech 17, Lod, Israel",yes,0.95,"Name matches (Hebrew 'המקום של שי' = 'Shai's Place'), same street (King David Boulevard/Sderot David HaMelech) and house number (17), same city (Lod). Minor distance (155m) and address format variations are within acceptable tolerance for database discrepancies. High confidence match.",https://maps.google.com/?cid=17428928331445156909&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4161,flagged,rule,פיתה בשוק,פיתה שוק,0.889,653,CLOSED_PERMANENTLY,food,restaurant,03-757-7697,3.7,yes,"הרצל 34, ראשון לציון, Israel","Herzl St 34, Rishon LeZion, Israel",,,,https://maps.google.com/?cid=11387501921538120057&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5375,verified,regular,קוריץ,מסעדת קוריץ,1.000,5,OPERATIONAL,food,restaurant,02-538-0742,4.2,yes,"רלב""ח 5, ירושלים, Israel","Ralbah St 5, Jerusalem, Israel",,,,https://maps.google.com/?cid=5627883292277305644&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6760,verified,llm,Moses Shop חולון,מוזס שופ חולון - moses shop holon | המבורגר כשר,1.000,905,OPERATIONAL,food,hamburger_restaurant,077-980-0470,4.3,yes,"פנחס אילון 13, חולון","Pinkhas Eilon St 13, Holon, Israel",yes,0.95,"Name matches (Moses Shop Holon in both Hebrew and English), street and house number identical (Pinkhas Eilon/פנחס אילון 13), same city (Holon). Distance discrepancy (905m) likely due to coordinate mapping error, not address mismatch. Google's additional descriptor (hamburger kosher) confirms it's a food business.",https://maps.google.com/?cid=1177529927101053817&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1669,no_match,nonfood-reject,B2,Ispro Shopping Center,0.000,1416,OPERATIONAL,nonfood,shopping_mall,08-681-5265,4.1,yes,"שד' מלכי ישראל 178, ישפרו סנטר קרית גת, Israel","Sderot Malhei Israel 178, Kiryat Gat, Israel",,,,https://maps.google.com/?cid=14711962483825662480&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6859,verified,address-first,Burger Market מחנה יהודה,Burger Market,1.000,1799,OPERATIONAL,food,hamburger_restaurant,1599-504917,4.4,yes,"אגריפס 68, ירושלים","Agripas St 68, Jerusalem, 9430138, Israel",,,,https://maps.google.com/?cid=1731547537046035265&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6600,no_match,nonfood-reject,פיקאסו אשדוד,Picasso Art,0.333,771,OPERATIONAL,nonfood,store,08-856-3563,4.4,yes,"יצחק הנשיא 100, אשדוד","סטאר סנטר, Jabotinsky 45, Ashdod, Israel",,,,https://maps.google.com/?cid=11558813120411770576&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5828,no_match,llm-no,גריל וקינוחים ברזילאים,B12 Meat Station,0.091,5001,OPERATIONAL,food,bar_and_grill,09-891-9199,4.3,yes,"מכמורת, Israel","מרכז מסחרי, ביתן אהרון, 40294, Israel",no,0.95,Different business names with no translation/transliteration relationship ('גריל וקינוחים ברזילאים'='Brazilian Grill and Desserts' vs 'B12 Meat Station'). Located 5km apart in different commercial areas. No indication these are the same establishment.,https://maps.google.com/?cid=235690381720490865&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5840,verified,regular,Yoko Ono יוקו אונו מסעדת פיוזן אסייתית,Yoko Ono Raanana יוקו אונו רעננה,0.667,59,OPERATIONAL,food,restaurant,077-938-6192,4.5,yes,"אחוזה 124, רעננה, Israel","Ahuza St 124, Ra'anana, 4345020, Israel",,,,https://maps.google.com/?cid=1837093598702462133&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6724,verified,address-first,שירת הבשר,"שירת הבשר - קצבייה, מעדנייה, בשר מעושן, וכריכי בשר מפנקים",1.000,2252,OPERATIONAL,food,food_store,1-700-501-430,4.7,yes,"קבוץ כנרת, עמק הירדן, מול כנרת","מול כנרת, צמח, 1510501, Israel",,,,https://maps.google.com/?cid=8130135956778201009&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2593,flagged,llm-no,הקובה של אפי,Koreana,0.167,190,OPERATIONAL,food,korean_restaurant,04-834-9597,4.6,yes,"שער פלמר 2, נמל חיפה, Israel","Derech HaAtsma'ut 66, Haifa, 3303524, Israel",no,0.95,"Different names (no translation/transliteration match between 'הקובה של אפי' and 'Koreana'), different addresses (Port of Haifa vs. Derech HaAtsma'ut), and 190m distance suggests different locations.",https://maps.google.com/?cid=12964286291584579737&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7193,verified,llm,Zalmans-  עזריאלי,זלמנס עזריאלי תל אביב,0.667,1529,OPERATIONAL,food,fast_food_restaurant,050-982-2103,4.1,yes,"דרך מנחם בגין 132, תל אביב","Food Zone 2, Azrieli Center, Derech Menachem Begin 132, Tel Aviv-Jaffa, Israel",yes,0.95,"Same business name (Zalmans-Azrieli), identical street address (Derech Menachem Begin 132, Tel Aviv), and same house number. Large distance is due to Google's additional location detail (Food Zone 2, Azrieli Center) which is the same physical address. The location appears to be within the Azrieli Center complex.",https://maps.google.com/?cid=14954073862904590891&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6690,uncertain,llm-uncertain,Burgers Bar באר שבע,Burger Bar,0.400,1901,OPERATIONAL,food,hamburger_restaurant,079-591-2242,4.2,yes,"גראנד קניון, באר שבע","David Tuviyahu Ave 125, Beersheba, 8424351, Israel",uncertain,0.45,"Name matches (Burgers Bar = Burger Bar), both in Beersheba. However, listing A is explicitly at 'Grand Canyon' (shopping mall) while listing B shows David Tuviyahu Ave 125 - these are different addresses ~1.9km apart. Without confirmation that Grand Canyon mall is on David Tuviyahu Ave, cannot confirm same location.",https://maps.google.com/?cid=9804848050372170738&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2479,uncertain,llm-uncertain,פיתה רחוב,דוקטור פיתה,0.500,167,OPERATIONAL,food,fast_food_restaurant,04-810-1794,4.3,yes,"חריש, Israel","Erets Rd 57, Harish, Israel",uncertain,0.35,"Different business names ('Pita Street' vs 'Doctor Pita'). Same city (Harish/חריש) and similar street location, but 167m distance and distinct names suggest possibly different businesses. Could be same owner/brand with different names, but insufficient evidence to confirm.",https://maps.google.com/?cid=11008446257851499350&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4177,flagged,rule,ממבו mambo,Mambo,1.000,437,CLOSED_PERMANENTLY,food,restaurant,03-505-1888,4.1,yes,"סוקולוב 60, חולון, Israel","Sokolov St 60, Holon, Israel",,,,https://maps.google.com/?cid=9941305487293524357&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2314,flagged,rule,קפה אלמנט,קפה אלמנט,1.000,485,CLOSED_PERMANENTLY,food,restaurant,04-631-8680,4.2,yes,"זבולון 32, קרית אתא, Israel","Zevulun St 32, Kiryat Ata, Israel",,,,https://maps.google.com/?cid=3904575816026834405&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4220,flagged,rule,פיצה גרג,Pizza Greg,1.000,12,CLOSED_PERMANENTLY,food,restaurant,072-250-6873,4.3,no,"בן גוריון 11, גבעת שמואל, Israel","David Ben Gurion St 11, Giv'at Shmuel, Israel",,,,https://maps.google.com/?cid=15925552341077475704&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1546,no_match,rule,מיקספורט,David Remez St 19,0.000,255,,other,,,,no,"רמז דוד 19, אשקלון, Israel","David Remez St 19, Ashkelon, Israel",,,,https://maps.google.com/?cid=8043347953244787760&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3023,uncertain,llm-uncertain,קפה גרג יקנעם עילית,Greg Cafe,0.375,21,OPERATIONAL,food,cafe,04-959-2288,3.3,yes,"התמר 2, קניון דרכים יקנעם, Israel","Ha-Tamar St 2, Yokne'am Illit, Israel",yes,0.95,"Name matches (קפה גרג = Greg Cafe), street and house number identical (Ha-Tamar St 2 = התמר 2), city matches (Yokne'am Illit = יקנעם עילית), minimal distance (21m likely coordinate variance), both are food businesses",https://maps.google.com/?cid=10976169826502183844&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1773,uncertain,llm-uncertain,רולדין,Roladin,0.800,188964,OPERATIONAL,food,cafe,08-910-3955,4,yes,"צומת אלי כהן, קניון הנגב, Israel","קניון הנגב, קניון עזריאלי, Yitzhack I. Rager Blvd 2, Beersheba, Israel",yes,0.95,"Chain name 'Roladin' matches perfectly. Both locations are in 'קניון הנגב' (Negev Center mall) in Beersheba. The large distance metric (188964m) appears to be a data error, as both addresses reference the same shopping center. Street address differences are expected for mall locations with multiple entrances.",https://maps.google.com/?cid=7353317105213148578&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6946,uncertain,llm-uncertain,הלוטוס,הלוטוס עכו,1.000,1346,OPERATIONAL,food,restaurant,050-848-5068,4.6,no,"ההגנה 36, עכו","10 31, Acre, Israel",uncertain,0.45,"Names match (Lotus/הלוטוס), both in Acre. However, addresses differ significantly: A shows 'ההגנה 36' vs B shows '10 31'. Distance of 1346m is substantial. Coordinates may be inaccurate per instructions, but street names don't clearly match. Need verification.",https://maps.google.com/?cid=17802133402776070001&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4613,verified,regular,גלילי תל אביב,מסעדת גלילי,1.000,4,OPERATIONAL,food,restaurant,03-682-0730,4.5,yes,"עולי ציון 17, יפו, תל אביב, Israel","Olei Zion St 17, Tel Aviv-Yafo, Israel",,,,https://maps.google.com/?cid=6635749113760397519&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5445,verified,regular,פיצה כמעט חינם גן יבנה,פיצה כמעט חינם גן יבנה כשר למהדרין,1.000,37,OPERATIONAL,food,pizza_delivery,08-858-7050,4.3,yes,"הרצל 29, גן יבנה, Israel","Herzl St 42/19, Gan Yavne, Israel",,,,https://maps.google.com/?cid=6151547852645409568&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5191,uncertain,llm-uncertain,פיצה מבוא חורון -המקום של דידי,פיצה מבוא חורון,1.000,2709,OPERATIONAL,food,pizza_restaurant,053-530-6783,4.5,yes,"מבוא חורון, Israel",Mevo Horon,yes,0.85,"Same business name 'פיצה מבוא חורון' (Pizza Mevo Horon) in same city/locality. The Hebrew version includes additional descriptor '- המקום של דידי' (Didi's place) which is typical for local naming. Distance discrepancy (2.7km) likely due to coordinate errors in one database, but street+city match clearly indicates same physical business in small locality.",https://maps.google.com/?cid=6555053417614476808&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7027,verified,llm,ג'פניקה בורסה רמת גן,Japanika,0.200,2696,OPERATIONAL,food,asian_restaurant,,3.8,yes,"ז'בוטינסקי 2, רמת גן","Jabotinsky St 2, Ramat Gan, Israel",yes,0.95,"Name matches (ג'פניקה = Japanika), street and house number identical (Jabotinsky/ז'בוטינסקי 2), city matches (Ramat Gan/רמת גן). Large distance_meters likely reflects coordinate error in our database, not actual address mismatch.",https://maps.google.com/?cid=11066446092141227669&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6299,verified,regular,פיצה קטורזה,פיצה Katorza,0.667,26,OPERATIONAL,food,pizza_restaurant,09-882-6111,4.3,yes,"אגם כנרת 6, נתניה, Israel","Agam Kinneret St 6, Netanya, Israel",,,,https://maps.google.com/?cid=12438011515506845276&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3696,no_match,no-candidate,ברכת השם,,,,,,,,,,"קפלן 43, פתח תקווה, Israel",,,,,
5357,verified,address-first,סופר המזרח,Super HaMizrah,0.889,1821,OPERATIONAL,food,asian_restaurant,02-623-7190,4.1,yes,"ירושלים, Israel","Beit Lehem Rd 34, Jerusalem, 9350401, Israel",,,,https://maps.google.com/?cid=9209551029354723126&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1693,no_match,llm-no,קפריס,קונדיטורית בוטיק - BeeZoo,0.143,677,OPERATIONAL,food,coffee_shop,052-262-7620,4.6,yes,"שד' דוד טוביהו 65, באר שבע, Israel","פינת, David Tuviyahu Ave 65, Beersheba, Israel",no,0.95,"Different business names (קפריס vs בוטיק קונדיטורית BeeZoo) with no translation/transliteration relationship. While addresses share the same street and number (David Tuviyahu 65), the 677m distance suggests different locations on the same street or data error. The distinct business types (קפריס vs BeeZoo boutique pastry) indicate separate establishments.",https://maps.google.com/?cid=1097418625802379162&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4076,verified,address-first,מזנון חן,מזנון חן מנש,1.000,276,OPERATIONAL,food,diner,054-707-2627,4.8,yes,"רמת חן 32, רמת גן, Israel","Ramat Hen St 32, Ramat Gan, Israel",,,,https://maps.google.com/?cid=11722263534884879959&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3514,no_match,llm-no,מפגש גיא,שפעלאפל,0.125,914,OPERATIONAL,food,falafel_restaurant,03-535-7228,4.8,yes,"שד' מרדכי בן פורת 88, אור יהודה, Israel","Sderot Mordehai Ben Porat 88, Or Yehuda, Israel",no,0.95,Different business names (מפגש גיא vs שפעלאפל) at the same address with 914m distance discrepancy. Names don't translate/transliterate to each other. Two separate businesses.,https://maps.google.com/?cid=5619980260299550250&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6854,verified,address-first,B-FRESH - בת ים,B FRESH קניון בת ים,1.000,584,OPERATIONAL,food,juice_shop,,2.7,yes,"יוספטל 92 בת ים, בת ים","יוספטל גיורא 92 קניון ביג פאשן, Bat Yam, 5964101, Israel",,,,https://maps.google.com/?cid=1607731022674618015&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7219,verified,llm,Mixi Salad Bar Ramat Hahayal,מיקסי סלט בר - רמת החייל,0.750,6143,OPERATIONAL,food,restaurant,050-888-3582,5,yes,"ראול ולנברג 24, תל אביב","Raoul Wallenberg St 24, Tel Aviv-Yafo, 6971920, Israel",yes,0.95,"Identical business name (Hebrew/English match: 'Mixi Salad Bar'), exact street match (Raoul Wallenberg 24), same city (Tel Aviv). Large distance_meters value appears to be a data error as addresses are identical. Unique chain name confirms match.",https://maps.google.com/?cid=11314527388990964686&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5162,no_match,llm-no,מכמורת,אתר מורשת - עיר דוד - ירושלים,0.222,837,OPERATIONAL,other,historical_landmark,077-996-6726,4.4,yes,"התות 7, ירושלים העתיקה, Israel",Jerusalem,no,0.95,"מכמורת (Makmura) is a restaurant; אתר מורשת - עיר דוד (City of David Heritage Site) is a historical/archaeological site, not a food business. Different business types despite both being in Old Jerusalem.",https://maps.google.com/?cid=8567679564494600082&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4943,no_match,llm-no,ג'ט לק,Jerusalem Ice cream,0.111,1290,OPERATIONAL,food,grocery_store,02-532-7587,4.5,yes,"שלומציון המלכה 1, ירושלים, Israel","Yekhezkel St 33, Jerusalem, Israel",no,0.95,"Different streets (Shlomtzion HaMalka vs Yekhezkel), different house numbers (1 vs 33), 1.3km apart. Names don't match (Jet Lak vs Jerusalem Ice Cream). These are distinct locations.",https://maps.google.com/?cid=14785637865669036341&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1839,no_match,llm-no,בשרים במעשנה smokin meat,פרננדוס כרמי גת,0.235,3667,OPERATIONAL,food,restaurant,052-848-7718,4.6,yes,"קריית גת, Israel","אסתר המלכה 13, Kiryat Gat, 8224891, Israel",no,0.95,Different business names with no translation/transliteration connection. 'בשרים במעשנה smokin meat' (meat smoking restaurant) vs 'פרננדוס כרמי גת' (appears to be a different establishment). Large distance of 3.6km and different addresses confirm these are separate businesses.,https://maps.google.com/?cid=3465071447917870942&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3446,verified,regular,ג'פניקה,Japanika,0.600,5,OPERATIONAL,food,asian_restaurant,,3.8,yes,"דרך אבא הלל סילבר 301, קניון איילון, רמת גן, Israel","Jabotinsky St 2, Ramat Gan, Israel",,,,https://maps.google.com/?cid=11066446092141227669&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4431,verified,address-first,סמי ואליס,מסעדת סמי ואליס,1.000,661,OPERATIONAL,food,restaurant,03-551-0203,,no,"אהוד קנמון 37, בת ים, Israel","Ehud Kinnamon St 37, Bat Yam, Israel",,,,https://maps.google.com/?cid=11791202157552878258&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2103,uncertain,llm-uncertain,אמריקן פיצה,American Pizza,0.750,692,OPERATIONAL,food,pizza_delivery,04-607-7160,3.6,yes,"דרך ארץ 40, חריש, Israel","Erets Rd, Harish, Israel",uncertain,0.45,"Names match (Hebrew-English translation), street matches (Erets Rd = דרך ארץ), city matches (Harish = חריש). However, distance of 692m is significant and Google listing lacks specific house number. House number 40 vs missing number cannot be verified. Distance exceeds typical margin of error for coordinate inaccuracy.",https://maps.google.com/?cid=15585859844879481304&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7028,verified,address-first,גלגל החיים,גלגל החיים,1.000,832,OPERATIONAL,food,food_court,09-745-2459,2.8,yes,"אלון צבי 20, נתניה","Alon Tsvi St 20, Netanya, Israel",,,,https://maps.google.com/?cid=3689760569230004353&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1645,no_match,llm-no,בורגרים רמות,רוויס בורגר באר שבע - Revi's burger | סניף רמות,0.500,295,OPERATIONAL,food,hamburger_restaurant,08-999-9609,3.9,yes,"הדעת 6, באר שבע, Israel","Jacob Marsh 19, Be'er Sheva, 8470911, Israel",no,0.85,"Different street addresses (Hadaat 6 vs Jacob Marsh 19), 295m apart. Different business names - 'בורגרים רמות' (Burgers Ramot) vs 'רוויס בורגר' (Revi's Burger). While both are burger chains in Be'er Sheva's Ramot neighborhood, the distinct addresses and different chain names indicate separate locations.",https://maps.google.com/?cid=5807490097256436797&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
7156,no_match,nonfood-reject,מסעדת בזלת,מרכז מסחרי חוצות הגולן,0.067,1074,OPERATIONAL,nonfood,shopping_mall,050-285-5992,3.7,yes,"קניון חוצות הגולן, קצרין",Katzrin,,,,https://maps.google.com/?cid=3025855388571708925&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
