id,old_name,old_address,google_name,google_address,google_place_id,google_rating,google_phone,google_photo_name
2895,מקסיקניס,"מעלה גיא אוני 1, חאן ראש פינה, Israel",מקסיקניס ראש פינה,"Ma'ale Gei Oni St 1, Rosh Pinna, Israel",ChIJ____EBkiHBURg1hDy8LOo0Y,4.3,,places/ChIJ____EBkiHBURg1hDy8LOo0Y/photos/AaVGc3mKspabCeaRE2Nr-RJSIMFeqAqGXrgNgfwqxlCa1WuqGYkePNyMS8tO6CJrMnAJA-D3_0OMus_tgaLNds2VSek2bLj2qjvQOt1TJcb6voFP4oe1JfZAy8vCKWCldYwdghR-04SGpCkUf7OQmAIZpaj72jpmY0tua0OhdVJuQARH0MtOpyEEfz6U-Hy4yiqPYjjhY7_jYZB-kAfXBCw6QWtdvlqkl-sddpu-Ru8QTl6egJq2Zqx6twpJnxpliyvI8OolbirxsOUTbzWAGT_QMV1o9ImU319dUsUD1wGZRuKNPkteUcZFfhukMWAbakuILWWg2utXR9dlbE2a1Ox1bisn6hDi3DxQ_a_S6u5WP13vDtAPsc7mK4qKMCLp2L-GYNe7K0wFhFT-QbreM6PD44bruZLMHoL9Tg4c8YFCEKlx6W8
2896,טלביס,"השוק 39, עפולה, Israel",טלביס עפולה,"HaShuk St 39, Afula, Israel",ChIJn-PkQ91THBURnEhXbs6vmQ8,5,04-994-4198,
2897,קפה קפה טכניון חיפה,"שכ' קרית הטכניון, חיפה, Israel",Cafe Cafe,"בית הסטודנט, קרית הטכניון, חיפה, Israel",ChIJNbnwb5G6HRURIW-Q-__oiuY,4.2,04-999-5161,places/ChIJNbnwb5G6HRURIW-Q-__oiuY/photos/AaVGc3kZozupDRGWDnrn5uLzjABX3k8-Czn3rTBRTORG4TWo4iHdJSfuVUe4b932m7ArRLUDIQowjrez862hWEv-wawYLL2NIz5Y9mL896y8R417-Pz3MR1mAvXtMdPiOxEuS656cqYQUk7bReBQ5GzeKtRdIO2a0ylChPEh5vSN4JyFH1eJYBLHmB8LhA0pQuwFjrDhM32wsiCW0Y6JMvu24QSVSBhAL5Z3FfQH_MpqT0TfuF2r3Q7pkGAUxUza1EZmLVTCkITHORUpHcANFKlJ1mzpPpVcr5zhTwqdTQnDpUtw607C8D-DuxueAe9ssO86cERIpABwuYchcUg8jZ2ntbBSrROHODVageepqAaOnpmPHeEGLJNJXUS_fSy0IgWGdXPyi6dP6Kh97uafYzkB4aPXp--yY-18s5_GsfaxCTRUiQ
2912,דודא,"דרך צרפת 63, חיפה, Israel",דודא,"Tzorfat Rd 63, Haifa, Israel",ChIJzxi4ppG7HRURLA8tNcDv8k8,4,077-552-5805,places/ChIJzxi4ppG7HRURLA8tNcDv8k8/photos/AaVGc3kLoGpRmgbE2gJfJyPyzxCirDY3fy3NIfH7h7MwQDiPTSJ8fndFa1gDB095ArlsyPGXcrN95SjWD3wJhFRkbp77U9nK70SZwgeCGQc8hkyGbpja9Wx5jd2a_Q6-_28AfBIBYyKYH7yPApv0ofwbsBjvjvnX9CHvfOG7tCFULrpAeYuyf4oGGxAehth8a-9q5Uo5ss75ZvCyfPgu96VT3sLnRSDZ8fewJxFRU0MbxDKPSdVU2AN-1wadKgz2kpKrbe9FXcha22nw661WK7xAP9WDYHwW2HjXj3WnDY673lL1ll9KyEf-Ape-zpXnSpm4effRXARXNHvkESbVToGKIAik8DMEBh0b8ZY8Dto0IvDTfKaqsl5f9N-tDk530yx-0TKPaiVX_ekjmO1WYiDL1-ZtyJXfbz_ftOh_eRt7ulsL1LiK
2915,פיצגטי,"העצמאות 65, טירת כרמל, Israel",פיצגטי,"HaAtsmaut St 65, Tirat Carmel, Israel",ChIJx1kkhm-lHRURuhzBtcsgf4w,4.9,,places/ChIJx1kkhm-lHRURuhzBtcsgf4w/photos/AaVGc3mEHMGmXnBAX-9ODiLInTtvzVaIySg48myOkKwvxzmyjuJL4ZkK68KtQFqEvHuYNAdBIFuGAL8mC7Hod5i8zoKljOKeBG6jvXPMnVYpgdiaMK6pj8tdA9oMkkyY9Tv0cP5bmqafvdNjwY-HOwIqpzocQrAdq5adlUqrBFFAsiLC6EdxsDIyIk30vSxU0NsdE0gdbUX79hbsmwllwzEhB-xRtObyhxaaYPVIHNTLZdnLzWKwaP0SIvxiVexgHiza1jslGTCHDeu-qncGvg55V86DxgrTiFKWO7hQSyntjpVp424Iwp7-2RJu9ViGLFrD_ctFFNKD6ttQm5R7Xd8MFaHTuLaiRBN2d82u4MlCyLnJQorU1qMjvN9oOakiT5XDhb4FI9GDpbuA-CzlsUzLY-L5KgbUXd9ci4HwUybYauQTUQ
2920,ממלכת הדניס,"בן עמי 1, קרית אתא, Israel",ממלכת הדניס,"Ben Ami St 1, Kiryat Ata, Israel",ChIJq5ZUOae2HRURHmOzzai0YNY,4.2,054-785-2237,places/ChIJq5ZUOae2HRURHmOzzai0YNY/photos/AaVGc3n2LRWZV2K8f1pPIdYB3OPmwAWspgEW41talo9zd7IxOgFxVaflXhtAa5E29d6_rtD64o3BCz4k2L3_xQ7pYgyj5luut_7E1feh4jxxKuA1zrC3gA-rQoraUInR-fLXAlEyQ_mMSrcmEJnr3IlJkOLRZNDUKWtL-lLNbwdrobUrQIB1KdhwOJ1QN-85LyPpzwI8XwgTQ6mtD2Q-rLoWSpv5u9mZTI0r4IRJ_zVezN9KDjlA2hc81KTneWlOUvp5O-jM9rqHKBHLq7Z-EYXZG72eKdXR5XZsfyWDSJpL52tRn30JP51EKZMICUP0WE_-eqak5RtQiLXUmXuiFxLXjXXspH0F6rB0IJGSkqFWTgOm9QMAdeV_DCZlPuP7hG16c1fdrxVelSv7e6zAXUzrLJAyUN13ljBkIlaoKrFTUec
2922,מסעדת באר מרים,"טיילת יגאל אלון 1, טבריה, Israel",באר מרים מסעדת דגים בשרים,"Yigal Alon Promenade 1, Tverya, Israel",ChIJg5hgPYw_HBURQkEacis6LNM,4.4,053-726-6720,places/ChIJg5hgPYw_HBURQkEacis6LNM/photos/AaVGc3mKCvnaeb4vYg09jA-oBpqum4gMhs7SlJN4Ve8JLsFwW4F6O71wWeJsbELgfdylHN0ioybtVrwUXVyBNMFbbYr41D4a3ogpgsaRHdHL2GPmmaRzqsfamRUSd_Olh5Ofyln5z_NRsSLwe2BlNioJp2iC1DGjynog3jyp89DJWKFPl9EcPlaDaJBzII_dmZ32v5N9SZHvXq7_a3Yon2FYGxGxf9tMCA9tywtVOm7eX0Tq34r8DcWCE8JGZY-i6rOKgYY9xMWry4KKsst80zlRNTNoC0sdLsL5vBWJMJWFUhDHjTbq_tl08nXXsJQqGmrV8RHpTWEJdW3OZe9_yb8FdFonFs0vtvzCk9eZ21_2m8qBV1QmwuosG_1NqqRCQu_bGLrGC3xMdXCzBjwFZPwFw6-_F3LkSmaLjQDy0nBNs2g
2944,"לחם דגן בע""מ","מעלה כמון 29, כרמיאל, Israel","לחם דגן בע""מ","Ma'ale Kamon St 29, Karmiel, Israel",ChIJvz6y0e8wHBUR9O_dtmn4ySs,5,04-908-0876,
2945,חומוס אלבי,"שאול המלך 59, בית שאן, Israel",חומוס אליהו בית שאן,"HaYetsira St, Beit She'an, Israel",ChIJa5ZRkfFfHBURtoPFRdd88X8,4,04-673-7373,places/ChIJa5ZRkfFfHBURtoPFRdd88X8/photos/AaVGc3mNB07CClwEZJks4fUzEDw-9YnIXJ-J7g7ddum0uUurpfId7AnUUlNuxredZyGH7vm3XMU0nr7ypuL839Z0D7FTYW_w309nzFOsM6wwSay6bSseQgBDFQ78YfGgHQkCgKtM-upudlZM3yIr6uUa8wmWVaavOdhrUQGjwtAueBpu2tfke3wnuVjmmTRFhBFsv6SbIptcBsaoDMkj4bLjw7Qz0R2tPoeprDLGh2bQvD38xNjYcWaNkj8Ns_nFVuljuyE4ZkJO-fdw-OCjtduuCn--vKywEiIJxAw2F6gcsZc6ba8Kse2OONCzJqA1p-j36_iXVXOIS9IDSmSCsUyfnu6mL9RVep_jDHT5Jmgckm87zlGeVcKJ_qOZROVH3zxOKKHulIcPHZr-OopVOZcSpv8YIUIHt06Ak-kjJSF4Fca-uT5yefKvAoi3jV37X5cD
2950,פיצה לשובע נהריה,"ההגנה 20, נהריה, Israel",פיצה לשובע,"Ha-Hagana St 20, Nahariyya, 2230016, Israel",ChIJpb4h_0bOHRURWp6Ec024Acs,4.8,077-553-0191,places/ChIJpb4h_0bOHRURWp6Ec024Acs/photos/AaVGc3nlVN5uAE6jRgHtJqMGJZDpMQxlf-7e4WLixrrmCsISqwtx3_HPjxo8PC21iw63D0o2RIY4cZ_FdU5hfewAVfmddsJdNkcgbWU7dYRDSV_PKISWvuZ-_4FjOuYxPLEMPD85JjJPYfr2tYFKl1HFbLCS8s-k2oA2T6T9vfmp9uYw3WuzynT0UEDW5WmMum84LOPMyjir2EGNSjeqx2i_kfUVVJ0l_90jmLJV56H_n4COg4AvEYXpGsYEkRCCidGjfUocsCM6daN3tBlff3xslz4QmFxkbLC0aHTSUtmFqt8fYzi1y33_kFPGP6DlZzAWxbJkrWyVmbNfTMbOFX4nX4oa7iXF6y4bvmeoyH3TCaeHMyEPh1WusUjXHFIZOFjRJeizt18-wu08oeSia66C8w_OtaoZ8oJD86iJteHBhAPerQH5
2957,בית הקצב,"דרך ארץ 47, חריש, Israel",בית הקצב חריש,"Erets Rd 47, Harish, Israel",ChIJAx2zwxAFHRURtXUx_aZdggk,4.7,077-407-0057,places/ChIJAx2zwxAFHRURtXUx_aZdggk/photos/AaVGc3l3OykpRy68btfoc_beHkILPPTSIgYnQCHxVikQGnRVvzgo7xfDefV1aY4ZZzP5-WRdBMXgRtA387wrR6QjmZ_T2TzG1gAdYWfhv_AKzKPYz5cr_xYAgXDpF1LFEAz6j7yuoY4yPVT29J3CX8w91S9fz-Xvc84Yvo9sukhp3cv-MgMdvsNJ8uqYG-SgseIQ7l15hF2SP-iq5YdRfDivkYSJkrMLnP7n9P8lYtGlrwhuuGID1PF-uxDV41Smvn6e2eu0A4h5XPHm1eWXWhufbImvZLIGxS6nS9ekjqIiG8IinEWgn3BYh_-igiu-p8hioTK7enAoM4mjOqLC-uxdBopdSgNipJDqtg5f3T9hzGZ-DUdRhpo0FvcPHzTgT3KhKAMo-PrUjZC-4wjR39uwNBhkX9CX_Njy3b7bqHIHJo2pXKXZjaLaqdxFHsZ6Wg
2981,Furman's,"יהודה איתין 5, חיפה, Israel",Furman's,"מרכז אדמירליטי, Yehuda Itin St 5, Haifa, Israel",ChIJM35mErKwHRURL0s8pI_vGeA,4.5,050-237-7559,places/ChIJM35mErKwHRURL0s8pI_vGeA/photos/AaVGc3lKjroVavBN7EoC4i-2OwnHToxu5ZPsfm7zZ8TPb1Ix-qiffjiWTkzAJnJFnOPbyNNgyn8GFHx1oKtaEU6Iy3FTGYFyULdXRR106uPDBA-b7vuVKsdNnIYxxd5GYqM3qR8P0zhBUdGDCaoW0lMlHJ2ncgy3OFpCzqu7KvMmPgLez2MmEIZe1OxWVmxZeHQX4Et4QjGpQlG4vowx8fhWfwWDdIamAG0_KH-84YAXdHcU3fjwBxNHKibCZEx_0yyqWa83wZDRXCeup2sPUrkAvjxpD0f1OxZHYRTT2Ci8y9ApD_lZb-9CA4GWPvsy8cLoXo5jHoaWlToMCxqg6YanREjgsbjzgQCCsfMWpyuhn7wp59bwtVR7WV-0EcEhY3UG272XFFyA2Vqx2mOB4bZX7IHXIvZn8UowPrO0YBl8qj03dA
2983,מפגש השווארמה,"אהבת ישראל 3, בית שאן, Israel",המאיר לארץ שווארמה,"Ha-Avoda St 2, Beit She'an, Israel",ChIJP7WUGehfHBUR1sPOk5cZ-9o,4.5,04-603-1238,places/ChIJP7WUGehfHBUR1sPOk5cZ-9o/photos/AaVGc3kOG7aaNqe9soCywyIOXjTAFJZdAI-rVp8sFIMIqJ6ByCeZ-Lao05WR7no8zkvZJ9_h3-5xkQVcw-g1VkRxWw6K-BVEXWMVi5zPaU6VgWOaqRSZE-J8024HphJqDBuLhwO36y76lrWQMgT3zZmY7Aoj2vSPzZ-WVAMGQzWSwgUtl-SClq54QYw62ogDITupJa0lqg0PdP4fRDOox1CxjU_im0lsWf4F53d62k-L6NxRInVz-8Z-rDsGJGknPI7_UkocJyv1wXK4lfqjhTzQaZlpiALCyn9Tj4VDVbVNldlWZaSo50eKzEWBMg-LzCCEbGPX7YKAm-DaV1T9VwmD0kh6dS0Lef8neRow0VCGJmhe_YPPJZQ-Xekrf3gqLKgWIj-HP9xecVJaq5QIbMxYvhv0uZ2xiaWvYoqQV_GyBP4vww
3003,בונז'ור spoons,"הנשיא ויצמן 13, עפולה, Israel",SpoonS,"Ha-Nasi Weizman St 13, Afula, Israel",ChIJBTzzgsNTHBURh_arfnoDMeo,3.9,,places/ChIJBTzzgsNTHBURh_arfnoDMeo/photos/AaVGc3nCUo-30rnWVu8H_vw5L6PVwFrT6GVF5MY2bnClGzlaEfLFKmuCHJQUP0vOzMgnK5sSuPOb65R8yjtO696_mRwSXuMWWBdCS7KrwmzvWn8KisdyvAVpvBJ72JCpICSpHMHzclPzwOPMyYibmZdzjV7LHNtGwSKs2qPT8cppRy4nk1WXZFeFd1v81o95lLnk5jMoSiKc5c2_9HU9cdA-iha5_04HkPPMSaoA-i5Z8pBzmH3BtqqKz0UPhsu6AOLS5pLNZVVHoSaO6H8Sc0saDSzOEmAt6OSiX83Lun758KG87RHU3MNweT6HmcRh1tSbSHlsIWBI0FfgVbyqxwJFJGSnGFJ02MM1INbEpXCZE-66PHgVu1xH0gC3Fm2fvw3Of6UDOO08Fi4cshRF0hKXH_9xNYPI5sqcxTUWE08f3wVTpHcW
3007,בורגרים,"קריית שמונה, Israel","בורגרים קרית שמונה, כשר למהדרין בשר חלק","מתחם מבנה, Kiryat Shmona, Israel",ChIJuUdvcbKiHhURj1bRxHHBLso,4.2,04-680-2616,places/ChIJuUdvcbKiHhURj1bRxHHBLso/photos/AaVGc3lCRzLU7p4T15E2CBl3Y7YkZbraCLhQBdwvaJKkVo9waiMM_VIln221Yrphvfizj-G1QL0piMuyHHZAuip2eufPdlrDv1ZjO_Fh6LJL6MaSpDn0HGWlp21OEsc95ws29KeiSugJWlIXj_3vDL_FcglmgCpWhA26B_GEWLDehuvijMHdGJEF62D4nb-InwicGHLANzFVQCLseKMt2J5VmpedkBR7WLSKmvj3kLkKKN3MpT0khXHC_iguHe5wzQLu7egxroAsctduG99_p7IXZfcJFMWsn5aFcjW1khnOQ3FBzKxiaYoovB6eQJxJE0s7HIIIl-UahmgD_47oUvLIxp0xwYwJGeQWO0nokp0VunepL5GwmMAATH4dtyTkvscSUc8n3gUtfftml_vxN0_x_eNgVSgope1cCKMVNVIuKUHYMjiN
3012,דרך האוכל,"חניתה 16, חיפה, Israel",דרך האוכל,"Khanita St 16, Haifa, Israel",ChIJnb4LpVi6HRURlcgY16VKEgU,3.7,04-812-1249,places/ChIJnb4LpVi6HRURlcgY16VKEgU/photos/AaVGc3lkgmJJZ3SSncao8c7sv4QNrtS0HOAFjKZC9HJq_-ky_7vO32tmC0hqajD5rXPFpCgN_Vtg3TldPJVQy_PVpxeAwwxnIWAGhknU0lQlGrxGfpJQOB58E5gQ5qnM4OobcWcffAq_yJYjHYnGfYEA4GKr9p5ZBFXOqDId61eQ5c2uhKVNj1bS-nmvT8wErkPvpU4duKXSteisMnOlcXrKV8Oc9mf2OVNc25x0DK3dNHRFUxvfYGuqGQ2uP-gvKfclLiSXhghbLkYRbyj8tlUBBpG9zEb3nwsxjvRYWeATjrisTp4P_F2f0und-5_-NDpWo1pFaogJfS74eBSwSunFrN65NFve8m101CG3MZqDWi7vpVEGH4kdzIDoN4fmEkSgdy2HcEKkYiadBERrhm0NvXLyDv7AaNAOujiN27CTJF_tKg
3023,קפה גרג יקנעם עילית,"התמר 2, קניון דרכים יקנעם, Israel",Greg Cafe,"Ha-Tamar St 2, Yokne'am Illit, Israel",ChIJ7R7iVr-uHRURpAsGj00wU5g,3.3,04-959-2288,places/ChIJ7R7iVr-uHRURpAsGj00wU5g/photos/AaVGc3l8s2esJ--_WTLu-S3kixuHM1H-jfouRthShQ5H4ymkJKVmEBBabIdLaOy_JWqf2AsXezvUXhQPOiIwc2evXG0iRC8zWV_i7H2rIP6to74ftfLKEMypML1F8Dj7VFfsMI8veeTKuzb3cSo_YWJPt5sAhn80OJJFLjp2RVugrYDpkq9ThQL7YUSqZ3ylxrxAQsQ1jVLHvC9InkL9UXIeUOYju1uiLmeL4A05tec43Iq9djSaG6bnIUBGXph7Ur2RSKLk6007HjSLYiFxGiJ1uU4WkCcB3P0fTTSpmoeElgNshumDyUQbv44YHe2GhiAiiuJik8A0jXXyCiAa6EcDx-twTotGrHpPBl4j2F5JBKq3w6RKyo3HSNv5Iem6hWO8nADuI5gT4Anq3byIyftsisHv11IdlDge-T-zpQHG51tp8wJz
3032,פותח את ידך קייטרינג,"דרך העמק 2, יקנעם, Israel",פותח את ידך קייטרינג,"Derech HaEmek 2, Yokne'am, Israel",ChIJF2mUI72uHRURipjY6XESQcc,,,
3034,רסקו 67,"דוד סלינגר 9, קריית שמונה, Israel",רסקו 67,"David Selinger St 9, Qiryat Shemona, Israel",ChIJ43VhEle9HhURp-NramKl6JU,4.5,04-994-2298,places/ChIJ43VhEle9HhURp-NramKl6JU/photos/AaVGc3mLTQGgEpxaOX1d6Qxnykykt3OdsbecE32dIBRiWESZOd_626ictjZ8CiI3NWmklM1t65FesQ17gBs9Dl8yRYITwi5FkGpaRaVODfZVNcY63nf4pTdtM9fGcI4uTHYuw7GmVc0NJvKx-SXGBEkaCB8bNhDdIbtHYYbS5RhMpg_C-uBqa4UazzGoj6_xFLG3G672O2mDjW4YLEZwfTOPiL_lh55ymzoHIisBHajx4HWJQ9alM-WsNsiVz5I953VuQgV0KwwAiIiU5qnWvKNkZR-9EOsQFy-ma7c95WuKwZ6J-_riJ-6RFd5Z8Jn-f2JeqZ6PeK5uW6ofwZ97aMAbt-cYWBXDPJhzcN_Yvf4_WvzCBBMWmHAsNaq0w8SmD27LPi4lUym-w0BLOm7HeYFF9KvlAcbJ5cQv1BBu5WMW1TlUjg
3043,G27,"גולני 27, רמת חן, רמת גן, Israel",G27,"Golani St 27, Ramat Gan, 5222441, Israel",ChIJafEDTuBLHRURiNBnLrj6NBA,4.2,03-739-1659,places/ChIJafEDTuBLHRURiNBnLrj6NBA/photos/AaVGc3m5iBC9wZGi8Gh8By82B8PfXLCTNWOVlbRjXz45rtLVriwl9J8If_BLY1CgMkODi1MjQof4OKyydD1B1V2ScO8mvAr3NBpTwU-DDOgBFRrCyjDIq1VDWd-PdvpkTp8qPKddMx6MX44jnnQZBQBgBvZ2G7lL4Lk3mt6es6_m1FhQ5vRwPif8A4fOAmAaZBu2Tr-YL_-egnqujbYeokzdqhVN5y2JNriDL8_jWDnOFJPecBoV6RtFd4d7m4Aj73Tsm9TYXWkiTtFnN7d96_0ijSgRSAmB0Qxnxco2MkoM46BlwdIdfZ4Fc4vO3QH-_Wq2Q36KNvu-o4kcF_Ls8OtAFdoQNaFsql_zMJjLhhyjxlDOQNNokcb9TKyeQfLNQOMHghxyqjkGSqaXVBvKvK9j8sFg0jtFglNR48r3ON4QGyLdcnwK
3098,תימנה,"המרץ 13, ראש העין, Israel",מסעדת תימנה,"HaMerEts St 13, Rosh Haayin, Israel",ChIJMSANrSg3HRURq3q1XMun9NU,4.4,03-938-8822,places/ChIJMSANrSg3HRURq3q1XMun9NU/photos/AaVGc3n6Fp8C27EmzmmGzgzUdm_NRx8llyDfd7vgFx4YPkTa-33sX0PAaTA5wHPpce6-NgrzLvF6LFnTkYiEB816WHTyk66FTDcKu15-o9rZXE5E4bQFOwh6FfMcBtj2EjKUqeOGFwyLwoGXRllkvxeYdUsRFN95t-yLtoqy3bejVSoquZze1P2SrXKTIUFnCAwGgqoNIvBM4wyI_Vpml0tKBXCvRchJrONdSr8pWxHapOm0_2Z1nuHAEXi_mR87omhwIjiuiCEoSWbYZkitBh3UllLh3ZZEFXPWeXd-AqmMXJ63rE6iZrFaqZjZ7MHO7KIO9x9NAjrZsUG5lCRRi5bXUPRgZwTxQq-CK5XL1pxEcE37ea6yXheqyOH9J7HUUqcwd743jSN4ht10SeSFfR43mqZ4cih-bgjq9DKXI6Xkf6o
3122,פיאצה גרנדה,"אלוף קלמן מגן 5, רחוב הארבעה, תל אביב, Israel",Piazza Grande - פיאצה גרנדה מסעדה איטלקית כשרה,"מתחם שרונה מרקט, Aluf Kalman Magen 5, Tel Aviv-Jaffa, 60000, Israel",ChIJpdiyreVLHRURKwjE5PRCMNo,3.7,03-671-4653,places/ChIJpdiyreVLHRURKwjE5PRCMNo/photos/AaVGc3n9wbQpOvZowWsRCqxKBhPdJFZxhWG4r2ZqWaPovXS1dRJWzgcKu4DSDz2BVOqWjPxKkshiGxr84P_2bgR_YKY7MJn8pirh77ZKMin8GHi-C0b0RhHvkHqxOacWYcwQNCqlBNxMKRildaHG10iNdfNZslpeb4On8rkZkNX8Ip15BQZXhKWTJbGpXxNg6Q_0CFfsRbOsz-h73hLWePPQbc3Qj6aYOg5ZRq70jaJDbTdlJkp2xqMJjAe0-lILz9ne1CsBN5tGoqeriBmk-ntcEnUuo0vmDR12iTHatLqBYUlehwwamjk5joInRa0xCyDhgGKrNO8t8cNyVAcSMHmdO_GYcehc_EufcSS1YgSpM9E2C4NaqGLfMbJ7gjhDGcb-gExAcJiPTIjl1zbRfvWzZp9Tt96BXrPirc2NDq8rxZQPrtJs
3140,לחם ארז ראש העין,"משה דיין 2, ראש העין, Israel",Lehem Erez,"4,, Moshe Dayan 2, Rosh Haayin, Israel",ChIJZRyUptgwHRURUUKI9qIXT7M,3.7,03-632-4976,places/ChIJZRyUptgwHRURUUKI9qIXT7M/photos/AaVGc3kOWroR2AqLq8AT5zvPldgvMlN3Jbi3JUzEacZmEYU9XLaTCFbVHmSBMRIIB4CXNUpa9lBSHLTANXdoPyzbswTL0IMZkZodF68ScSyPlDxks-f6ruITXzBjRF11ltnjsiJH5mkzBkn9rodW_2sVT8atAiGhGOnhLA4wUF13M3DCmn84sx-R7LKUhecb6_Gynjr3QEDGq_2QukcerYY57aegIynC_ADqa6SJbuE2ApJrVD44g1J5hiukphK_00pj8WzB8fV_kElGmVicgtgPavBRGntddJ4BBtEqCSDOA5SZaq2JCyyLTgIMluoLm5koNyayg8oXVb9UunsWmQvL90cFV2QHC88up70hJmZBHlOL1gIesDNkmdM4AXhWQGr7Ay9_LJypeXeGOgy9UWz9y28BYykV0sSHE6bqVMhYfFPRCls
3156,פרג'י,"פנחס בן יאיר 8, יפו, תל אביב, Israel",פרג'י,"Pinkhas Ben Ya'ir St 8, Tel Aviv-Yafo, Israel",ChIJwbiAr75MHRUR3pGKyNGtEz4,4,053-232-2929,places/ChIJwbiAr75MHRUR3pGKyNGtEz4/photos/AaVGc3kK980WdUJ1uDcNvQIE1iJMgUZe1SC5npb8FB9Glf4RUnlvltlLeYWaffSxh5kBgSls4SRM5wvsrtGGaMFRHcJXOV-5Oi6gz8bghCKv3CzVE2-H-Zasegbn-9GY4SsJaRiBphJgmMjsEkbfgqpr5K6hYtXIHkXMWQCCMDMdd9Bu4jDqkRi2dUvWLoC4R5EtVY_13PS2tm2z8IH1uEeuZ3MCmytWVbSYRt_BCzRSBVjSQNbYUzq8OwWfGpy8Ro1T99UgUDZc_Ykz4HKzNGcrer3-HemeE2nkptI4QzpI0pwGp9MrAMRUFH93egdCBofj51ejE-3pZEJxaraqQfrYu6Ai0Wj1TzWO8GsBiSUAc46nmq7JwWUy18Z17mMHJcHUVKqoSsPIeKpolk_a_OtAbcYimCubib3_yEFRvDkq7TAFig
3158,פונדק השובבים,"נחלת בנימין 68, תל אביב, Israel",Pundak Hashovavim,"Nahalat Binyamin St 68, Tel Aviv-Yafo, Israel",ChIJa6WWoJ1MHRURnEKKywCeKVA,4.3,077-212-5155,places/ChIJa6WWoJ1MHRURnEKKywCeKVA/photos/AaVGc3ktxoZAZOFsb88IwEpOKq0TQdH0lgY9zTtG1qnKW0Aso0B4L2OLK4rlut24y7PcTV78Xhpz4qFNtA74HaL_VroWwB5MMqgJNRnv9u-UIvqst353e9E7wQCEuwQKWkgszNm7JIlG-04ZrPa6CEYNSmmZW2D4i3uHJfla68rGTBqLgNGaHcDlzu9J6GG_94X-r57qEEahxsX5H7oPAgU2WOv3YDjtJPWaPetNbRiDKE-XhrZkbvk_BRLBEUp7SmRBYu72Hpz-031xn79CPDrEgf5CtUy1BTViUCrgdZZ0Pc0EfLPGGu7wba0vIy7YdLXC6ZltSd6e7aJlaWh2FsEFg9AJv5CV4m_m1EG7_CBJWbySSqvS6OgZCpQPYtu6QGVXk0UUZH3gBIo3guvMMsQom73H-51_oXIxyzAeFooNwqhoUw
3163,מיט אוכל ישראלי,"תפוצות ישראל 4, גבעתיים, Israel",מיט אוכל ישראלי,"Tfutsot Yisra'el St 4, Giv'atayim, Israel",ChIJv3baHbZLHRURmLd2a9flfPs,2.6,053-938-6259,
3187,מקדונלד'ס,"רוטשילד 19, ראשון לציון, Israel",McDonald's,"Rothschild St 19, Rishon LeZion, 7526605, Israel",ChIJl3sggUe0AhURMS-CvFm_qsQ,3.3,052-944-0112,places/ChIJl3sggUe0AhURMS-CvFm_qsQ/photos/AaVGc3lSIkeotlYPVWSNi0AseR_jaH7s5LD7eJINsiZBICQl-jd0FaFs99SNjx0Z0ziyj_DAaSfZ7M12wP-Fr9S11FMdGYR4lsNpgfmqTjdnR9OFDDTGsaFSD1s_so5IqNWIENzm530wu8VPG4yxwUlCxz_7rDAZbu8rr9EtKSEJpFX3-p8aE1G5foimQ_HnkERHSG5QFNNKiep7lqYw9_fF6pzwqDKQpNY8k870W_I0wJQGINd6oF8WnAnQVffDt2LWNV6eNCHQIhXtzG53ww3WY9rZb06HC-u_IZQAMrKoUyUShM3wKWC7cSQSc7kewZof5Lq7_RjDyJ-NE1uTmzaqo-DA7zMUy8qjJAfHPB0I1DuAGGcqN6qaH_b5fORqR09YRnqClAXiG9VJLtczBIfqrGU3cmie_L3k6R78RNySCzV9fw
3188,שומשום בר בריאות,"דרך אבא הלל סילבר 2, מתחם הבורסה, רמת גן, Israel",בר שומשום,"Abba Hillel Silver Rd 6, Ramat Gan, Israel",ChIJP6XgYsdLHRURYv2zY9zCEcE,3.2,,places/ChIJP6XgYsdLHRURYv2zY9zCEcE/photos/AaVGc3nsWnxAOgTluVXqcUfRG2EG-5-kwj469bBgQdJ1tnOygoHCur3EORD9PxJAWVayNsJWdajEMNrWvtr5-AdRuVaRFtkHeQLmsukBZs2mU3NBTeYjTdJ-ltzxBRMyNgDB9ZYlTgS89wWtDaWxQzDHXOsTs4UcdnX-bNcBGVRsfraM4U8GviDlNYRexMXmi0_CpHsMU9A_MAoHzq5Burw4v7O49bxOGLKMQMl4kBEeBEAriNcOdrOTn9CDeiqJRkI-n7TJfz8Zas0vgxHyY-kWef9Uhsymyb7nOTmuudhif9fPEPxTKhSzCKFVixFba3ZPJWLq1ToVl2_J7nF3w0OxP_evN6ZKSiTpgpGMQybYOY54-7M3R8-UHWPstj8gaaV4aPVxGk7_dgIc5cPDMGtkD5aGjzl3JKJwJuL4mrs9NrSJbw
