id,final,source,reason,old_name,old_address,city,country,country_code,old_lat,old_lng,place_id,google_name,google_address,google_lat,google_lng,business_status,google_primary_type,google_types,google_maps_uri,google_phone,google_rating,google_rating_count,google_opening_hours,has_photo,google_photo_name,google_photo_attribution
7562,no_match,llm-no,"LLM דחה (0.95): שם שונה לגמרי - Sarah's Brick Oven vs Eve's Garden Cafe. אותו כתובת ומספר בית זהה, אך שמות עסק שונים מחלוטין ללא קשר ברור (לא וריאציה תרגום או איות). סביר שזו עסק אחרת באותו מיקום או שגיאת כתובת.",Sarah's Brick Oven,"4032 Oakton Street, Skokie, IL 60076, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJKyODI4PPD4gRuS7LArbiEtU,Eve's Garden Cafe,"4032 Oakton St, Skokie, IL 60076, USA",42.0265844,-87.7293284,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=15353583351018237625&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(847) 780-2626,4.3,239,Monday: 8:30 AM – 8:00 PM | Tuesday: 8:30 AM – 8:00 PM | Wednesday: 8:30 AM – 8:00 PM | Thursday: 8:30 AM – 8:00 PM | Friday: 8:30 AM – 2:00 PM | Saturday: Closed | Sunday: 8:30 AM – 8:00 PM,yes,places/ChIJKyODI4PPD4gRuS7LArbiEtU/photos/AaVGc3mn7F8SDIKxeO-XYOgKDkd5N1-iMvY6yEw8u-K3sy0IXq_vy8sXTyVmueED6qtvUbReUTVM6GrEleljAW3ro3DGrVO79oii_vD9v3_tfYb60Rg2wr6lFzKbrCu4ScS6o8DBniENfqxr8RCGytcDYcAFAC0szz-EVqqPFbA4G6zd-SISVi3Zs2SGdaS7ss4Z6MbPBCBFvzRbQ1FcQPRxAjmobEdHnaDMMdXxVlTenVg5Zr43c7IqtBs6GTZJCMErYbMV-vJ93o91-JU74RCpTuzXT06KDZkBk2UqMLpBLEFYSpAwF4yXwJxaN8YO2gKSGtPCuVCIK_gGdiM2txTw6l55ohDP-7p4JuIFos79J6zBnAt9htB1qpzScSs_rXsY93OuEslGjY2-IMYy96oACMueMvTYG9HjUzdGr2Ff6KMT2yE,Eve's Garden Cafe
7563,verified,llm-yes,"LLM אישר (0.95): Identical name (Sarah's Tent Kosher Market), exact house number and street match (4020 Oakton St), same zip code (60076), Skokie IL. Minor address formatting differences and city field discrepancy (Chicago vs Skokie) are inconsequential - Skokie is in Chicago metro area and Google's address is more precise. Operational status confirmed. High confidence this is the same kosher market location.",Sarah's Tent Kosher Market,"4020 Oakton St, Skokie, IL, 60076, United States",Chicago,United States,US,41.8755616,-87.6244212,ChIJ4fGvfKXPD4gRX8B1uK_JTtY,Sarah's Tent Kosher Market,"4020 Oakton St, Skokie, IL 60076, USA",42.0263657,-87.7290998,OPERATIONAL,supermarket,supermarket;pizza_delivery;health_food_store;meal_delivery;food_delivery;market;grocery_store;food_store;store;health;food;point_of_interest;establishment,https://maps.google.com/?cid=15442501928851193951&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(847) 674-8008,4.5,708,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 7:30 AM – 5:00 PM | Saturday: Closed | Sunday: 8:00 AM – 8:00 PM,yes,places/ChIJ4fGvfKXPD4gRX8B1uK_JTtY/photos/AaVGc3kMO4LqyhCmh0DHmk7mafDnxHBXsUOF0oWYyERUD8DS8i48B-4eM8s3QbJOJQaefGhB6U3PCrDO2HrDfA2lLq0SeaEb2exsuI_EK0iRz67t-5p_FLD-4TBnVRjuiK2_fkMTjxgckpj-Hz3iUr5pdllfYLWbNHllaOhB7WPL336CijP66x1PLaELF6bLCC6OJg1eYvlBK9qwNzt64_8B2V7ZrdAwgvXfGWGv4LhU2xWYmi9PUKqenY7KiDpF1ITHsx9oo3HAOPOHjvPPV005Zq2nFOPyK0RrDneaXW7w2KLXmMaBykaY__WHXUDzS8jSKPEba-xSpTiEWgvPhDTwEk51ng3ctjC2QcaTPFvn2rhh8ZhuhQtKs-oH5ynIf8iNZcnUrTOniHoP_zvcJJKae5FjF6IIzo9zEdpwei0BRk5wcw,Sarah's Tent Kosher Market
7564,verified,llm-yes,"LLM אישר (0.98): Identical restaurant name (Shallots Bistro) with exact house number and street match (7016 Carpenter Rd). Address is in Skokie, IL 60077. The city field discrepancy (A says Chicago, B says Skokie) is explained by the fact that Skokie is a suburb of Chicago in the Chicago metropolitan area - this is a common database variation. Google Places shows OPERATIONAL status. The exact name match combined with precise address match (same house number and street) confirms this is the same physical location.",Shallots Bistro,"7016 Carpenter Rd Skokie, IL, 60077, United States",Chicago,United States,US,41.8755616,-87.6244212,ChIJj6o5YtvOD4gRcwPCCl1Z9L0,Shallots Bistro,"7016 Carpenter Rd, Skokie, IL 60077, USA",42.008827499999995,-87.76227639999999,OPERATIONAL,restaurant,bistro;steak_house;hamburger_restaurant;asian_restaurant;fine_dining_restaurant;sushi_restaurant;japanese_restaurant;american_restaurant;restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=13687663423633097587&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(847) 677-3463,4.6,639,Monday: 12:00 – 9:00 PM | Tuesday: 12:00 – 9:00 PM | Wednesday: 12:00 – 9:00 PM | Thursday: 12:00 – 9:00 PM | Friday: Closed | Saturday: Closed | Sunday: 4:00 – 9:00 PM,yes,places/ChIJj6o5YtvOD4gRcwPCCl1Z9L0/photos/AaVGc3l18CPlRamxEjKsBIEjoJZ1ZXJqj9nwh8JKnj6RPHTBAC-Tjn6sKWCURqTeZ5OGfkfs-bSIkPUXItIKMxYJnP3XHRjLNoe-T2hnHrBZGpJENhvaPHYPCIYOFFMz3xRykAUqd1SJSuBcYdo0ouCZrMbXzmUuqC-yOFhdOy0MWWYO7RcezUILesM5AyJeVbnv4zvE2fJJM1I38PQltHTsMKp-MRDEPudOCToQe4I4d5ssLNbY4qf8JA7BWak5MGvsPVDsojkrvKP7d6cJMQaod1JRkY_eWhsP3x4uTBkan2qzXGwq2p0eEhT3-U_vp9Gl4UKVK0IF3MukWiiSNRno1IDHvN3pqo_K4dEcX64FhkG5oqWszvjxhXIa7CryVaNVwXWNk2iQUfcjg6EazB7uO1ZzyGOBY7gu8Mr_7EhSBUfZiA,Shallots Bistro
7565,verified,llm-yes,"LLM אישר (0.95): Same unique name (Shanghai Kosher), identical street address (1601 Simpson St), same city (Evanston, IL), same ZIP code (60201). Unit number (#3) in Google entry is additional detail. Temporary closure status doesn't indicate different location. Minor address formatting differences are expected between databases.",Shanghai Kosher,"1601 Simpson St Evanston, IL, 60201, United States",Chicago,United States,US,41.8755616,-87.6244212,ChIJwe-Tr0HbD4gR5uFCFY-l3ac,Shanghai Kosher,"1601 Simpson St #3, Evanston, IL 60201, USA",42.055845,-87.6943714,CLOSED_TEMPORARILY,chinese_restaurant,chinese_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=12096006208142631398&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(224) 502-0052,3.8,10,,yes,places/ChIJwe-Tr0HbD4gR5uFCFY-l3ac/photos/AaVGc3ln6GEmDVJ8uA4K7VYrd_mu4MZdb267F9bWsrXuZvZ7jvVnnwMU0ggo8JgiCsiKirnZ5ySpOzW6Ihi2O88FcEc7b2cNzVxa0stdwVoP10cAhhz90DdJtZNP4-hVvATyboInoZOIRBc1HPSqwVIBNf5w1is1VMCzzInFEw4MT4T3OAxWBJ03Ps12vxUN1ZfdC6LHAWDJLxRZ1moLpf-5FAPSkv2gxRxBhygs13TjhMDnHQgtIjkvSJEPnFXAy8RbpmjNuMBTi7AM5_LIbRQLz9s1BUKraJKl0_sZGmhAahddzC99VcDbSTe_lLrsPuxatdINvknVNCxjB2qj0O0wwQWodMJLnOKXSrb0qQU4eHnDvxrVv7P3r9H5e2EVnh1DH3dP_fuA9DVWWxTxhVNugArphvGlSwpWLuPcoW3rCx3d7Q,Shanghai Kosher
7566,no_match,llm-no,"LLM דחה (0.85): Different cities (Chicago vs Skokie), different street addresses (6255 vs 8170 N McCormick Blvd), different business names (Smoke by Crunch vs Crunch Catering & Restaurant). While both are on McCormick Blvd and share 'Crunch' in the name, the 18.6km distance and distinct addresses indicate separate establishments.",Smoke by Crunch,"6255 N McCormick Blvd,  Chicago, IL , 60659, United States",Chicago,United States,US,41.8755616,-87.6244212,ChIJLf25XP3PD4gROvNSl9TY5uw,Crunch Catering & Restaurant,"8170 N McCormick Blvd Suite 100, Skokie, IL 60076, USA",42.0297249,-87.71264289999999,OPERATIONAL,restaurant,restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=17070569845177905978&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(847) 213-0494,4.7,91,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 8:00 AM – 2:00 PM | Saturday: Closed | Sunday: 11:00 AM – 7:00 PM,yes,places/ChIJLf25XP3PD4gROvNSl9TY5uw/photos/AaVGc3lEwpdpQShXjIyESAqIpXls2in15sfRvwUBhyQROqhtl5wxFRpcG9Zlfbsra-6YxfggiAHjkML1II2QqPvIoIU3TVoERWNDy2HInvfO2_41juB5zgNi_pPI9Ahpg-w2lnpShn0dvKbUdyTXzt6LIYNXnZd1DY3Gn0YkquXQI3RNbOQZ9zbmWwcUR__CFuuKC8L-YdvaycGTo93HaQctfI8-Xd3s-tgzyuZUogC4AFklVAvo4m57umqJGoJBPGLjX_RkD-BrT45Cr2f0HmgT2OmAeGaxOmMkWN0FvhUkcCaATnPRNgiXTlz2SnR2JzQSAFBg7c740Jo4evw1WRBa1OHsgamwlk7nAUORGhDaBl37yKcr8cPKQUbqucLQqOeFp-h8quDuJVt0ZEOEI2ju42vQSGaIzaKrmwt4I7AI2DFYoHqQFAvMjoQ2OAojhg9K,Yehiel M Kalish
7567,no_match,rules-no,Google candidate is not a food business,Spertus Institute of Jewish Studies,"610 S. Michigan Ave., Chicago, Illinois, 60605, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJQVJ4wZgsDogRBv4e8f7YLmo,Spertus Institute for Jewish Learning and Leadership,"610 S Michigan Ave, Chicago, IL 60605, USA",41.873799299999995,-87.62444789999999,OPERATIONAL,university,university;cultural_center;performing_arts_theater;wedding_venue;convention_center;educational_institution;event_venue;service;association_or_organization;point_of_interest;establishment,https://maps.google.com/?cid=7651291406427684358&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(312) 322-1700,4.3,11,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 3:00 PM | Saturday: Closed | Sunday: Closed,yes,places/ChIJQVJ4wZgsDogRBv4e8f7YLmo/photos/AaVGc3nMfpAOM5HQwKB848bW5nihkU33C76hNmRDI4Hd4TrqlSqgacPqAn7HolX3GtzLOhnLHXi2Wfrqd-X2Iv79VcITvqadJesPBBqXSZVLh-rpxtWgC8svouZuLed2js24nsZPNQZob6IOCjxIpQERWrQAp-m502gXlFAXWdfxwPpCU2XlnIZZ_gb_F0zoH-m_otmsa8-LDLgm5JMwCAqfhnhBblIjj6G7UhAfK-4qqo1tyqx_KzQyaGfwK732VtVdA996Ydo3QOMkLYZM_OCfcNGc2UBge3VS6_Q4xwhfrKmVpeaNLkFKrdAkm7VjyLMK6rV6Vf1jysvDA8yH3h5iyCbP8vJExRBlN9OukecQQdfRAQGkCqtDuV7PyEmk03afzbAneE2Hdeysj4_iZxoqQ2bpm1Cnmo5g7AWvYmruJ4GA-A,Spertus Institute for Jewish Learning and Leadership
7568,verified,rules-yes,unique name matches + same city,Starr Kosher Catering/Chicago Tailgators,"6715 Lawndale, Lincolnwood, IL, 60712, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJQSFQVRXOD4gRzj4JYzqE0jY,Starr Kosher Catering,"7117 N Crawford Ave, Lincolnwood, IL 60712, USA",42.0105358,-87.7281368,OPERATIONAL,catering_service,catering_service;food_delivery;service;food;point_of_interest;establishment,https://maps.google.com/?cid=3950365209461866190&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(773) 465-6247,3.6,17,Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,yes,places/ChIJQSFQVRXOD4gRzj4JYzqE0jY/photos/AaVGc3k7M5SXTzzwOpH80Yz47BKM9Gdy4o9AOmdROqX0Y6vvJkzSPNcF2ZQoqi65gHLlNNy1DtZdGvajEKsOIElRPHQYuq4dcaQHHhvBSb2nCqr5-eJH4pLwhk5xfyjuvcu00P-rrVbSSrW9T1YY7pg0vO52AEJrFBDQQoXCtnbpEKCOQvocHQjvKowCJinUCSa9ZLcqfPTNn-UWIxB1L7If_zMrRpOYgyPQUZhyQsE9ZVc8yowspgsAbkVnm8KFEHW0yOElE5y9bW6mDXpXjmwEv2ECxJzzNxUK8y0Q_3TpUrg53V-y6dMQaXkzoScRIULftHyLWhHTSj1vbQZ6Axp9DgmZ3CTaATQ0_QrO4b3xAntMuCyWcXJa3XsfAJ_u9oXn-gwsRhCEzMez4iIwHZzEbaiPSU0P26pEOzB61fWAQJ_0bwc,Liliana Baca
7569,verified,rules-yes,unique name matches + same city,Taboun Grill,"8808 Gross Point Rd, Skokie, IL 60077, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJr_ycBmrPD4gR2QfbW8NiQow,Taboun Grill,"8808 Gross Point Rd, Skokie, IL 60077, USA",42.0413174,-87.75662000000001,OPERATIONAL,israeli_restaurant,israeli_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=10106749104972040153&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(847) 965-1818,4.5,765,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 2:00 PM | Saturday: Closed | Sunday: 11:00 AM – 9:00 PM,yes,places/ChIJr_ycBmrPD4gR2QfbW8NiQow/photos/AaVGc3meOD4gESFvC9Ey4jgu1-hvVmD2nzaPQuziyb_C6PdEc6z0M6iPViBHHcFVFV7O8HmKZKLtVNSssQgKTb7nD7PAsrGRmDaEKQJOcflC8qAxLNuK1ixbsYAh1FoyUfRdyT8Sx2DNtD-6BMaulSQ7iTFybiisU5_Et9D6jtNOcmK2hn1TF46StG80uFULyir9wacTaNIkYM42V5Wyd4LQsCEnfnwXUOd3PjWC2hYDCIwPMKDDrp0HosPo-aK574-tr4mfM-EqajKk8K_ZJpMhVCLMOu1y4IojUGfcMn8vLlSEYkj1O64PoRn-f7_8_uDjf0oTUT_z_BNQJDRQVIYJ1WPWSJrq8F4uULWFO3Wg1qSH32lGZRa-r5RgL1V0xNTe9ZQXi9P5e61K7VNpjdvNDEwKkce1Fx5PeZuV_oFNy-40sA,Lior Medina
7570,verified,llm-yes,"LLM אישר (0.95): שם ייחודי זהה (Tacos Gingi), כתובת וקואורדינטות זהות לחלוטין (5128 Dempster St, Skokie IL 60077). ההבדל בעיר (Chicago vs Skokie) הוא שגיאת מידע ב-A - Skokie היא כתובת נכונה. בעיות הכתובת הנימנות על A אינן משפיעות על ההקבלה.",Tacos Gingi,"5128 Dempster Street Skokie, IL , 60077, United States",Chicago,United States,US,41.8755616,-87.6244212,ChIJR80xGGrPD4gRKgIDVhp8LRI,Tacos Gingi,"5128 Dempster St, Skokie, IL 60077, USA",42.041201,-87.7555399,OPERATIONAL,mexican_restaurant,mexican_restaurant;restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=1309839519188714026&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(847) 983-0648,4.3,234,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 1:00 PM | Saturday: Closed | Sunday: Closed,yes,places/ChIJR80xGGrPD4gRKgIDVhp8LRI/photos/AaVGc3nQxn-iE1i3-xqHde92Nl28lMu3oqu46EYQ0Tumppk6gxrweZDN7TqDrirejeDOrAqo6EQNoh-JrwEocndqcDdi5ClL42AkA8PcgAKz1xRS9-WDGCCCnkc7A_ofI9u0lcBonMwfTeH80P13Pi-OqXBLTHNeYVZbtE4Gnd6rIpOC3-c2FHBYGXuaojXBfWbPVGs_Nt9sjhZZrdIbiuPygk7ARIQa3fYsJpF0SoGZNIlUh1yRmAC61-xnFBhAdlakM9nPWEpKFv_y1tDnTf-FqatKXByEJSKkb6js42FwS4Mpj_MESNur78iR5GYj1kvMyUa256kXowvlAbyw4w2NOau3k5NTkvY5GqKWBY6kHu1w1GbkUgVdz41ymtpwc29zY-17oKQEi2KEDDaWNEUILeprqLW8RIhg6nPLkRqkp73JbA,Tacos Gingi
7571,verified,llm-yes,"LLM אישר (0.98): Identical unique restaurant name (Tel Aviv/Tel-Aviv Slices Pizza), exact house number match (3517), exact street match (W Devon Ave), exact city (Chicago, IL 60659). Minor spelling variation in hyphenation is immaterial. Address formatting differences are standard between databases. High confidence this is the same kosher pizza establishment.",Tel Aviv Slices Pizza,"3517 West Devon Ave Chicago, IL, 60659, United States",Chicago,United States,US,41.8755616,-87.6244212,ChIJP_vXSSDOD4gRJtZE1qUzd-M,Tel-Aviv Slices Pizza,"3517 W Devon Ave, Chicago, IL 60659, USA",41.996761299999996,-87.7171102,OPERATIONAL,restaurant,pizza_restaurant;fast_food_restaurant;breakfast_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=16390626156195665446&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(773) 764-3776,4.5,765,Monday: 8:30 AM – 8:30 PM | Tuesday: 8:30 AM – 8:30 PM | Wednesday: 8:30 AM – 8:30 PM | Thursday: 8:30 AM – 8:30 PM | Friday: 8:30 AM – 1:30 PM | Saturday: 6:30 PM – 12:00 AM | Sunday: 8:30 AM – 8:30 PM,yes,places/ChIJP_vXSSDOD4gRJtZE1qUzd-M/photos/AaVGc3nWMcXvX68AyP09NVhXY4-5lsfgCUPAEQCf3VwJa9aUu6OEKCBerhhhcDh953ajOe32nC9OtN8_1a7DFYP_Bq8E9vPtJwdeNfUjsk8nt1SkcB_POeqdk2M2_fQyQiS8uSdFpvO86BhHGad226KxJS7khtKU_nuJU0KaNzZ12Q1swyHf7glvmrYLiKH4J3t-Ed54jNJv_48R5GuLvd6zwmrStBx5XksOsGupRlAp3i8gUeoEPfpeDc65T9IJ7rWNqbazb53AlZV1_STEnvzhKJPD7TjZROEzkVmVCrv0VodaQ12tGjtNsoGkOU23k5H1vkENQ3qsBOLVZk_dglJubRlh_RC0bju64kBsJwLL6PDH9_kwh4v_tt0nZpkZEvJQdvZj7KzzXw9um89qW9E1KvutqFnyGcUjcI8yLo9t4GaqgUk,Tel-Aviv Slices Pizza
7572,verified,rules-yes,unique name matches + same city,The Lincoln Cafe,"6599 Lincoln Avenue, Lincolnwood, IL 60712, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJs_Ca8kPOD4gR85XwhftQ2gs,Lincoln Cafe,"6599 Lincoln Ave, Lincolnwood, IL 60712, USA",42.00073,-87.7232317,OPERATIONAL,cafe,cafe;breakfast_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=854084120554280435&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(847) 892-6800,4.6,260,Monday: 7:30 AM – 1:00 PM | Tuesday: 7:30 AM – 1:00 PM | Wednesday: 7:30 AM – 1:00 PM | Thursday: 7:30 AM – 1:00 PM | Friday: Closed | Saturday: Closed | Sunday: Closed,yes,places/ChIJs_Ca8kPOD4gR85XwhftQ2gs/photos/AaVGc3nEiMBfyTrqZHr6r3z6e2NtKB9ZXNnILVr-EaaP4FwG9bAYdIs8Z5s7Ilq06Oof8uosI4L1XKicTetl0kZfLarCvqss_b6wzuRs4qeA069jY4Z_1yRFJFtao_fpdqsSKEqCP5O_zLP6gMQeA2FY4z0Th_ZK187GH5ZIoy48U1IjP9AgcBwzfKj-xjji29L-7Q1Ej8LVz1jOxhk2-EndsghsGsvmc8bRwhgYrMdTFT_UfMUJ0_FBLJEeEF8_9AnqvwQ_RmmM_CrtUUFF11KOLS-Am9i_25cqfeskKFE6oEmmzLVHA-C9c4ZftKD0i_ZWwD7Tk3JA1Q_6vhrIwtNzZ-K9d1eOlpEajdegaYY2On4P4GRzI7sH3V1ysBTp42nD3lKy5JROVkOCDWqmuMdXtl-m5yhJA7XEgt9JFhEQF3JKoQ,Shalom Sokol
7573,no_match,llm-no,"LLM דחה (0.85): A lists city as 'Chicago' but address is in Skokie, IL. B correctly shows Skokie. More critically, B is categorized as 'asian_fusion_restaurant' (not kosher), while A is database entry for 'YOKO Chicago' implying kosher designation. No kosher certification visible in B's categories. Address match is exact, but food type mismatch and city field error in A suggest these may not be the same establishment, or A data is corrupted.",YOKO Chicago,"4034 Oakton St,  Skokie, IL , 60076, United States",Chicago,United States,US,41.8755616,-87.6244212,ChIJi1Qr6erPD4gRZQlvV1qRCy0,YOKO,"4034 Oakton St, Skokie, IL 60076, USA",42.026723,-87.72966,OPERATIONAL,restaurant,asian_fusion_restaurant;fusion_restaurant;asian_restaurant;bar_and_grill;bar;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=3245847773650553189&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(224) 470-2189,4.9,695,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: Closed | Saturday: Closed | Sunday: 12:00 – 11:00 PM,yes,places/ChIJi1Qr6erPD4gRZQlvV1qRCy0/photos/AaVGc3kPTt5FV2juKrZL346iOhEzPTnlNcH8bZfVa8c3XgV1MPi5SCmtgBVVu8YF3x6x8rmCBAPuMGzLi3r4xt5e4MlDgDJsk6oXRGVIuQuL0nWVPwG1xjfQfipp9Q9WdIMtnvgD0spL1oNrMdgLbM1UnIQYjDdQD6uEmDrec5Kkhvug3yzh7wnVTN-bGgp8HkVPkypu2pre8xJ1tMNXRuIxl12SwN6ADxgQ_xZtYUj8aggji8uqiBh9ZSBUhr2qwE3htJ8kPUEA9p3iKbe6rLYJAdDmWeX6Z3SYzLhMKMU23SGekXoTCRw96RSAsGcycO4wU0E_Uk5WFNbu2FFwkbGPn6k0M_bZQ1CbtXgr5ybR7v6MXkEUbrNCtxF1mziuI38dzJcR7XALsRO23NQTpn55Fu2dqiianbPN04ppvu3vgFw,YOKO
7574,verified,llm-yes,"LLM אישר (0.95): Same exact address (2931 W Touhy Ave, Chicago, IL 60645), same unique name 'Zalman's', both operational restaurants. B provides more specificity ('Hot Dogs') which is a legitimate business descriptor. Address coordinates and street match perfectly. Minor variations in address formatting are inconsequential.",Zalman's,"2931 W Touhy Ave,  Chicago, IL , 60645, United States",Chicago,United States,US,41.8755616,-87.6244212,ChIJ5bIBSADPD4gRN2Ya3r5xp8U,Zalman's Hot Dogs,"2931 W Touhy Ave, Chicago, IL 60645, USA",42.0117308,-87.7034245,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=14242477411166479927&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(773) 681-0578,4.7,151,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: Closed | Saturday: Closed | Sunday: 11:00 AM – 9:00 PM,yes,places/ChIJ5bIBSADPD4gRN2Ya3r5xp8U/photos/AaVGc3m_9SqwmaruljwFbPoo1WyvQbzfFd5dNot55sPCQdlDCD2Cz3yvkukz1xIPkRGeSLAmJtQHZ4O1nvb5dBlpJ8jh_mfX3038m9G2tB_n6cpU1iW6JGThkxmWTcwwABPH2Z1UY1YxcrotPNiVP9bY4EoPXcdhg9jzH2yXgoUTseZobVll8nkoxLOZYE0Cgieu2YcRRF94GvSEaeY7AhQfn9r-2rw5arbjvwwuVS6NqYSsm1Bi9hVjin1V16_FXDmE-m6-ICTXO4ZaPRMf2ef655voJwFZvrp4F82PHlIWF1kKqgBver6HncLXoAFLlGIpcdlhJQx44tQd0cjdQDeTRRTkOjod7H7qD7RYbrdyKJSnBeUd2lDb9Buzo8peCVhWpi4XmPzOqmx--ZkE0KhcPdHcM9cmMzU7YSJrzfVKfjmmHorfkCHSCmjqdqohcBH-,Brett
7575,verified,rules-yes,unique name matches + same city,Zelda's Table,"4018 Main St Skokie, IL , 60076, USA",Chicago,United States,US,41.8755616,-87.6244212,ChIJgzcOAQDPD4gRyZtqjUPftkU,Zelda's Table,"4018 Main St, Skokie, IL 60076, USA",42.0337129,-87.72879909999999,OPERATIONAL,meal_takeaway,meal_takeaway;grocery_store;food_store;store;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=5023447915606744009&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(847) 626-1000,4.2,13,Monday: 11:00 AM – 7:00 PM | Tuesday: 11:00 AM – 7:00 PM | Wednesday: 11:00 AM – 7:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 8:30 AM – 4:30 PM | Saturday: Closed | Sunday: 10:00 AM – 6:00 PM,yes,places/ChIJgzcOAQDPD4gRyZtqjUPftkU/photos/AaVGc3k4VjDuVB09BiO-PpnYVegOBraadw6WTiXB7n7ZlqEi_5lPU8_LM98pRjegnG6qXuAwiCAdfVKnXV2xGcBwKi356_PQ0Mijut1EOBRKNH1l4WywdtKzMWv_RxO5MbewMr8qLfMkhd1xgGV2qIwpakkcY9cWM7lwgtnvTwWxtX_ZpEcGuDCOSH1CdQVOtaNAMznKETOcVtYfCKO-T90GEm5DZz2LJARtUCTPqytB_lMhWqQtVoAW41h3cYqyKKGRDhd4Podtg3HKT0ka2dkxNMGC2QeiXYXyrImuZYTvOAu34eAR9ncDa0CJGNkmcv9pmJj8mq7FxXJr8JMwq4JF97up3__a22V-oH8M3SaeYjdQd4QQM8_YCoObKr7F8FWYYNLuzBb_gtsyuKW3kTvP_EVpyG7QVLyKArWCu_kwc7bmUdQAGfcBeDrNclmjcWBC,Zelda's Table
