triage,triage_score,triage_reason,id,final,source,old_name,old_address,old_lat,old_lng,google_place_id,google_name,google_address,google_lat,google_lng,name_sim,distance_m,business_status,food_signal,google_primary_type,google_types,google_phone,google_rating,rating_count,opening_hours,has_photo,photo_name,photo_attribution,llm_verdict,llm_conf,llm_reason,google_maps_uri,resolved_final,collision
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1301,no_match,nonfood-reject,הסוד,"שדרות תמר 1, להבים, Israel",31.3723843,34.8020068,ChIJqXbGAtNhAhURVLgeNA6tJuk,דואר ישראל,"Sderot Tamar 1, Lehavim, 8533800, Israel",31.372795900000003,34.816304099999996,0.143,1358,OPERATIONAL,nonfood,post_office,post_office;government_office;finance;service;association_or_organization;point_of_interest;establishment,,3.6,22,Monday: 10:00 AM – 6:00 PM | Tuesday: 8:00 AM – 2:00 PM | Wednesday: 8:00 AM – 2:00 PM | Thursday: 8:00 AM – 2:00 PM | Friday: Closed | Saturday: Closed | Sunday: 8:00 AM – 2:00 PM,yes,places/ChIJqXbGAtNhAhURVLgeNA6tJuk/photos/AaVGc3nU0wha38LLVEj6TMAtHu62ZXteEZRmyP7PPb6nc9lbgA87GgWc4cVnvYDkYPxxgLAg-zGDszcH_lWZvEX3bd2yCr8-ZuhmilLY_lapGNHmhjLpXGir2qteXt_DrFsIW1lMtRZwET1q3ze9KK9Ra_yRWo8Z2NQ8WfY6CsTXQONcvKwFYdk0rC9VmXHgR0Jy7UQRSCKBeGgwc1TymWrEQjHpP5sx24zCDkk5w3eQUGG19YWfTwG7ylYRj8X5MYoTFsQkaRwXmc7MxUEaIKIIMT2wGw8GFWgkYesTVSG8F-cTZlP9fWrikvVZTxoLKfxKtR1Yzzo5MlR2LLSbWBG8c1vioBxWnYTqLizAO7Cs-KVSHueiTq_rMXRnRM4AIR9Uk8dQLJr9GJLM2-OjUJzSmEOKNKXBIlSirntCj4rX8f8JWrVL,Alexander Apanansky,,,,https://maps.google.com/?cid=16800305736467789908&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1322,no_match,nonfood-reject,מנגה בר,"שד' יצחק רגר 85, מרכז רפואי אוניברסיטאי סורוקה, באר שבע, Israel",31.2457442,34.7925181,ChIJ1QFrTlxmAhUR_MISDkW2kZ8,Soroka Medical Center,"Yitzhack I. Rager Blvd 151, Be'er Sheva, Israel",31.257983899999996,34.8002945,0.143,1549,OPERATIONAL,nonfood,general_hospital,general_hospital;hospital;health;service;point_of_interest;establishment,08-640-0111,3.3,439,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,yes,places/ChIJ1QFrTlxmAhUR_MISDkW2kZ8/photos/AaVGc3nM0QgOBD79OAwsEtKIZQuMbgSQTpnktTQnmXa3jwCLVAG12Hn_iSIcrFVMRXigYGgoDPIB9EXSX2n3stqgs_8ZxTkgBIf3AZZ5gwPJ6hRAY0qqsKJFPe4NZ4mC1yh_VqXK4wBzJGF-f-Q752uFvNu_YczY0JnDNGPFnClj6vN1vA28ReqVbrzaFOIiehh_EF34BTQXPOmpb93GLWCGvN4-IBwcAmLmpSyXUkfKmeqZiCCzjIqi0bijtJ8HNygoMFSl5snmK5J2v9oUbYijo6EsW7UionR8m5Euo3CfoBnYccKRRapHTLxJ7qSxusCsoZPNmP7hdKTDYsf1hjAdXYt0jiP2SFfpF_p3nFIad8-ckrrqGED6xPcSH-i9zxC_wWXLOP2FS21yXcAw_7Wl0te2I2cA_Ei-JXw_uRbQC-oFHQ,המרכז הרפואי האוניברסיטאי סורוקה,,,,https://maps.google.com/?cid=11498171731358696188&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1348,no_match,nonfood-reject,קפה לביא,"הע""ל 30, מול 7 MALL, באר שבע, Israel",31.2368381,34.7930522,ChIJYWPmuZ1oAhURzyG5SgB2LAQ,Mall 7 shopping Center,"HaAyin Lamed St 30, Be'er Sheva, Israel",31.2333045,34.796516600000004,0.000,513,OPERATIONAL,nonfood,shopping_mall,shopping_mall;point_of_interest;establishment,077-902-5267,4.2,1924,Monday: 9:30 AM – 9:30 PM | Tuesday: 9:30 AM – 9:30 PM | Wednesday: 9:30 AM – 9:30 PM | Thursday: 9:30 AM – 9:30 PM | Friday: 9:30 AM – 2:30 PM | Saturday: 7:00 – 9:30 PM | Sunday: 9:30 AM – 9:30 PM,yes,places/ChIJYWPmuZ1oAhURzyG5SgB2LAQ/photos/AaVGc3l-cgqf8kBXxDqyAsuHlMEhmDdMiUCFpqIjHOSluA4SWra71FUG-lLD7ZGzGKCMKpMlDra3gI9MjzHqm-myukNPVl2wH34nWmJR45ySOiwFJ0gjt4KRSGzq7UJ6BvJT91P0mr-SCDiIh6z6Qii--HayzRp1vmVtJa9zf4d0PRV84MjQSi9ixNiWkBWnop3HKYb8VnMOfeV9idtRq7pJjHgoOa6xv-p6XWvv9yvtkbj6pfWW_OcV_ttuiXzpkM2jvOKNKyRA8uWOdk9odLaKJD9cFgRHgAAkuGj_N1ViciCl8iX5AQBWnwzB_McNEXoeg2iKosuULcsYZt_WkyDrJbESKz9fypWmIgSIwK2QGHp3Lq8odR3O9pSoRIjW8QMbp3tU5iT8VV-U_wGo0YMojGtnx7SbXGJOZEJhBR0r5FwREw2s,מול 7 | Mall 7,,,,https://maps.google.com/?cid=300745018752704975&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1365,no_match,nonfood-reject,אצה,"הע""ל 30, מול 7 MALL, באר שבע, Israel",31.2471006,34.8117207,ChIJYWPmuZ1oAhURzyG5SgB2LAQ,Mall 7 shopping Center,"HaAyin Lamed St 30, Be'er Sheva, Israel",31.2333045,34.796516600000004,0.167,2108,OPERATIONAL,nonfood,shopping_mall,shopping_mall;point_of_interest;establishment,077-902-5267,4.2,1924,Monday: 9:30 AM – 9:30 PM | Tuesday: 9:30 AM – 9:30 PM | Wednesday: 9:30 AM – 9:30 PM | Thursday: 9:30 AM – 9:30 PM | Friday: 9:30 AM – 2:30 PM | Saturday: 7:00 – 9:30 PM | Sunday: 9:30 AM – 9:30 PM,yes,places/ChIJYWPmuZ1oAhURzyG5SgB2LAQ/photos/AaVGc3lKcNyLMP1xGObqM6POePP8Knh8kkHAnpWbFz6rhrZzRbuL-6hMqzGOexjy-juJZ6CvJSjIwzeLlAM9-48yA6qfjpt0Fuft4gIMROOmKFz6wcB6SlgBNEY3tnShLOtqI8NaFqDa4NFbvpXtLBVV5RhqwAuzZWRtyGgW1-MHUT5iVmfOiwevtM1JT_CDTcC1UOwHyEhSRZefYHYlmFhCw7H-i-k7voc8sX-gp5npx9aLdqNdzwre10mdHwnQmo9AhdkbWZeCIFhqjXTh6Ck1-cw73_VLMLNBjUdoHSNRprYDyrkdMBXusaWh25ma3Bt78LCZTagGSZZD7ULS-v3w0q48HTj8iQWpywrFgK1oHOC5lACMmOoIfVnRTnrMhPVtwA5pt_QVUeXu7J8Qik1HK64W0C2jSJhbatnJE-hzc3msowSG,מול 7 | Mall 7,,,,https://maps.google.com/?cid=300745018752704975&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1374,flagged,nonfood-reject,שוקולה,"גן בנימין 12, אילת, Israel",29.5547893,34.9518133,ChIJR1Xk5PhxABURk1ZF7LsJHlk,Rav Kat Eilat,"מרכז חופית, גן בנימין 12, אילת, Israel",29.5542944,34.9530451,0.429,131,OPERATIONAL,nonfood,child_care_agency,child_care_agency;clothing_store;point_of_interest;store;service;establishment,08-632-6011,5,1019,Monday: 9:00 AM – 8:00 PM | Tuesday: 9:00 AM – 8:00 PM | Wednesday: 9:00 AM – 8:00 PM | Thursday: 9:00 AM – 8:00 PM | Friday: 9:00 AM – 2:00 PM | Saturday: Closed | Sunday: 9:00 AM – 8:00 PM,yes,places/ChIJR1Xk5PhxABURk1ZF7LsJHlk/photos/AaVGc3mfTArXQgZz_mRyxGBgT42t6oNzWrCPo_K1hmlr8Kj5OdI5KRAsedoJ08wVjVEZnhw1j6UoHyLhlcVWyOlUtpIc_fuexNaqmHSiuxiSy1EmZBvL_OdcnSzovxfQxVM-MyDY7EWLMPKEwEkVcmQb_gjXOH40DTN8Ko62b0yK1Mx2lTYVninQZ1fbVvfMmP7te37eafDB194myu8JVHvVA0Tjsdj_3Eaq9TO5WqFPm0di0gscQ1FPAWMCrH-sbhs8a_FWhV6F-II2nDopfnwI6MtoS2tAvbH04dwmynxY7ZsfuL8L6fuKMwIOf-UfuW6V2WW3ZXIdq-nTejgqSFuoCitRQ5nFDnwUv05mU-TZCopuwLFfCQ2rf5W2i9kXK8sx4zBmvacAepnMNfhHFrVC977BtPIJWQkvUIYAR8rQ0gpjYA,רב קט אילת,,,,https://maps.google.com/?cid=6421580821404407443&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,flagged,
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1396,no_match,nonfood-reject,שמונה,"שד' ירושלים 12, אשדוד, Israel",31.7977314,34.6529922,ChIJ0_w6zv-iAhURamNpE9KeJ1w,Mizrahi Bank,"Sderot Yerushalayim 12, Ashdod, Israel",31.7942178,34.6413511,0.143,1167,OPERATIONAL,nonfood,bank,bank;finance;point_of_interest;establishment,076-804-1650,2.9,65,"Monday: 8:30 AM – 1:30 PM, 4:00 – 6:00 PM | Tuesday: 8:30 AM – 1:30 PM | Wednesday: 8:30 AM – 1:30 PM, 4:00 – 6:00 PM | Thursday: 8:30 AM – 12:00 PM | Friday: Closed | Saturday: Closed | Sunday: 8:30 AM – 1:30 PM",yes,places/ChIJ0_w6zv-iAhURamNpE9KeJ1w/photos/AaVGc3m2UrKIjxumoxDDqrlp-1hagHhchgd3T-TgN-OWPIiaMb8eSLCuXgtw4MF4Ia6Z_SbA4VECk83cbtxtoGJ88J_m0sIbupL1pV3_z47H0H98UpFBqOHrhll_IQhOj1upYafT4efIsniAskITrGbtz3SOuE4LA-waC1ldOgEMLLaAAzpnmaU8_TfBX4DdGMyxxAHomcHdWIPO8ycF53JDpXRd2GH1MrTjMRkBG5SA8KzNjsfC4Az_bV9MUvTXfavPnj8KmUENupkwLFJMO3crw5upqV6h8FPou_WpymFfIF_KhBvqPQ8t82OFb-1jEJ5NFYX0LDsS-srx1rkR0NyAC10z9xd_wkjSSdgja2-IF698lm0badlPrixJPgLJtWhd62aee5M0D9izxXjsTdH8SL6hhxlyHWQzIkDenXbkbKE,Hebber Solomon,,,,https://maps.google.com/?cid=6640450800687080298&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1399,flagged,nonfood-reject,לונה,"חיל הנדסה 1, מרכז בי 7 באר שבע, Israel",31.2442869,34.8119289,ChIJI8rm3UtmAhURUjTUj3J33WA,קניון אמות באר שבע,"Heil Handasa St 1, Be'er Sheva, Israel",31.244751399999995,34.8125997,0.250,82,OPERATIONAL,nonfood,shopping_mall,shopping_mall;business_center;service;point_of_interest;establishment,08-648-2528,4.2,4657,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 3:00 PM | Saturday: Closed | Sunday: 9:00 AM – 10:00 PM,yes,places/ChIJI8rm3UtmAhURUjTUj3J33WA/photos/AaVGc3l717M62XF209GcE2MHViUVk-ZwOaiVCGtcpS6xFBMXIiHb--QdyWPLrHULUpB2hYItshTzeEqPJyTQGuLWsp0Hzv5ozGdETflEfZE63CLIVaeWCxAQu5D6wCOvZhpR0XDWUrjm9P8gE93laazr0aDlID8rHyezxsWnrHSfR98HgXPqmLOUoV0SIoCYcE78SQ1M0AZrJ9ufieCmUQLAGYWubqACNLCU8_LyIrSBzEu8RCywQDfotDrdRxSQPFFY7KJx--l1mr3HUdkzYxjyTcuUcxZzyTzPZnG81ThdyL-w5Gt9imC6klydZ93BXZMCOBvCuSyWb6DCNjOH3WoGLdXnaBycCvHZWHCH1rHbS1y3INhsTbX-HccAGdH01yuvwGsc9p9F0GSUhH8BQwroEMb0SpizX8vHA3ej2kcc7YwFXg,קניון אמות באר שבע,,,,https://maps.google.com/?cid=6979866331417162834&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,flagged,
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1424,no_match,nonfood-reject,רוסו פומדורו,"דרך אליהו נאוי 18, ביג באר שבע, Israel",31.2457442,34.7925181,ChIJr7ThjUlmAhURCpsiCFF2q1w,Big Beer Sheva,"Derekh Hebron 21, Beersheba, Israel",31.2443691,34.8114871,0.091,1810,OPERATIONAL,nonfood,shopping_mall,shopping_mall;point_of_interest;establishment,072-274-8888,4.3,10409,Monday: 9:30 AM – 9:30 PM | Tuesday: 9:30 AM – 9:30 PM | Wednesday: 9:30 AM – 9:30 PM | Thursday: 9:30 AM – 9:30 PM | Friday: 9:00 AM – 3:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 9:30 AM – 9:30 PM,yes,places/ChIJr7ThjUlmAhURCpsiCFF2q1w/photos/AaVGc3l7XwNBQ8YKbWR20sGpYIFwhdscICtzRbE0VzvZ2Us4VSHCZ_CTRPDxQVLRhEL1RGyq1AuhW-Gf2qdbzYWQi3bVmZySo6PIgwsGBVwuC02cfQV8hGDxF0Vb7adx-QmOJixBVppIVtQhPY2MvdRlUAhzH9f9gMZk1bTcjHd0HS7sw_x4qGEyEQUNiNwaETZvvr7pnChOqibfWokx3uCjnwJxj9_vYST-kaHIjoly1Hu4GjS4DOgt2DRABMDz0sI6DgboSFX9i7Bs53f7ibx-nseVUm8sZAuPS9ii94wNxC8MGfbHlVJZlsNPYoDVqNCvnLdsmAL-cxKp1C3YDYNVsbcZbJcw9g2jZL1RR1ZhmvXD5vs3LjRSfT04IwcReoUkJXrPX8C0AUllIySWSkfmUShTOgHyJyaJjNmvx4N4Ynq9GUJM,BIG ביג באר שבע,,,,https://maps.google.com/?cid=6677560962907806474&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1443,no_match,nonfood-reject,א.ב שרותי מזון,"המלך שאול 28, באר שבע, Israel",31.2639788,34.7844999,ChIJs-y-KXhmAhURnWtyCnkZh2I,מיני בית,"Sha'ul HaMelech St 28, Be'er Sheva, Israel",31.2636118,34.7814324,0.200,294,OPERATIONAL,nonfood,hardware_store,hardware_store;building_materials_store;home_goods_store;point_of_interest;store;establishment,08-945-4590,4.7,508,Monday: 8:00 AM – 7:00 PM | Tuesday: 8:00 AM – 7:00 PM | Wednesday: 8:00 AM – 7:00 PM | Thursday: 8:00 AM – 7:00 PM | Friday: 7:30 AM – 3:00 PM | Saturday: 8:30 – 10:00 PM | Sunday: 8:00 AM – 7:00 PM,yes,places/ChIJs-y-KXhmAhURnWtyCnkZh2I/photos/AaVGc3mcDa9J403l6yy_oUeDUECuQ34atj3KM2HJVgAUKv5PSX3kqxW9VXJFVysJKXbkeb2wvKq2KEThh0nZ2kxT1xv2Rp_gkxzwg2d1Ih35daWcd6ZdnoWg1VI4CHoDX8L4bRmQNsMKcIhwi376_wutKscMvVZrzs92sy_6MlpB9Mp_VH3YkVsvKGTJDpxC06ww9ri8Rj_k9uFEkbOLoATeeiR7v7Rf6s-YgpFjCNN33We6RJal0DtpRdWiDtGilnJ1KIXXwEFc0gR2Iq3J_VNk_YXmLxNlivt3pFfJIjjpOAP8M6gy7l9UxmIynxuzWDHzCIuXC2YOqql82XLCMiTRkNKEUZhpMc4sbMwgTGtrX9r4IwioYseP22E6IzjgeML8zIDjZP3KPiWICB_ttrwIZbqZfgQcWRrX9YeSxk8Hp8P6dQ,Eugene Sokolovsky,,,,https://maps.google.com/?cid=7099671345229884317&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1460,flagged,nonfood-reject,גותה,"הדגל 4, שדרות, Israel",31.5233754,34.5963561,ChIJSYZ8B0SBAhURU6Ud4Xlha0U,שדרות,"HaDegel St 4, Sderot, Israel",31.523813200000003,34.5964126,0.200,49,OPERATIONAL,nonfood,medical_clinic,medical_clinic;health;point_of_interest;establishment,08-662-1222,2.5,30,"Monday: 7:30 AM – 4:00 PM | Tuesday: 7:30 AM – 4:00 PM | Wednesday: 7:30 AM – 1:00 PM | Thursday: 7:30 AM – 1:00 PM, 4:00 – 7:00 PM | Friday: 8:00 AM – 12:00 PM | Saturday: Closed | Sunday: 7:30 AM – 1:00 PM, 4:00 – 7:00 PM",yes,places/ChIJSYZ8B0SBAhURU6Ud4Xlha0U/photos/AaVGc3nRm46A37uEgWnH0xfbHSTS2zUCpwNHCleuH0lb-uYvg_Vx-03pnynsR1-9CVmZazZAtZkCUCfmHHHU2EMiXEVv79NVsogDXkBIjA8wTl0fYnEV84vN1zVOQTWYNH7kKxlXTkWQEFTaq5glsuscsm1IcALJQWE7cKUvaSo7BsFMLoN0Qeio5B1fDx7zt7pe9TdgPcnv-Zk0hd3v9BI1I89naPK-NzzMmrwaiikqdhqvRfaDlWesAaFshzHy9-AysWYtDROm34n3yb0iv-osjj4vsCc1yDMD---IWswZ1_yI9Mn2LoouprWByDJ_7ya9r2U_LiYRURPs0_Mn2VsaocQlLWATD_wuyoTN54tx_sKD6DaszJ3WLgTCeEnx1bcm9-Y_8Rcai4lIUh737HvHg31k6aXLW3tOx7EDe2pF2GOhyg,קובי אלון,,,,https://maps.google.com/?cid=5002198987220821331&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,flagged,
wrong,3,גוגל החזיר כתובת/רחוב במקום שם עסק,1481,no_match,rule,טוריקס,"יוסף סמלו 78, נתיבות, Israel",31.4164873,34.6029294,ChIJE02VD9l9AhURTPu5Q51C01A,Yosef Samelo St 78,"Yosef Samelo St 78, Netivot, Israel",31.4195353,34.6006749,0.000,401,,other,,street_address,,,,,no,,,,,,https://maps.google.com/?cid=5824071986333743948&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1497,flagged,nonfood-reject,השניצליה,"פרץ סנטר, דימונה, Israel",31.0596808,35.0202287,ChIJU_6mLAFGAhURvIkj4ekp-9c,Peretz Center Mall,"כביש 25, דימונה, Israel",31.0599323,35.020313699999996,0.125,29,OPERATIONAL,nonfood,shopping_mall,shopping_mall;point_of_interest;establishment,03-520-9962,4,4163,Monday: 9:00 AM – 9:30 PM | Tuesday: 9:00 AM – 9:30 PM | Wednesday: 9:00 AM – 9:30 PM | Thursday: 9:00 AM – 9:30 PM | Friday: 9:00 AM – 3:00 PM | Saturday: 8:30 – 11:00 PM | Sunday: 9:00 AM – 9:30 PM,yes,places/ChIJU_6mLAFGAhURvIkj4ekp-9c/photos/AaVGc3mZv9TulirT6K-szcwsFkbpP-8lNd-GM3hM3pdGT5fo7JDrFx7tRKJ5-5ezbfPKh8cMbCEPRIuu8-FtRiL93bAvHxVuKHgBEgvg_6wZelr3wvg0t7Cd1_vSX2L9243-qAeXg5Kk8My82x8leDUo_TBCh8ePNdiN9fLQTRFicF0QwDfxYFrPv74Gkw6q62-9_S7KLPeLEgvNJIFbquE5uoOMJux3eJY2GQRDvv47W4Yp_pdvBK61QGu_VChVV5EmbAGbciSe5SJd34zE7VRkPZOInst7-yYUohYcwezcYgv34pch-NWOUR4sZlDbt4GvpfMoMvZr3DtFjSJkc1JKcvPOYOPmXRycIefTQr0tLQVyKKkO-JS4S9hQdBCfJ103fnuYueJHemWhJJvo8vrDEuCshCQgbuEPToHdPGprqWNLjGY0,Alexander Gladchenko (Alekard),,,,https://maps.google.com/?cid=15563079021790202300&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,flagged,
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1513,flagged,nonfood-reject,e talya,"שדרות תל חי 63, אשדוד, Israel",31.7670441,34.631874,ChIJBzCRx3qiAhURB4dMNcjHt7k,בית מרקחת תל חי (מאושר קנאביס),"Tel-Chay Blvd 63/17, Ashdod, Israel",31.767023399999996,34.6318992,0.118,3,OPERATIONAL,nonfood,pharmacy,pharmacy;health;point_of_interest;store;establishment,08-867-8795,4.5,28,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 2:00 PM | Saturday: Closed | Sunday: 8:00 AM – 8:00 PM,yes,places/ChIJBzCRx3qiAhURB4dMNcjHt7k/photos/AaVGc3n8_paRQbN2LpASQtfasfRJs_Fn50IQuXvJKj2VOgVAeVfv3aKld_gZBhrW0BhyYStZjNaQXBo8Zy57F6qQNzKW7zXQ975_qw0R0mvr2TSKurh2lyhvr5SB66OzLV6K2N2AdWEIWpPawM12AVpU6Xto7SCpupwbtxIRi2lxlnf50qHbnWuLqLUpwiXnkwzlAyTvi0FVb2LelHn1u7eBkoyMankx161uqK4iwgUsvqorIR6vXqelZv34dV42jLa7MkQWYTp8kB6IpvBEtFxHehwFeB2c949gsqmBT8yE4RgwuZ7XBj0a6PgP_Qzch4iqTRBp_yZ2bQwHm2LKY8WONZ2YT-BAoVgONUywSClPEozepHWf1_GLvlAFXd7dgWX-Cz_-FGFt97plUvANPQDPWO4o0DbnStQCT-xzIEdZAOxl-DsK6JqmPKxXnMd0mUEh,בית מרקחת תל חי (מאושר קנאביס),,,,https://maps.google.com/?cid=13382384480456312583&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,flagged,
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1536,no_match,nonfood-reject,LUIGI קפה סיגל,"ביאליק 5, באר שבע, Israel",31.2554228,34.7953067,ChIJ_8ddW-lnAhURtpY-nydgiiM,ברכת האחים,"ביאליק 5א, Beersheba, 8436203, Israel",31.246287799999998,34.7865579,0.000,1313,OPERATIONAL,nonfood,store,store;point_of_interest;establishment,,4,1,,no,,,,,,https://maps.google.com/?cid=2560965061405218486&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
wrong,3,גוגל החזיר כתובת/רחוב במקום שם עסק,1539,no_match,rule,בנדורה,"אלי כהן 1, צומת שוקת, Israel",31.2457442,34.7925181,ChIJ6TDM_G2zAhURnktpLIJQr-g,Eli Cohen St 1,"Eli Cohen St 1, Bat Yam, 5961501, Israel",32.009360199999996,34.757277099999996,0.000,84976,,other,premise,premise;street_address,,,,,no,,,,,,https://maps.google.com/?cid=16766708457744714654&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1541,no_match,nonfood-reject,אלדו,"דרך פעמי השלום 17, אילת, Israel",29.5502552,34.9606493,ChIJhf2r-_ZxABURumdT7k99w9E,Azrieli Mall Hayam,"Ha-Palmakh St 1, Eilat, Israel",29.5497876,34.9539158,0.200,653,OPERATIONAL,nonfood,shopping_mall,shopping_mall;point_of_interest;establishment,08-634-0006,4.2,18495,Monday: 9:30 AM – 11:00 PM | Tuesday: 9:30 AM – 11:00 PM | Wednesday: 9:30 AM – 11:00 PM | Thursday: 9:30 AM – 10:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 9:30 AM – 11:00 PM,yes,places/ChIJhf2r-_ZxABURumdT7k99w9E/photos/AaVGc3l-3x6616vi5ZGMnP5Vb_YDWOjnJtEN_lmuUh9C6mqa5e9qNENfsqLG8wl6NhLzIr9Z88p12iBlkSqTWUd-LJG6Et9xi6fIdcoWKjmd9v2-wNiTloLoEJbHZS8die4a_QXrHzdSgTMTPdoA_LrO4JymHKWcY2EKXXNufwnjg4x7fu8ATClXM1XCFbpR-9aG4wr7DZwtd9XoVkmg39EQnzgQyEuYIKQHqnRIPtmkblx6hmB9Quo2_vK2VscOoemS_VVICo4fWX906DL3qhyGb9XiGa7ybngkNdFoWGjee3c335XIBd3lk9CFnT4dooytsqhVvoBylgdSTBvmFplcoNLzZA4FudS72RGN4yn_HpcMjMu2X0OH74sm9QMjBnEyUkwIiTwRfy0sixDtswAwWjn-4mRLp2vb-t-Wr8_tn-o5rg,Alla Anatot,,,,https://maps.google.com/?cid=15115062556639848378&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
wrong,3,גוגל מצא עסק שאינו מזון (קניון/מרפאה/חנות),1542,flagged,nonfood-reject,cofix,"פרץ סנטר דימונה, Israel",31.0596808,35.0202287,ChIJU_6mLAFGAhURvIkj4ekp-9c,Peretz Center Mall,"כביש 25, דימונה, Israel",31.0599323,35.020313699999996,0.000,29,OPERATIONAL,nonfood,shopping_mall,shopping_mall;point_of_interest;establishment,03-520-9962,4,4163,Monday: 9:00 AM – 9:30 PM | Tuesday: 9:00 AM – 9:30 PM | Wednesday: 9:00 AM – 9:30 PM | Thursday: 9:00 AM – 9:30 PM | Friday: 9:00 AM – 3:00 PM | Saturday: 8:30 – 11:00 PM | Sunday: 9:00 AM – 9:30 PM,yes,places/ChIJU_6mLAFGAhURvIkj4ekp-9c/photos/AaVGc3ljouFVe4OIfM3HiqKFmVQJaBoMI9GLSOYsU6lhxnQwZr2dOcxyWVBzX3i_S-8JD8wklmDTS6PDhWrtf59AtoWuzEQE37QkwFuKEU_eRNUSd2wyBxs-NXMqxQcsg4Yo5r0uHnrhfmNxQTAJqnoVYu2tGEiktQQ2IeWYDBHYGaJBoJzWZIg_PDXVVKK7nnxYDtwN8dsTKvmycAmdPJgAeGz9L3PtkipbFqYLBQrjdxJ-xLev0ZlidpPpTA8s_Cw5hxZPz7LphhE6k3HSUmgQfnW4ePwNXI48XWGfaNnsxBgPTwW19Vj7HPMfnyFUayShLKFHuH5VE8_-QJY8ID9dFs9cpMQynTS8MFD60CU1P6rzNsW89wb6ppdPa6NkGzJ2E4Jps4dMPNN_BBTDRPYt9HCKJrHDbfdubtShIdYJe7VJYDXy,Alexander Gladchenko (Alekard),,,,https://maps.google.com/?cid=15563079021790202300&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,flagged,
