id,final,source,reason,old_name,old_address,city,country,country_code,old_lat,old_lng,place_id,google_name,google_address,google_lat,google_lng,business_status,google_primary_type,google_types,google_maps_uri,google_phone,google_rating,google_rating_count,google_opening_hours,has_photo,google_photo_name,google_photo_attribution
8030,verified,rules-yes,unique name matches + same city,Gare 18,"5767 Legare Street, Montreal, QC H3T 1E4, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJH9C8sFwayUwRDNpvTW-PbDE,Gare Centrale,"895 Rue De la Gauchetière O, Montréal, QC H3B 4G1, Canada",45.500112099999996,-73.5665224,OPERATIONAL,train_station,train_station;transit_station;transportation_service;point_of_interest;establishment,https://maps.google.com/?cid=3561379113546537484&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(888) 842-7245,4.3,1579,Monday: 4:30 AM – 12:30 AM | Tuesday: 4:30 AM – 12:30 AM | Wednesday: 4:30 AM – 12:30 AM | Thursday: 4:30 AM – 12:30 AM | Friday: 4:30 AM – 12:30 AM | Saturday: 4:30 AM – 12:30 AM | Sunday: 4:30 AM – 12:30 AM,yes,places/ChIJH9C8sFwayUwRDNpvTW-PbDE/photos/AaVGc3ngMW-9RqFs8GTrE52gOv0SPWdpyFwsc1PEwMq2J48WNxosdeAMUAq9HB-mFP5uR9w1JatUxUbqcAA0phyq0EIw-Vd6Cthb5GFrf1gU15SOUC-3RwHmTOHHXtJ2nn4ok0ylqWLrKB3QzCjGzXlXBf8We012HxPGy-cexvdJQRxZnsicGLebR_yR_ciL6-iJ99pm3NHPJPul8IgkPS4rNzyZETBmQmXnPD6EX_3Xzg0htzmQNFpxPlvR1BxHoYAwY6YvTiSOQ5HaF1MZnl-R5bcvWNTKHsFwH0-7o8QTVLPC8ji6va-yIzasC4eckK53bNSXDj14Hey-LSC07PurND1qGtYZBqbH54FqrRcLsO-ZKd3a1xVA8tv4fEGKtEPAFjHY-l8zSi8YBisdQmYiDEOE42FjcSsneYiIhJVkqI2z5V0,C S
8031,verified,rules-yes,unique name matches + same city,Jojo's Pizza,"2020 West Broadway, Montreal, Quebec, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJARz1VnEZyUwR5sDeAwvMySc,Jojo pizza,"355 Rue Bernard O, Montréal, QC H2V 1T6, Canada",45.5235686,-73.6057951,OPERATIONAL,pizza_restaurant,pizza_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=2867046985479667942&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 975-2770,4.5,119,Monday: 11:30 AM – 9:00 PM | Tuesday: 11:30 AM – 9:00 PM | Wednesday: 11:30 AM – 9:00 PM | Thursday: 11:30 AM – 9:30 PM | Friday: 11:30 AM – 3:00 PM | Saturday: Closed | Sunday: 11:30 AM – 9:00 PM,yes,places/ChIJARz1VnEZyUwR5sDeAwvMySc/photos/AaVGc3nce79gkxTiFptbXTsfKU1E78rghezdqRfeAiS_arCJlGk2M8EbqXG4Yxe_-gC7X76zurpto2M1JC2uxpWdO5YNIE5y2EBycJUVkUWlCU8kaFy2h9Amawo-ILZatyM6lnJvg8WqI2jk3ZlWwUPpkFEXcXBLZkrKNCpj67NXTNIKqG9hIdo9W2yiYJQJhgjBqLVzCXBx8zONlUFN3nT2ckIjCOVVQC22t1lsgmoKhqrP841CepbTmVcWr1dwEwkZnZE-j3T1UTWE4115euasoRsBw5qifz-mX4XSr_k0el_26PO0HUrpCDsNCIzJgjL_BEMJFOvsmX30CPbgBVdaEYdTWOGBpfVL9KQ3QePtMtQvRvwkeVxtNZZoGvvIzI1f187k55x-NXSJymu0Wwq3_5bicZLkdZLYKATsT-6XpdgKYhDn6yrrolwMc8Z25PyY,Jojo pizza
8032,verified,rules-yes,unique name matches + same city,Kebab Shop,"3755 Chemin de la Côte-Sainte-Catherine, Montreal, QC H3T 1E2, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJNXjNVmoZyUwRMWxICiUgEC0,Le Kebab (côte-des-neiges),"5020 Chem. de la Côte-des-Neiges, Montréal, QC H3V 1G8, Canada",45.494569399999996,-73.618439,OPERATIONAL,turkish_restaurant,turkish_restaurant;kebab_shop;halal_restaurant;meal_delivery;food_delivery;meal_takeaway;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=3247130674792524849&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 737-3463,4.6,997,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 10:00 PM,yes,places/ChIJNXjNVmoZyUwRMWxICiUgEC0/photos/AaVGc3kJyat2iYk1XWThxk19Gcvv04XGQH-AERRmbRtJ8EmulJDH3M_kWNtVhwSt05gFI3PCVVrGssROryhvy03mvyAfnv_8I2CQdxYnJMWqApq1-T79wEldJy78-JjEjErzHrcgWC9aXrtuAidcUL1Wj6uJkOFj2af6s3LYORTbrETq0n3BeaFuHFuxzON7JUCDDVlfZoemLCEN6OCmDykNA_gDgjPqamIAmEIZQsGKvXS2Lcewmj9NiS5plrHuTJ7z3EbRojm_peTDveLiXnsD69i4cIZTuaE_5DfkBxxDLzrF2k8rl_H7w9sad0YgkJXS_niFX7qVHC6R8zQYCoM8qmsvzY57FaO4BRURG5f6DuzQVTPHf3R6RftnC_b3wHu_0rwFTDen_ZnpX6dZbKFVuh1BcM0e1HBHj_yCJuocT2oAAw,Le Kebab (côte-des-neiges)
8033,no_match,llm-no,"LLM דחה (0.85): Different restaurant names at same address. 'Kosher Afternoon Tea The Ritz Carlton' is a specific kosher afternoon tea service, while 'Palm Court' is the main restaurant at the Ritz Carlton. These are distinct dining venues/services within the same hotel property, not the same restaurant.",Kosher Afternoon Tea The Ritz Carlton,"1228 Sherbrooke Street West, Montreal, QC H3G 1H6, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJ94Wrfq4byUwRl0WMP2JW-7Q,Palm Court,"1228 Rue Sherbrooke O, Montréal, QC H3G 1H6, Canada",45.499879,-73.5779629,OPERATIONAL,restaurant,restaurant;bar;food;point_of_interest;establishment,https://maps.google.com/?cid=13041112125954344343&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 842-4210,4.4,197,Monday: 1:00 – 11:00 PM | Tuesday: 1:00 – 11:00 PM | Wednesday: 1:00 – 11:00 PM | Thursday: 1:00 – 11:00 PM | Friday: 1:00 – 11:00 PM | Saturday: 1:00 – 11:00 PM | Sunday: 1:00 – 11:00 PM,yes,places/ChIJ94Wrfq4byUwRl0WMP2JW-7Q/photos/AaVGc3mAjY-YxybLhVIuH_6vmWDe--x_5JoG7nDoH9QTgAmXZJp9n1_gDwEKQRmLXx8RUqx6jby9jCu11HZoSd3zefIvahvrlsBRbpsIRlOOv_a44f_DHqvD4e5ySDF4TKnRaqk-XCVFsHoFlZnItbcIBZspR33NDkWObKs3R2cj3uHA_sQbBZ9CQbg6MFpDttwEo7ACxuWiWrbXCcE6r027OtfMiWk7o0TgmuZRFeFENMCaJZzJ6LUOec2Pqucar7OZ4zkMFhZuAcah2y7LELRVjaWAOLE5xs724f0fPfRX_mb07yCSZhS0F2Hn_lqj6fCd9ub01LJy4xLyE3dse3lf9v174sOOjsXu0BMVjX3S2m_RdW3k_YKhS7sTsIFTPNKCm4zBD6Y7-MEpldR7xKABllyt0nqQR1LL5Mwa-SqoJi9mrA,Mari
8034,verified,rules-yes,unique name matches + same city,Kosher Pizza Bar,"5800 Cavendish Blvd, Côte Saint-Luc, Quebec, H4W 2T5, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJqYgFt3MXyUwRYornilEDpaQ,Kosher Pizza Bar,"5800 Boul. Cavendish, Côte Saint-Luc, QC H4W 2T5, Canada",45.475620199999994,-73.6657907,OPERATIONAL,pizza_restaurant,pizza_restaurant;italian_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=11863892442135104098&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 488-4444,3.8,83,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 7:30 PM | Friday: 11:00 AM – 3:00 PM | Saturday: Closed | Sunday: 11:00 AM – 11:00 PM,yes,places/ChIJqYgFt3MXyUwRYornilEDpaQ/photos/AaVGc3kh0d0Lv8uoM5bY_15e9zkpoSlDMNWc924AJR2bRwKs48k_GPzLzuNLoFVmft8xi6R65--8oziUc0uW06BtkulZtP9N9T0uT-neo9QRVh1z4ye4Z6O-YQo-JReP-TpVVYMWxTtLE0iPVY2nZzZHLIOEf_NYqMvddyZk-AKLZYhmijc5vsAoR49u3bwAl31WHK0H3xyYI5pvvJHVSps573rMPqpfI2nga435B96JG-ZxRGKONYbbnQ60eqhIEiRY3TGOZ178fPMuru1gVlEDN48OueaOjoWrfCy09yxVbEL0MUuhAd9yseD8CUMUGwpxVg1mUM0hPBSx2K_yhvELaN0TDgDvJL0bA8CtfJcBW-lge0J6wMke35_mM6xpG24v-_Gji1lAPEbzlc5cDx83FKW_uG-tA_0O8f2CTVsAFeQ,Jeremy
8035,verified,rules-yes,unique name matches + same city,La Marguerite Catering,"6630 Côte Saint Luc Rd, Montreal, Quebec, H4V 1G8, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJvQLVbkAXyUwRI_ggl0R13Ps,La Marguerite Catering,"6630 Chem. de la Côte St Luc, Montréal, QC H4V 1G6, Canada",45.47032170000001,-73.6492249,OPERATIONAL,catering_service,catering_service;food_delivery;grocery_store;food_store;store;service;food;point_of_interest;establishment,https://maps.google.com/?cid=18148509535850002467&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 488-4111,4.5,121,Monday: Closed | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 6:30 PM | Friday: 7:30 AM – 2:00 PM | Saturday: Closed | Sunday: Closed,yes,places/ChIJvQLVbkAXyUwRI_ggl0R13Ps/photos/AaVGc3nIYw666qwX29RhezXv1mqmlcP_6d33ZX87qmXbeB-42A6x_jY5CaC7YP0mHNsErowy7WgKmEWsEB4PvHvUXgxIwdKf7aQkpB0vBgJPXgaa4eJPKiuCv6DBTfrPtGyj8xjKpxJKTEHngnQ9ZCM_Q6EbUxVmJcmn4vwtZ1-H5xo9dnmAu4Xm699oZDj0rZ2is6Ob3vB4b6zbS3ZNd-qo-IMsVTAJGxfT72r729BycW4mf4FNVJQ873tTflzpXp7P7HA3FxSGKonUhiSUb8Yq_yqjWNxrZ62RmC5gzwtECFdQpDLbj5LeWVqY4z_3KHKQ5i1AQ0DSQE3rwpwXO5zL8cfFb5EwuDANUzdN94wDr7XRFwBzkwcpN7XXouU8qgjwOpxi04GJvN-CW3BgsoFIID9A-CcNiRGDUmwbVh43S8k,Rabbi Yisroel Bernath
8036,no_match,llm-no,"LLM דחה (0.85): שתי כתובות שונות באופן משמעותי - מרחק של ~345 מטר בין 5751 לבין 5549 ברחוב מונקלנד. למרות שהשם דומה מאוד (La Notte vs La Nottè - הבדל קל בהגייה), כתובות כל כך שונות מצביעות על שתי מקומות שונים או חנות שעברה מיקום משמעותי. בשל המרחק הגדול, סביר להניח שמדובר בשתי עסקים נפרדים.",La Notte,"5751 Monkland Ave, Montreal, H4A1E8, Quebec",Montreal,Canada,CA,45.4739169,-73.6246409,ChIJj8rk8CkXyUwRzZZFyQDx588,La Nottè,"5549 Av de Monkland, Montréal, QC H4A 1C8, Canada",45.476537199999996,-73.62227299999999,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=14981207671150319309&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 487-5555,3.8,286,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: Closed | Saturday: 7:30 PM – 12:00 AM | Sunday: 10:00 AM – 10:00 PM,yes,places/ChIJj8rk8CkXyUwRzZZFyQDx588/photos/AaVGc3krNNk9eshike2wNnzkWoI4qnbqgOcyEYGed3PSHLYgbYllcD4RUOwf60PiR0dOTbkq-Fyo-UNN1ZvdvZ9p2RUNlwr-I1emK7sYRuT_kleNC-NPrz3S6RyMi93GmQ50MiE1sPS3qbInrb-xBeWLF4EjmZEgv9obgyZN4gk9630zHqd98u0C9PjN_zypIVzhMAjLhSQSJRcf5_GiGCKv_vMi_rnPmj-wOryBgN8F1UiFaEXl1sqP62waVxMYglW841Fk-eRgjMtPWvx0bCAAWuZdymIawtx0RctQkuKNk1ehVOmomcr2ktzY6XqLqrSL2EPg1mZVu1KQwKAbh4by0N2l9Z88mSnCM5lq8Yfeo_QhGdIf0HmJthMRJZU_IdjzypPBNC64CSYnmO0WsOiTKdIZt368Mru9qn7fn3M0RJ-Uj1DOseqi85ZuPZQjUSTf,La Nottè
8037,verified,rules-yes,unique name matches + same city,Le Bassar Steakhouse Smokehouse,"5549 Monkland Ave,  Montreal, Quebec , H4A 1C8, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJrWe0RAAXyUwRytjGMOERe1g,Bassar Steakhouse Smokehouse,"5549 Av de Monkland, Montréal, QC H4A 1C8, Canada",45.476537199999996,-73.62227299999999,CLOSED_PERMANENTLY,barbecue_restaurant,barbecue_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=6375709356356720842&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 487-5555,4,57,,yes,places/ChIJrWe0RAAXyUwRytjGMOERe1g/photos/AaVGc3kEl4tqC-L1S4ziI363AUrfHn0TGZuVslA_jP4z6eBk8I-aLX0eq5XFOrgEqut1jMR7ZyiJ1A-fQz8g-VWE2L-vox3qrZ03xLffW8P9Q9Vy6XBB-xQhHc8Wn01C6jCxxmptWU0fxu-QUhlDze7vlD5GA0hbcKcMMklhVMoKEP9vwefE5_uqTIgoi2u_gefCLPE9hF8hHTUBCasm68PwFc69GVsECQUv7iBi0a5u03oB__nf7vSVlrzIJVdFSjjn13FVxgWKWBZm41MbtdZ2ha5XnRqcSG2FmQlYw3HnbBx6YIICXlfbs_DKSaUfazkbejc9RGQqQln6RZhz-qNNA-U1-acrV3lJ-R8tGhkXzdBaFe3PmEuX4C0zVtPmKGE3o8BiX7hAWfDEhossf21OmBHDIRRRp8nPSLkATY5LCn1-_O17ZzjdzgbYRg0hXA,Iuri Ludkevitch
8038,verified,llm-yes,"LLM אישר (0.95): שם ייחודי זהה (Le Plezl), רחוב וביתן תואמים (3429 Rue Peel), עיר זהה (Montreal), מסעדה כשרה ידועה. ההפרש בכתובות הוא סימון פורמלי בלבד (Corner Sherbrooke vs. exact postal). Google Places כנראה מדויק יותר.",Le Plezl,"3429 Peel (corner Sherbrooke) Montreal Downtown, Montreal, Quebec",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJMfqISkcayUwRsXNmw3xsiHQ,Le Plezl,"3429 Rue Peel, Montréal, QC H3A 1W7, Canada",45.5025273,-73.57744910000001,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=8397080788342305713&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 400-5147,4.3,58,Monday: 11:00 AM – 3:00 PM | Tuesday: 11:00 AM – 3:00 PM | Wednesday: 11:00 AM – 3:00 PM | Thursday: 11:00 AM – 3:00 PM | Friday: 11:00 AM – 1:30 PM | Saturday: Closed | Sunday: Closed,yes,places/ChIJMfqISkcayUwRsXNmw3xsiHQ/photos/AaVGc3nRhjwkldsCSJEaka2m94-xy-BESGUa0xhM-KrYZkUE0AKj5J1i-5u9kZ4UzimkvtFMHzapb8sbQXmE2nV6qvUC1hNE18GUazrncZ0O83Beu-TP1fbsb6AuK1Lh3SUzZRtDX7mYAayL4juw0B7j7dk1Dr_cpLTfo7KjkNAAxg7Vwdq4klxPiPmnul_xbHxBdYgCAOMSUGNS8KluweQB0jfybOoX5Y6W-lIcJpmHDXfRAbfdkGKb7JbOYuc9udLdFVJWpbH5ooVlyyFGy--PD0b_-1XZruyXIBpT2LFGudvd-BtPbTvSb0UzMXQu21xNxuDslXVdWisuKOQoAqCzdqMPVOrvKgHVwnGgXQS7CR4P9X9is8A3YjbqMIwDbTEHFQoLfEjoXaSIM61WXtzEZDifuPiqqxN4T2mFkp5d9e7CzO2hOvDGU66grpE_OGQS,Ali Dorias
8039,no_match,llm-no,"LLM דחה (0.85): שתי רחובות שונים בהחלט - Decarie Blvd vs Van Horne, עם מרחק של 5.3 ק״מ. שמות דומים אך מיקומים שונים מרמזים על שתי עסקים נפרדים או סניפים שונים. בשרשרות קטנות, זה בדרך כלל לא אותו מקום.",Lefalafel,"6245 Decarie Blvd, Montreal, Quebec, H3W 3E1, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJW7WMUN4ZyUwRRIcqg7CaOdA,Le Falafel Plus+,"4677 Av. Van Horne, Montréal, QC H3W 1H8, Canada",45.4955759,-73.63694579999999,OPERATIONAL,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=15004193716467042116&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 731-1221,4.6,388,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 10:00 AM – 4:00 PM | Saturday: Closed | Sunday: 12:00 – 9:00 PM,yes,places/ChIJW7WMUN4ZyUwRRIcqg7CaOdA/photos/AaVGc3nbjovoDERJHUE-VZMPVgosZvs46HHmm6wGIjz93wOaScJG7HzYjVEVVz1BnL0fg9sYnFK3hrktMIKdal9EBvFQcIOVqIDrH0JOG8_aG08v4Ool1bVt1eVy3RvHK9Y7pX9cyj3gqrUPg1hcB0fFMudewzuCNgun8GrBflgWRtuyFCY4WcSN76oknLzeofcKV7N2fWpOjgj_yY4ac9wmrZBWnACden8M4zqhdZbpcbFEdkOz4V3e7viwBXyIIzqkS2HoY0run0fAFqzAID0h7S1KydOgwV8GtP0B1S5CEST6p6Zws0LQPUDo956WcAurHH5CC7-I4oc9AACK9eF1KfCGWn5m7ZnyZgl0HCAiSPi_12CwuT1YWn4uRk8_-_3V4t7B3DPFek24igEPcBU3jgMe46A1g46lgyYCHuFltrpavqJzoj8xE8-qodSOKg,Joe Lip
8040,verified,llm-yes,"LLM אישר (0.92): Same address (6900 Decarie/Bd Décarie), same city (Montreal area/Côte Saint-Luc), unique name 'LeyLey' with variant 'LeyLeyMtl @ Elna' indicating same business with location descriptor. House number exact match, street match confirmed. Minor address format differences (postal code slightly different H3X 2T8 vs H3X 2T5) typical of database variations. Both kosher food establishments.",LeyLey's Bistro,"6900 Decarie Boulevard,, Montreal, H3X 2T8, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJ5x1iDtkZyUwR0sYJpHGS0PY,LeyLeyMtl @ Elna,"6900 Bd Décarie m240, Côte Saint-Luc, QC H3X 2T5, Canada",45.4909543,-73.65061949999999,OPERATIONAL,restaurant,restaurant;juice_shop;salad_shop;sandwich_shop;coffee_shop;breakfast_restaurant;cafe;food_store;store;food;point_of_interest;establishment,https://maps.google.com/?cid=17784875945267152594&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 736-1700,4.1,74,Monday: 9:00 AM – 3:15 PM | Tuesday: 9:00 AM – 3:15 PM | Wednesday: 9:00 AM – 3:15 PM | Thursday: 9:00 AM – 3:15 PM | Friday: 9:00 AM – 1:00 PM | Saturday: Closed | Sunday: Closed,yes,places/ChIJ5x1iDtkZyUwR0sYJpHGS0PY/photos/AaVGc3kKeLyfECy1kZsmLZFjrG2DeJgmPW79fPUySEcZFx5a1NKcwriREjilqPAhD_hqohtHhyZttuOA3AIk956S5ES8ekJYnTnVn85wSPv212DcKRBIz6ylaxRa3usA4-SB-wqEBxPia64yTVIXoLAP6OyG3Vwkk00Th_EDNA7ePRvaWRxsEbbaTHwd1cMjRZ-gkIIoRZcAt1kaerzKT2e69EDSiImFTeo2NaQK40e-IgmDGxSRIJIYWMvI8fs1X2Ogyh1XbWf-d_gfb-h-o8mNoqqLvsXFRED4Iy_q69jwjhyojcyD8i4MJK318DeCQI3P0bPkEnijcTdEt-zrnxVlOKnqL3Lp8-1Q9nXnLGawIFOiJmmt-x3DAoeD9MK42fZsDiPExyaF4odsTWgZIagfP5yQVSemmgxlj4GiS49hBjpnkQ,Alicia Barchechat
8041,verified,rules-yes,unique name matches + same city,Luzzatto,"6445 Decarie Boulevard,, Montreal, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJozEV294ZyUwR9UFqeRJRIdc,Luzzatto,"6445 Bd Décarie, Montréal, QC H3W 3E1, Canada",45.490976599999996,-73.64477699999999,CLOSED_PERMANENTLY,restaurant,restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=15501760532174225909&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 739-8535,3.7,70,,yes,places/ChIJozEV294ZyUwR9UFqeRJRIdc/photos/AaVGc3l3QvNEEnj6ZkP2DVESwM8R9bwCGvvoDC4hcf1uHT7MqIpa8jxlehM0IqrgYJOCvRAsU8QIeQpTw_80vroK5_Ii-1QCvVJ-TX_FXrSARpHpUFTJfW5hDDF9XyZEfrLtTE9vgeH9UhK4gL-c5eJskifpTD25JtXN4r-kHYr-9YSyNOYGjj3CF5E0uUfMU7wTk7dYdHbiRPDnBTSmqrvk_FVdxP0KurI92ZYiQCHpORIydYISNKJ-EsWcaPAC2U_7ukiWkRyvtitwf4WMyrwoH-jGlig9djGEO0Ha2-fxsbDDxgWN8_078iLxKMqd9-1nKK9A6lGOdErQQjAimMVj9mkSdYK9sZIOAUJ7iTZW4g0oFLqzDcLitUjvkWEiTktrR4Ao4tlXGTnacE3oIZohvCawgWaztBX_uFF1g61Gwq3WmA,Luzzatto
8042,no_match,llm-no,"LLM דחה (0.95): שתי מסעדות שונות לחלוטין - שמות שונים (Ben'Jing vs Mignon), כתובות שונות בחלוטין (Côte-Sainte-Catherine vs Rue de l'Église), ערים שונות (Montreal vs Saint-Laurent), והן מוקדות על מטבחים שונים (כללי כשר לעומת טייוואני)",Maison Ben’Jing,"3755 Chemin de la Côte-Sainte-Catherine, Montreal, QC H3T 1E2, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJyRhegD8YyUwRS6Ao6L3Cj9Q,Maison Mignon - restaurant taiwanais,"1440 Rue de l'Église, Saint-Laurent, QC H4L 2H3, Canada",45.5121365,-73.67736959999999,OPERATIONAL,taiwanese_restaurant,taiwanese_restaurant;restaurant;food;point_of_interest;establishment,https://maps.google.com/?cid=15316674978609930315&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(514) 744-1919,4.6,178,Monday: Closed | Tuesday: 11:30 AM – 8:00 PM | Wednesday: 11:30 AM – 8:00 PM | Thursday: 11:30 AM – 8:00 PM | Friday: 11:30 AM – 8:00 PM | Saturday: 11:30 AM – 8:00 PM | Sunday: 11:30 AM – 8:00 PM,yes,places/ChIJyRhegD8YyUwRS6Ao6L3Cj9Q/photos/AaVGc3ldFLCzFgWKXA6Z-UD3EtyBe7-1S5_1S0ThhqtHJyfpIxDsaAXVzH2lGZdmDBHMZL8hoyxPKelXuieluPMWrmjSy0VCSz1NpkpQQVvM6GUoS21s3g8UPKjgvwnIJODHEDN5j1hzPg4KqZtxCEbA38ADOrQMT4kVYv2c6EozXDyUI2Jp4cYtnf9160Mhd3lZxIIDE1cBLR2ntrHYuHU2lRkDkGdQcnCZE8q1YnVXxHQRHnB3usLkRIYl5_rS-u023PuniSs_gYQDzqEsDXPJctQgQU3n-CvB4sG_Glny7QJESEedIa-y5s-O4yFpZoH2ommXoQPyEysviXF53Z3xrYOpIBt6YcVmYzstmSeonX2kbXGrMg312kIOe6g1v205Rz9FFqu_rj_3svNH1uIjWj5cTDh7yhVjS45xJAi3nHoaipwC,Cam H
8043,verified,rules-yes,unique name matches + same city,Massalia Pizza,"4175 Rue Jean-Talon O Montréal, QC, H4P 1V5, Canada",Montreal,Canada,CA,45.5031824,-73.5698065,ChIJ1Zzf5r0jyUwR8riIO3UQTm4,Massalia Pizza,"4175 Rue Jean-Talon O, Montréal, QC H4P 1V5, Canada",45.5010821,-73.6463643,OPERATIONAL,pizza_restaurant,pizza_restaurant;catering_service;food_delivery;service;restaurant;point_of_interest;food;establishment,https://maps.google.com/?cid=7948308488051538162&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,(438) 531-5526,4.9,263,Monday: 11:00 AM – 2:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 3:00 PM | Saturday: 9:30 PM – 1:00 AM | Sunday: 11:00 AM – 9:00 PM,yes,places/ChIJ1Zzf5r0jyUwR8riIO3UQTm4/photos/AaVGc3l6OPCZ6e_ZsYGf7J0ZR91Xah-G-iNwXeqlWQ6RLBIYfnd-kkeYf1B69XyZdAL1jlpHpKQ6YyqMYnKnB-Y0qcjB_sOO9Jnvi3618xSCMVl3UEJehsE6B0qAXq3BoH2Yfe6EZ1eDNgZsjSjl59u4F7MvjYmDJPBO3gUt9BzNf9fS-_AptcDaNKxHLOTWXfByEmEgP--DPosPxaOjYnSd4boxc-QlLPtf_D8-0wRIHkEgoZrCfTRmtLquBu1eYGmNUWLzeif4S_ii4WWN15lAnvtsJqWTNJjNi24BAKccrzDj7m7N1gL4SqVOGbhaoFRnO5qANRhSe5MGlLTIFT4oXyPomk2KSb6ePxtu7rEd4bjl5vLc7ucahfg0m3TbxtIncW31nNJ383FYwmMaOdJC-X0TpPPv2f2W26se6hiMOq2CwQ-0zYmMdK8mUnsS63tt,Massalia Pizza
