id,old_name,old_address,google_name,google_address,place_id,google_rating,google_rating_count,google_phone,google_photo_name
8032,Kebab Shop,"3755 Chemin de la Côte-Sainte-Catherine, Montreal, QC H3T 1E2, Canada",Le Kebab (côte-des-neiges),"5020 Chem. de la Côte-des-Neiges, Montréal, QC H3V 1G8, Canada",ChIJNXjNVmoZyUwRMWxICiUgEC0,4.6,997,(514) 737-3463,places/ChIJNXjNVmoZyUwRMWxICiUgEC0/photos/AaVGc3kJyat2iYk1XWThxk19Gcvv04XGQH-AERRmbRtJ8EmulJDH3M_kWNtVhwSt05gFI3PCVVrGssROryhvy03mvyAfnv_8I2CQdxYnJMWqApq1-T79wEldJy78-JjEjErzHrcgWC9aXrtuAidcUL1Wj6uJkOFj2af6s3LYORTbrETq0n3BeaFuHFuxzON7JUCDDVlfZoemLCEN6OCmDykNA_gDgjPqamIAmEIZQsGKvXS2Lcewmj9NiS5plrHuTJ7z3EbRojm_peTDveLiXnsD69i4cIZTuaE_5DfkBxxDLzrF2k8rl_H7w9sad0YgkJXS_niFX7qVHC6R8zQYCoM8qmsvzY57FaO4BRURG5f6DuzQVTPHf3R6RftnC_b3wHu_0rwFTDen_ZnpX6dZbKFVuh1BcM0e1HBHj_yCJuocT2oAAw
8034,Kosher Pizza Bar,"5800 Cavendish Blvd, Côte Saint-Luc, Quebec, H4W 2T5, Canada",Kosher Pizza Bar,"5800 Boul. Cavendish, Côte Saint-Luc, QC H4W 2T5, Canada",ChIJqYgFt3MXyUwRYornilEDpaQ,3.8,83,(514) 488-4444,places/ChIJqYgFt3MXyUwRYornilEDpaQ/photos/AaVGc3kh0d0Lv8uoM5bY_15e9zkpoSlDMNWc924AJR2bRwKs48k_GPzLzuNLoFVmft8xi6R65--8oziUc0uW06BtkulZtP9N9T0uT-neo9QRVh1z4ye4Z6O-YQo-JReP-TpVVYMWxTtLE0iPVY2nZzZHLIOEf_NYqMvddyZk-AKLZYhmijc5vsAoR49u3bwAl31WHK0H3xyYI5pvvJHVSps573rMPqpfI2nga435B96JG-ZxRGKONYbbnQ60eqhIEiRY3TGOZ178fPMuru1gVlEDN48OueaOjoWrfCy09yxVbEL0MUuhAd9yseD8CUMUGwpxVg1mUM0hPBSx2K_yhvELaN0TDgDvJL0bA8CtfJcBW-lge0J6wMke35_mM6xpG24v-_Gji1lAPEbzlc5cDx83FKW_uG-tA_0O8f2CTVsAFeQ
8035,La Marguerite Catering,"6630 Côte Saint Luc Rd, Montreal, Quebec, H4V 1G8, Canada",La Marguerite Catering,"6630 Chem. de la Côte St Luc, Montréal, QC H4V 1G6, Canada",ChIJvQLVbkAXyUwRI_ggl0R13Ps,4.5,121,(514) 488-4111,places/ChIJvQLVbkAXyUwRI_ggl0R13Ps/photos/AaVGc3nIYw666qwX29RhezXv1mqmlcP_6d33ZX87qmXbeB-42A6x_jY5CaC7YP0mHNsErowy7WgKmEWsEB4PvHvUXgxIwdKf7aQkpB0vBgJPXgaa4eJPKiuCv6DBTfrPtGyj8xjKpxJKTEHngnQ9ZCM_Q6EbUxVmJcmn4vwtZ1-H5xo9dnmAu4Xm699oZDj0rZ2is6Ob3vB4b6zbS3ZNd-qo-IMsVTAJGxfT72r729BycW4mf4FNVJQ873tTflzpXp7P7HA3FxSGKonUhiSUb8Yq_yqjWNxrZ62RmC5gzwtECFdQpDLbj5LeWVqY4z_3KHKQ5i1AQ0DSQE3rwpwXO5zL8cfFb5EwuDANUzdN94wDr7XRFwBzkwcpN7XXouU8qgjwOpxi04GJvN-CW3BgsoFIID9A-CcNiRGDUmwbVh43S8k
8036,La Notte,"5751 Monkland Ave, Montreal, H4A1E8, Quebec",La Nottè,"5549 Av de Monkland, Montréal, QC H4A 1C8, Canada",ChIJj8rk8CkXyUwRzZZFyQDx588,3.8,286,(514) 487-5555,places/ChIJj8rk8CkXyUwRzZZFyQDx588/photos/AaVGc3krNNk9eshike2wNnzkWoI4qnbqgOcyEYGed3PSHLYgbYllcD4RUOwf60PiR0dOTbkq-Fyo-UNN1ZvdvZ9p2RUNlwr-I1emK7sYRuT_kleNC-NPrz3S6RyMi93GmQ50MiE1sPS3qbInrb-xBeWLF4EjmZEgv9obgyZN4gk9630zHqd98u0C9PjN_zypIVzhMAjLhSQSJRcf5_GiGCKv_vMi_rnPmj-wOryBgN8F1UiFaEXl1sqP62waVxMYglW841Fk-eRgjMtPWvx0bCAAWuZdymIawtx0RctQkuKNk1ehVOmomcr2ktzY6XqLqrSL2EPg1mZVu1KQwKAbh4by0N2l9Z88mSnCM5lq8Yfeo_QhGdIf0HmJthMRJZU_IdjzypPBNC64CSYnmO0WsOiTKdIZt368Mru9qn7fn3M0RJ-Uj1DOseqi85ZuPZQjUSTf
8037,Le Bassar Steakhouse Smokehouse,"5549 Monkland Ave,  Montreal, Quebec , H4A 1C8, Canada",Bassar Steakhouse Smokehouse,"5549 Av de Monkland, Montréal, QC H4A 1C8, Canada",ChIJrWe0RAAXyUwRytjGMOERe1g,4,57,(514) 487-5555,places/ChIJrWe0RAAXyUwRytjGMOERe1g/photos/AaVGc3kEl4tqC-L1S4ziI363AUrfHn0TGZuVslA_jP4z6eBk8I-aLX0eq5XFOrgEqut1jMR7ZyiJ1A-fQz8g-VWE2L-vox3qrZ03xLffW8P9Q9Vy6XBB-xQhHc8Wn01C6jCxxmptWU0fxu-QUhlDze7vlD5GA0hbcKcMMklhVMoKEP9vwefE5_uqTIgoi2u_gefCLPE9hF8hHTUBCasm68PwFc69GVsECQUv7iBi0a5u03oB__nf7vSVlrzIJVdFSjjn13FVxgWKWBZm41MbtdZ2ha5XnRqcSG2FmQlYw3HnbBx6YIICXlfbs_DKSaUfazkbejc9RGQqQln6RZhz-qNNA-U1-acrV3lJ-R8tGhkXzdBaFe3PmEuX4C0zVtPmKGE3o8BiX7hAWfDEhossf21OmBHDIRRRp8nPSLkATY5LCn1-_O17ZzjdzgbYRg0hXA
8038,Le Plezl,"3429 Peel (corner Sherbrooke) Montreal Downtown, Montreal, Quebec",Le Plezl,"3429 Rue Peel, Montréal, QC H3A 1W7, Canada",ChIJMfqISkcayUwRsXNmw3xsiHQ,4.3,58,(514) 400-5147,places/ChIJMfqISkcayUwRsXNmw3xsiHQ/photos/AaVGc3nRhjwkldsCSJEaka2m94-xy-BESGUa0xhM-KrYZkUE0AKj5J1i-5u9kZ4UzimkvtFMHzapb8sbQXmE2nV6qvUC1hNE18GUazrncZ0O83Beu-TP1fbsb6AuK1Lh3SUzZRtDX7mYAayL4juw0B7j7dk1Dr_cpLTfo7KjkNAAxg7Vwdq4klxPiPmnul_xbHxBdYgCAOMSUGNS8KluweQB0jfybOoX5Y6W-lIcJpmHDXfRAbfdkGKb7JbOYuc9udLdFVJWpbH5ooVlyyFGy--PD0b_-1XZruyXIBpT2LFGudvd-BtPbTvSb0UzMXQu21xNxuDslXVdWisuKOQoAqCzdqMPVOrvKgHVwnGgXQS7CR4P9X9is8A3YjbqMIwDbTEHFQoLfEjoXaSIM61WXtzEZDifuPiqqxN4T2mFkp5d9e7CzO2hOvDGU66grpE_OGQS
8039,Lefalafel,"6245 Decarie Blvd, Montreal, Quebec, H3W 3E1, Canada",Le Falafel Plus+,"4677 Av. Van Horne, Montréal, QC H3W 1H8, Canada",ChIJW7WMUN4ZyUwRRIcqg7CaOdA,4.6,388,(514) 731-1221,places/ChIJW7WMUN4ZyUwRRIcqg7CaOdA/photos/AaVGc3nbjovoDERJHUE-VZMPVgosZvs46HHmm6wGIjz93wOaScJG7HzYjVEVVz1BnL0fg9sYnFK3hrktMIKdal9EBvFQcIOVqIDrH0JOG8_aG08v4Ool1bVt1eVy3RvHK9Y7pX9cyj3gqrUPg1hcB0fFMudewzuCNgun8GrBflgWRtuyFCY4WcSN76oknLzeofcKV7N2fWpOjgj_yY4ac9wmrZBWnACden8M4zqhdZbpcbFEdkOz4V3e7viwBXyIIzqkS2HoY0run0fAFqzAID0h7S1KydOgwV8GtP0B1S5CEST6p6Zws0LQPUDo956WcAurHH5CC7-I4oc9AACK9eF1KfCGWn5m7ZnyZgl0HCAiSPi_12CwuT1YWn4uRk8_-_3V4t7B3DPFek24igEPcBU3jgMe46A1g46lgyYCHuFltrpavqJzoj8xE8-qodSOKg
8040,LeyLey's Bistro,"6900 Decarie Boulevard,, Montreal, H3X 2T8, Canada",LeyLeyMtl @ Elna,"6900 Bd Décarie m240, Côte Saint-Luc, QC H3X 2T5, Canada",ChIJ5x1iDtkZyUwR0sYJpHGS0PY,4.1,74,(514) 736-1700,places/ChIJ5x1iDtkZyUwR0sYJpHGS0PY/photos/AaVGc3kKeLyfECy1kZsmLZFjrG2DeJgmPW79fPUySEcZFx5a1NKcwriREjilqPAhD_hqohtHhyZttuOA3AIk956S5ES8ekJYnTnVn85wSPv212DcKRBIz6ylaxRa3usA4-SB-wqEBxPia64yTVIXoLAP6OyG3Vwkk00Th_EDNA7ePRvaWRxsEbbaTHwd1cMjRZ-gkIIoRZcAt1kaerzKT2e69EDSiImFTeo2NaQK40e-IgmDGxSRIJIYWMvI8fs1X2Ogyh1XbWf-d_gfb-h-o8mNoqqLvsXFRED4Iy_q69jwjhyojcyD8i4MJK318DeCQI3P0bPkEnijcTdEt-zrnxVlOKnqL3Lp8-1Q9nXnLGawIFOiJmmt-x3DAoeD9MK42fZsDiPExyaF4odsTWgZIagfP5yQVSemmgxlj4GiS49hBjpnkQ
8041,Luzzatto,"6445 Decarie Boulevard,, Montreal, Canada",Luzzatto,"6445 Bd Décarie, Montréal, QC H3W 3E1, Canada",ChIJozEV294ZyUwR9UFqeRJRIdc,3.7,70,(514) 739-8535,places/ChIJozEV294ZyUwR9UFqeRJRIdc/photos/AaVGc3l3QvNEEnj6ZkP2DVESwM8R9bwCGvvoDC4hcf1uHT7MqIpa8jxlehM0IqrgYJOCvRAsU8QIeQpTw_80vroK5_Ii-1QCvVJ-TX_FXrSARpHpUFTJfW5hDDF9XyZEfrLtTE9vgeH9UhK4gL-c5eJskifpTD25JtXN4r-kHYr-9YSyNOYGjj3CF5E0uUfMU7wTk7dYdHbiRPDnBTSmqrvk_FVdxP0KurI92ZYiQCHpORIydYISNKJ-EsWcaPAC2U_7ukiWkRyvtitwf4WMyrwoH-jGlig9djGEO0Ha2-fxsbDDxgWN8_078iLxKMqd9-1nKK9A6lGOdErQQjAimMVj9mkSdYK9sZIOAUJ7iTZW4g0oFLqzDcLitUjvkWEiTktrR4Ao4tlXGTnacE3oIZohvCawgWaztBX_uFF1g61Gwq3WmA
8043,Massalia Pizza,"4175 Rue Jean-Talon O Montréal, QC, H4P 1V5, Canada",Massalia Pizza,"4175 Rue Jean-Talon O, Montréal, QC H4P 1V5, Canada",ChIJ1Zzf5r0jyUwR8riIO3UQTm4,4.9,263,(438) 531-5526,places/ChIJ1Zzf5r0jyUwR8riIO3UQTm4/photos/AaVGc3l6OPCZ6e_ZsYGf7J0ZR91Xah-G-iNwXeqlWQ6RLBIYfnd-kkeYf1B69XyZdAL1jlpHpKQ6YyqMYnKnB-Y0qcjB_sOO9Jnvi3618xSCMVl3UEJehsE6B0qAXq3BoH2Yfe6EZ1eDNgZsjSjl59u4F7MvjYmDJPBO3gUt9BzNf9fS-_AptcDaNKxHLOTWXfByEmEgP--DPosPxaOjYnSd4boxc-QlLPtf_D8-0wRIHkEgoZrCfTRmtLquBu1eYGmNUWLzeif4S_ii4WWN15lAnvtsJqWTNJjNi24BAKccrzDj7m7N1gL4SqVOGbhaoFRnO5qANRhSe5MGlLTIFT4oXyPomk2KSb6ePxtu7rEd4bjl5vLc7ucahfg0m3TbxtIncW31nNJ383FYwmMaOdJC-X0TpPPv2f2W26se6hiMOq2CwQ-0zYmMdK8mUnsS63tt
8044,Metsuyan Sushi Bar,"5800 Cavendish Blvd, Montreal, Canada",Metsuyan Sushi Express,"5800 Boul. Cavendish, Côte Saint-Luc, QC H4W 0A9, Canada",ChIJCZc1xHMXyUwR1e4LnkRbjE4,3.8,32,(514) 369-1818,places/ChIJCZc1xHMXyUwR1e4LnkRbjE4/photos/AaVGc3lVrYi3ssLicRIhsEBhpPW8V5yKPoR80m2dIVP6PEDc92-lHT7BxyOXi52CDHw6vjqXddj2dcsPVcClkp1AN6xpHm0zN1o1thxovK-6T2ku6qJkQ-8VMKcQs7EFyiOfw8IHHGfi06z0I9gE7Tx3yg0pgg7XkNeAVvv4CQy3tzhkAvOdj8SUMWhRuEL2vaSti5-sBuV9PQ2CXa0DXA7XvwjK7tgzgM8QfLatyCZ8cLBGxNzep5MlNH-hlMfw2649NYP3iIAhbwbvtuUkRKIewe_6hRuxVVHjNjmnvxcSpWBSIROMgrPLBasvXWs6Ht7LnCY8_SePzY4R-2q7fH36G_c8vKhH5mSNxwMg2k41REfDiufi4awlur_qa9vdZON9HT0IMCAC1Pc3VZoLUnnOiQLQQpa6jiBtosHYc73t73K16v8e
8045,MimiMelon Catering,"2069 Rue Saint-Louis Ville saint Laurent, Montreal, H4M 1P1, Canada",Mimimelon,"2069 Rue Saint-Louis, Saint-Laurent, QC H4M 1P1, Canada",ChIJO6e_XywYyUwRRSu_2GTTOew,4.6,92,(514) 737-6887,places/ChIJO6e_XywYyUwRRSu_2GTTOew/photos/AaVGc3mv4dFhXpfJZI2svficw5sPlfRHv_7MGoofNquqpi6rsLZVnLqvpyzsTy3ZqXLbXgUACoeGV-cXB-pXhzRD49aAbjyidEdZuKMKEUYSiOorsZpXWbsa-DktIKcupV9TypYXyUEjRaahOTuzKBulbms1QV8cjpDgQsEJlwfvB4GMsw-FnJuaCpUJ02buwihafQmNOdXAakZ1s-5VjanlnMiJlwz_gwDEkdE3Y1R4F60IiEnbnfA6nNPqNETieUviJZIkqy5qxCeHYdeCafikpniM9LAUJrcA8hRRHBH2njkIOKuSisQKyva6X3EZXTJiih00GTZPqz2ZwyBLcdPC1vw9dmZFIbbTLHRpaCFCNNHK6tt8yhVNMnHniC5omwDUpyEYm5cM-7W7RUt8FVBhdHnkr4yrtpzQQZwecbQqbRoddTRx
8046,Mozart Restaurant,"5335a Chemin Queen Mary, Montreal, QC H3X 1T9, Canada",Mozart Resto Bar,"5335A Ch. Queen Mary, Montréal, QC H3X 1T9, Canada",ChIJUZWucFcXyUwRlmgUKWt93cI,4.3,221,(514) 487-1355,places/ChIJUZWucFcXyUwRlmgUKWt93cI/photos/AaVGc3nAru2wM4_t4EjE0v06E0ygrDxiD4Qg32UjNQG5p_PkW0TP9JTDq04_55HLbDAqcp6Tw28KOrlKOrnkBwkkWT3cgZ4YE9ya-Mk3cdUcPqLDi2kkU3Vwnejeiyqt7VIsoLqGh6oQEduBeQ5jD3SByJRYT6NVZFO5dYOKxAZ4m-TPEcMGVHaQ_WiVZh-ZGoVlPDiOYiWCS-iIq7QLdQs5g7hX8jzudhBY3AL8B4pf0nNc-lI1rR2Ke4VpWNB2PWwTke3Fur29oH1z3yhZe11M8iYqElew_CSTrqzQVc9RlrT1T-xOvt6_nPOAA281_a26b2Bkp_1GKgW3SF91NLnwBLiEBt1E9Uh_ILDu5SDgvEQIvRccYV74M74pbl30055SSOUbH_pGWSHKeK1gpQ5QI46lUAnqqFwCbBV7sPnDz--xSiI
8047,NOAM,"6647 Boul Décarie  Montreal, QC, H3W 3E3, Canada",Nöam Restaurant,"6647 Bd Décarie, Montréal, QC H3W 3E3, Canada",ChIJ9ZIVt5QZyUwREpzHg1GWB6Y,4.8,431,(514) 564-6626,places/ChIJ9ZIVt5QZyUwREpzHg1GWB6Y/photos/AaVGc3koe-pbnCPX8wVbpFiyJadphiUN2N2_Fycj73bQ0-czRM_-BpBYqaHj4DOXGho5Rb-GlvtsDz6LDPJ_wEemQAB0kRR6G9F9st0tgGBHLOj64n8QFC6n6-FuSqFmUode0nE3-ECP724hkmXt8goAIVCK5YluB8Nf5El0rozR_RwqLZpSLwbjV7vj5tfqzlW6Dw9XhP1HfGeQdMOwN53bviUnklmxt7Yv9H5HHqt8qDgRrL5qUjw_GS_mZUZ2EzcXaifLoZMQ4dhh7ChdHJ_8045EtGkKtYmtvEGUntvGZK-q4VP-w-PogH44m0BD8wzTVn2E52m2_zwAhLF69wJMHhV1wz5bdThiXqk_k2eeQKxo5xSKmVUulXj2inaiuWN-DUT242efBa_1i523EtJZ_TOuwV8sf2j_5D6r1dVT1_g61r8R
8048,Oineg Kosher,"360 St Viateur Street West, Montreal, QC H2V 4G7, Canada",Oinegs Kosher,"360 R. Saint Viateur Ouest, Montréal, QC H2V 4B4, Canada",ChIJO_VuxHgZyUwRYv--D5bQmf0,4.5,142,(514) 277-3600,places/ChIJO_VuxHgZyUwRYv--D5bQmf0/photos/AaVGc3mCoZM1frIDmOf2JxIAzLz0a_7bekq0xVw2UXbs3Tgojawz974Vfxa_m_Qj_MfndBExJEWosQMnHgy1DfdboJboxVqI0Uc5QTpLIDw_TlvFXupvBaZlGHDO-ROssC26pgQnTimzRSpmwINkn75OOypSUd_8dZVeQS_B5HjIc9YSm2M14jH1G-fbYY5xQYMf2EsXI1IbuaSpxc7Yj7T_8xbPEZ1poaKMLR5qx6KVOS8Q9ksR3oAB1UTRsXgI8QFRnBlDWgfUIPImT4MKjhfLA4AR-L-Lv1IdlOdAHPbYY2jZOtkobwVzOSJEAJQxjFtMFzTtKoZmi5CRAudKF11xlX5YNVm_b0cTHs9p3764OuseKrP5iItsL8XC643nT4zFjoL4rDcUARnlXkfVC5tQ2MNzEL0q6FQMKXsvf51RrA6CKT2U
8049,One Stop Kosher (take out),"6735 Darlington, Montreal, Canada",One Stop Kosher Grocery,"6735 Av. de Darlington, Montréal, QC H3S 2J7, Canada",ChIJDUrw170ZyUwRBgdQngkKAe8,4.6,116,(514) 738-3207,places/ChIJDUrw170ZyUwRBgdQngkKAe8/photos/AaVGc3ladi4DCNBXEC3GBg1MfmLslWaN9beRzMfgy-IWHpljtqfacqFaXRnEQglgtOektaUGSbRHGBnHWNNzzcxVhYjGZg3azraHRgwDEkjl9CIwvF3Hbf1wkQs5pG6-UnAk7lgDKh8gL44UPgg6oSkXq8OvwOaIIyuSzcdcXitsqwLH6TpNJNsxZYonRUSxYw7PuYoQv9q0n9ZT_dBxYTqEkRulp6GHhhjw0uNTBzm29mfCNwvLH-AxPESnGxfMJ1wtaa14GfsEJxRIUjs2RdlUNGCochpEdMtgFOy-_a9XTx5hV_Mxq-6Wa-Ar1wfvVH_fNc_q8plMo8R6eFdwUgUDppLcsaxExR_Pvtgg44J8ADOBedyN0sJW5oEcMUZLsIbu0kI-sq8HsnAup3tdRXRFusR7gZlCFRLLAA4N9S4H3SYUnkc
8052,Patisserie Sfingy’s (Cavendish Mall),"5800 Cavendish Boulevard, Côte Saint-Luc, QC H4W 2T5, Canada",Patisserie Sfingy's,"5800 Boul. Cavendish E-09, Côte Saint-Luc, QC H4W 0A9, Canada",ChIJCWWQvAwXyUwRR9eECKBef1Y,4.3,23,(514) 482-2992,places/ChIJCWWQvAwXyUwRR9eECKBef1Y/photos/AaVGc3n5uZNsS0K10eEMLE8CCDGHhnL5E6tSFsG6-ue2gRjyllkE6EI-GEIOmtaFVoT8YWNpV5M4XSg37-iHcMH_tInGyPJptwPBCoSXreeoG7B4lFCa0wFSPrtGFkmxs7441yR6KbvJPxW7ywptVMEEa32URYzxMTAiez1gtTq7wHXktyB2VANyYMlz7cNRKa7nuoKM1lDr1QUdzVtwnSKalUwEZWzZiacfWcmR9HAbvzxWIyP2sJxC22iuigRw9ulkiGyT4N1ZuaoNaSJL3jOBLQvQX2fNWkC1yaaxEW4yRfevsklp-asBDEQFbqiI9H7IenDJ3lSkgJ0mW4AqcRHfREEIdvL1zJkhvOTlFt04kt1DvlUqBxRFtf5R4vrSelaLN2VElttlSKpG_x-CDvqO-ETM0svvB6WYTpzBYEIXX3Z-6EXA
8053,Pizza Gourmetti,"2075 Rue Saint-Louis, Saint-Laurent, QC, Montreal, H4W 1S5, Canada",Pizza Gourmetti,"2075 Rue Saint-Louis, Saint-Laurent, QC H4M 1P1, Canada",ChIJkcxn4uYZyUwRwZe4hPpkjSg,4.6,273,(514) 739-7707,places/ChIJkcxn4uYZyUwRwZe4hPpkjSg/photos/AaVGc3lQn1DgJON9bX7dUgYrc5Pgl8ipXo3Wb12Du6wNGRCFvyGkB2W5TpqMaVyvsjIaGVcb5_sqetkNicHZ8CRNz4D8AhkhsENciyMg1Fg3sGiMaU3EmsJdHglDGQKRw9jluiKPR7Wir_O8MnUyXLEMLge9Iur8CiOx71BW7Ivl1qfCgm9HvJyGaK89-RrZ7SLlaVyqKRTqXDr0lGqfjZnJpWQxZr0dtx3-KjSbzDpwWtBdWNaO4fm3MfgxknEZnk07YoLbAtqkBrHmMS5nf0l67sPzamvnLqBX0ITBEq39JqzpMyUljqNJh3902X9xXkgYpmAmZHYA_DA2WeiTUDUmJ8mZRYiTnlW_qgLobdmeK70l4R9GEKngDWK-0rCEyfepUlXZ4cv6PGc8yGfyOS6UC9LnAAGa7ah6FB31TCE6jA_twA
8054,Pizza Pita Prime,"5345 Vézina St, Montreal, Quebec, H3X 4A8,, Quebec",PIZZA PITA PRIME (Montreal),"5345 Rue Vézina, Montréal, QC H3X 4A8, Canada",ChIJJT9N4d4ZyUwRjzs5WT7hNOQ,4.3,1553,(514) 731-7482,places/ChIJJT9N4d4ZyUwRjzs5WT7hNOQ/photos/AaVGc3l1pmfSxW7HT3-ELy9vnL0dEaOUX8RJjbkW8dZccZYkZsjZaOT8PfwQzPpNCGC_cD1hEpQR__ZsPayeMCQdz_Bg-AdsiMqb0iAl5kJjy4GcPATI5qSTQssO0yckRmF1GwfVpUDa6LASXS-g8qcxY4kNxtfYNp8Y_D67Dj4aqnmhVGs7nIoF0gG1Ee4ZrWDvZoc98pHVDWuIz_RZSlDkABT8dp2vQ5rT2SPPgngjZ7OJ_2PU2EKP1JWieW7YCWcx2oVXH80GK1TxDJeUk5l2RYeM2MY1qdhP-fLscbKM1bVAw-cYAri6YzrrIurLPhq0HLi5aK_JGO0LtVNT7akumYIkepMqD39BBVXqmd_7MIYO7icYJ-EqaTXEK_qsxIx410d7M7_wTEAD9-sRC0A3q3yriZpr6tW5wsf-emrPlzhh1S4W
8055,Poulet Gourmet,"6445 Decarie Blvd, Montreal, Quebec, H3W 3E1, Canada",Poulet Gourmet | Kosher Restaurant,"6445 Bd Décarie, Montréal, QC H3W 3E1, Canada",ChIJNQTjRccZyUwRWTKO00q6xbE,4,4,(514) 739-8535,places/ChIJNQTjRccZyUwRWTKO00q6xbE/photos/AaVGc3m5vm7bAE9bWwQFxV__m39CXImUpbtCLAJofr0StMYyRJMEDcjXvkl3UlBzHsMg4NrAqR4tvjNWDvmBmtPerdGDN0p55UgoQFfUbWUQ8tn-cU_Av6ZAlcjpX2ahRm_8OKOGDrjOcWaToWuY0q86kSmHc0IoecKWi0BwI-xs7ODYbu6EOQGr1ZZSH5liDr8kHZjBsQexuM980DD9fXCeiE3HeHRHLpnTFJXK3DVvx-nBcE6XmYRBfkGk4ZuEelgfBYSgT7qKZ6RJ4dCcNTPTnjZ9Zzs-JMq_ZSTGfH1fiX3MuYDIePAtAsTTOEXTuUYBOVPNIApen2Z1Kgy-OwK5wulinO0MH8gGk9nbIX6489VmgyLb_PZ-3xEE3Y7nnZfp7q1qUzPpOt5yi4Y51EYS8iwYDQs06JGlUrEQ7pVwIcjfuZI
8056,Pret a Manger,"3755 Chemin de la Côte-Sainte-Catherine, Montreal, QC H3T 1E2, Canada",Miss Prêt à Manger,"1104 Rue de Bleury, Montréal, QC H2Z 1N4, Canada",ChIJhbUYrFoayUwRqOHnRK5hFPg,4.7,41,(514) 861-6565,places/ChIJhbUYrFoayUwRqOHnRK5hFPg/photos/AaVGc3lPNODIGVm8RMFYTswQhdYCk9Kf3G7BcbQ6CmAj541TZyKFmCIU68i3erVQMF4gfSifIaGQnsmMse5WEJsBKDqhNFnlhncFfmiXpkxO5Y9p50803d0bFhXkPzA9wlYRKcjlqAmpHEhZZzefl9yrj-yJJLMdc5WaNylYzVc_ahrO9eReL4PZuVABrkgR6QRqrwCqwLtjUDmGs1CG71Iw8u3vM7Obup9YKWF7oHqcjQ4EvFQz3JKITxd6hrXVYVf9VI-Md1OfrIUa4LN9emohx8FRK3yJgniKuxu3NucWuhoOCz1VyN0VA3ZuNwvUigLGuL_VPNhU5iMbg4MUj5AspiOQAGIXNeilm7iRsGd1rYha1Z6MmClNwVV5BBnqnZoi1LvvDzIpq7P9NY_oQKqwViwofUO60RO7aiECTH82iCwu6Q
8058,Sababa Resto-Bar,"6900 Décarie Blvd #101 Montreal, H3X 2T8, Quebec",Sababa,"6900 Bd Décarie #101, Côte Saint-Luc, QC H3X 2T5, Canada",ChIJ7ztv0eUZyUwRnOEjv8ATUCw,4.3,46,(514) 303-0390,places/ChIJ7ztv0eUZyUwRnOEjv8ATUCw/photos/AaVGc3lRuMUPHem5Mk2c1J-ZQ8ZmqnmUd8yTZ1Yn1mIqgymJ9OTAqfmojjkGzmEsbVmGTFZwuUIocQOZSQJG_i622j9SSpOTY89_f7GZqletAyozuyfYFwW_4zRMy9f8G9ST47SOz2_qzQXs8U155D0RdYvms5_EPSoBoB3_6hc5C3b3w7EX7MGV6tRdMOa7z7qpA-WzUbWowqFbNCHQPDyE938mYCw9WGAGrJckgOGY3mX8ldtepRuH4KeSwe4ohLK8C4hX_woTwX1dhIkQDd4vhautIgfLMNx45WUzfBxRFLf3oOeNiNWd4gw9kBuaGXrNODGUUtNpvAUZ37E0mIjC4T_0r0VtNY-zPIruqcMi7fuK-RMBzZK9dFraAMwUwIbRSZ3K3M5puR9NDOEmYW_8K5CZFj1jNHlMfDtnDB4IPYw
8059,Saizen Sushi Bar,"5177 Decarie Boulevard, Montreal, QC H3W 3C2, Canada",Saizen Sushi Bar,"5177 Bd Décarie, Montréal, QC H3W 3C2, Canada",ChIJQwGXI1gXyUwR9eI5WHIsVUM,4.3,529,(514) 903-0505,places/ChIJQwGXI1gXyUwR9eI5WHIsVUM/photos/AaVGc3lOdviseuGKv-xy4nctjM4rWfj52q8x4YHiOy7FwUcTe9cefc9c6raMg5mHW1MEFq6sLfrkayYppyMBuZ5JBa0NJx3VIBOm8M7R6oKvCjIBTBCDNwiBk9SfjuL5zM-KVJdRBopIB-AOFVT_UWbWQvT68NTxF1rhtft4_hKtaCxn7HKSl2VmE-Ss_gz73HXGrICtd-FjdvrbvKOxkd8gYDZIKps41shBwnNtPIXsdtVF84oGbf49Wxl63qbDjyGh8GTy16f-v706r10aPXVuVSltu1UpweI_nCKPE3CgvPyHOrP8LDSO3jfTF7w9cpp_sRIf02TvTxWLhffG4mid4l8wVbxZi6nVKlUWCa1AQ14yOf4xVjer-HQc7UfFuvxP0MS1vYPXQwPADhuPf-Sk3KZVlHLDugMdBecWHKDuUXc6Qn4-
