id,name,action,reason,old_photo_url,old_photo_source,new_photo_url,new_photo_source,new_photo_attribution,google_photo_name
8117,Habiba's Smokehouse,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405657/restaurants/google/restaurant_8117_google_800.jpg,google,Habiba's Smokehouse,places/ChIJ1wn0oyARdkgRZH14CoZHkRc/photos/AaVGc3nXg3G4PEM2C94bN73HZEg-fXLDxvxYJVzHPLHfk-scasufVh-lj6DjfvIiowOTV92dnYzzXUyKJmI-BCxUN2qLMh07z63N1i1AjVf5M06gdj0yB9mdXS-gsXWw3VrfVnpjo7-BzHFFWtdCnU0vuk-pwy8Bsuoxx5EVdB6K0AJ9YtTOjylr6ALKh5hRLWrUiSHQV2jqkDIF144_1Dt_SgJki_yxYkxCSUZw97CWPAEJ4ibIMQS2_wiidrultWGdVTHia2PFYH5K53ekn4GCtv2NdKn1_Kc2FKGrHDTbDu1ChJPz70OZoIstXIj7uRAxEqJjsCZIMIMNJwKl6c17dEIZwCcYACXqyxmrZjCITLRBCKzkhdd495TlfqaR1ZYIZQan_RaXaPcAZhXn8fJe3QzqDvI0d0FPmrKA__wXby8TUSEM
8118,Head Room Café,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405658/restaurants/google/restaurant_8118_google_800.jpg,google,Head Room café,places/ChIJ3RvV95kQdkgRTz8J-aSb0hs/photos/AaVGc3kS6KCHMGl4C_8Wxamn_GI8jYhKNgZrQ5m7zJRO7F_XqsjCuzfkdUkyLqlDgMGoUYf6gqZSiUNnbeEjdZjLxZUbccTLVhRALLlLs27FYPkvxddcHkOdo9dcjlqAw8L_fg8MxmFJCx3Q8Hekd4atzTZxQ5SRHMWBtFTeyaG9ze_XrNuder3NZ-rihXlkjuZCsmo4zunigMyWO0mE3kGytqvAp9RT8wymOpCSUhPGsKP6ut6JNrzvIBXp2nShakBylBMbtXI0dihjIYi768yXG8jouFrt13OG9doTdGqD9qw7X7NIy6oNnywH6KIl5Jl-lLE6swOXZ_IZwf62hSMAh0gTU5PFNnaYFcyTCkx8nYKQxBObzm__2MmXvu71c_fhvPSuHW4Zg1oYkyDejDCbpe7SXyF7_EnqmlwTlIVZWhOh5A
8119,Hendon Bagel Bakery,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405660/restaurants/google/restaurant_8119_google_800.jpg,google,Daiva P,places/ChIJsSMN388QdkgR10UzUR8h2qw/photos/AaVGc3nj3va60Z6HXDYYrIZInTYBD2AIWPLKbYrN-ZVXuNiX7XEdyDhtTBJiqXYWK-vWN5osQWnotc3EZ1VghoHppe0BHQ7cjPOCcP125kJdE6IVlwYbZn7X-PEV4n22gJXjZz7f_eGu8KwbSRJfuD7W595DSl8OF8AK75Wow29pl1JR8y5VAW3pcG-38AS_HOQq02v0sNbBiSeGkO_MSs0yFWAyZrWsbPiYDqU4VErEF2j0yT45CQfMjiByhGESjwrUKK3hKyqVwhwc4WD5k-H1BBEJEME-3e7B84MVpllrXcrmwoHfqh_luOWzCFlSeLdPghrq-oT1_tgMh-u5beBXjA7TD0HXbuWYUmbs-zOTz7MONgNzoUSbyL8JQ3uOW-XWlStzyBaB5Ml7peEcjWA81yHUuJdl1y2xiHTEiEm8wzUeRbn8
8120,Hendon Park Café,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405661/restaurants/google/restaurant_8120_google_800.jpg,google,Hendon Park Cafe,places/ChIJG6cQrNwQdkgRh5_yG94MSss/photos/AaVGc3k7vzoJiuQWg_XMyQju2Io9O9u0HUJFFWQhcBHkaj0JYxbtHhE4n4qaL1m-E1tXcAR8eDwcVdJtOIYIYLqWk9X5d482U2hNkz4oxzXU42BgvyIc4tv20TB7mFsh8RQ1wxb7SWmf3rcLYuF1-MrUgGikYrjPvD6Ruvt3rSdr7b1eolz84Vm3PGypk2FG621SBkARnMyWgAma5i7TSPvd0ESvicjhQyJ1SwTPsyUR0ihG9D2JWgSLeysz6vg0HxpiZkG_bD18POxwaqr5DZMZruU_-LFLYsCyfIcWILE-gjXx0AftPrVQdgi2UELB2-VgZ9Zw47EW95YbVWF4f8Kshh8hWV0tSykKqp5CWYnlmMIrFQgGfaKw2QqIVaxkxMzhqfIIsZx5cqa_9cx6WMTQ9gQ3W9oUNp1uOM1R_fp0DbzYUA
8121,Hermolis Catering,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405663/restaurants/google/restaurant_8121_google_800.jpg,google,Hermolis & Co,places/ChIJQZU5HyESdkgRkIx2YAPvbg0/photos/AaVGc3m7wtIMLGWUEnXjHm9__KcsYJoMw6hmSARKJcrqqgWLUd4q8q3kpepUPdIlBcBhUOg8pfj-4LnbQ28QTs-xi5euIY4J18lddEHjnXEGHM-CPyY1VkbZbv6kdk4AeNFB8X_JlajEjoaDHKqImo-dI-7tTQoCQ1-5m3AxDxJcMdGNN3P6nLlwMmw5MFBvdNO9LIUVRdcAMyPTzh0S3FzVgSFlXXCc2KVbKB83WxQmBVU6GFpV2Z98-rDMbl0Ju_i7wciZ5ANtsXoIMrl3IS8sxQGh3JfgIpr3fDHe9Jwf1T9fiEEWyMYko2H-R2zHfTYchadvvAaTAXG3ZTd5Utfqfor-AtHLY4_kJElsG_rolSD3QewA2ZcptY_bI8GQTZzlmeasO8tHb6lCntXsCJTZNggS4qM-HVJCWq5pNWAhepYrp2zi
8122,Hot Cut,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405664/restaurants/google/restaurant_8122_google_800.jpg,google,Hot Cut,places/ChIJRVzzG-0RdkgRezXmFC4tyhI/photos/AaVGc3lF65HTqWGxrqj2W7OKL-3qfE5-Xm6VGxx34tOSnMn5MVRKHsyVfqoDoi_gfOola-op85Mhz1StPfK_9secXuAtjXa6D220clgyfvoFlKD-nGkX5QXECx6fQF7L0yi4S0megMiMZR-5CeHLAmdTqkEd0MvWVQ3I0sWSM6WOegl0Citnxc6H47SpxeevdyKPFJqMSXck8pUGXN8mqxMRNvop_q5D5LNChlde6VUEwExPDOYgVvLFLzoajxJTiymrvyzMuLmEEXv33ujizC-C1c4KR5UVTDYBwFuw57ZJAxVkFbtm2w_iBfTxcmyPkhLfQQJQJOBTksLePKkK0-Sk1DifjQNmq_vs1XwF2IeAL0Ce0xNBccRWafpdZDc96xh9d-WlzY4aW_VYgNMQO11NxpBPTX55bmB_x6YojIwPwYbuV8M
8123,Hummus Bar Golders Green,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405666/restaurants/google/restaurant_8123_google_800.jpg,google,Mimi Sharon,places/ChIJHVnb9pkQdkgRBz4WohT_kO4/photos/AaVGc3mY2tHOLDlJJvYL0dR5aFyzPipoF6jj2Dnm0VaVWdAAWniNl-4815VEbhOUM2xQDe41t2-R7q1CjtxbHYCM-SeKw66J3Ol8V-99b6PVOx3-sSsGAfF9E39D9q0bAMd_g2tL7u26W0b5nU63kU1H0ztFEVxTULe9yn9OxzYVjdzVtwEMtoxFAkOVAuxKnD6zEIbGNrk-3v_xfhAgBvThemNrdNLFR5YXI7gkXgqVBWFqUod1et5ueMVKsbxVkAzRreegXpx7Bp7W61zYa0F4djjffhPdcXzAlQ3pbUI3mskDXQFComuMbs-qHAB37CKYw3bvKNUTMH1HuPc7-y0lO3wq33UMUZhO53RvIYQud5awQyZbncK2vkQh8saIDb5g3HKa6RWV6cSaa52Zx8ib4e6s94YLD5VpVcjSo2EXI69Ngg
8124,Hummus Bar Hendon,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405668/restaurants/google/restaurant_8124_google_800.jpg,google,Hummus Bar Hendon,places/ChIJ5WZedcUQdkgRIqW1pwi0iuU/photos/AaVGc3mie3IEXW3LUNiQqu9-CYZjOWDA3YJRpLpPd3rUDVDUjDHTvqBf-c7mwFleySwN-2_OO-WbmZn9ZIxy9HDmXfyylHraHa90WaLU58VCvacjR3EvguzPExyF3QTDcgQn74cHUp0Hi_oMf9ia2_ChJsqcKPe84UBXSnADvo6HYabA-i7W5fpc1eD3UdO9Cv37OBKCkqzn7nGKs9H6vX3nQV2YTUcO_fKQ06Y35aPbyc9RglhP13oo965V6WPTqv4MHixVs84Z63BUVvYNoiBIP8l6260vwG-8QJTQ7wTaGfKKbE9R-Qg1Gn4v6HJXgI-O_QpZPpFZb2tHR6i7L20jTvViohynwNy7TS8nF9xWcbkLbJ-YFJ2BzjNB6GCj-gOVTP92KFKEOnWHprBfAtpdp4Mt6h2VPI14NvbhSrQFqQ73rQ
8125,Kaifeng,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405670/restaurants/google/restaurant_8125_google_800.jpg,google,The Kosher Reviewer,places/ChIJu5Ow388QdkgRv-o7V7xTIVg/photos/AaVGc3mgCv51RPKAxSeZxkuTJ89ZuAjnyG4dLZP3JZk9SVYO47WFHmTxq3EFWKEa5Pkt_lXNTTScNLGwZ1-q5VfztOMJmQk1rzvRLVcXrYuIFCRoiDUB_LrIzpfMMxX25pW2NcYyaWdDG6lxd2zVJ0W-oEo-fm3QJeOgGzZXN6m32eswEMAZHknDwhhBtdSc6dagcZHvL4VkSlwDUOA1euyfkLObPyB22IEwEMTwioR3gH9P4ROwCdPUjTqelS77FDQrIKKU4GjQml4r6Iu2YlkgEKM_TT6h2UbVKf6ucxoNkWUkx03n2bkpLU5JoVfc18ZsZUIYaNjq1crk9Hhx_X6HF9DwM_OAAJf27kWMhnXoFkY4s8llVva15faVGp4L9WP1QQWTLV3KITMaR-JkEH9i-OxgIW2EWBqUatnr2l_dvnca2A
8126,Kasa Bar & Grill,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405674/restaurants/google/restaurant_8126_google_800.png,google,KASA - Bar & Grill,places/ChIJR3mQg4QbdkgR0virrgJnebI/photos/AaVGc3nEu3bmmdkZ42iwmlGQrIaf3auqN6jq71_LADtuZJX7rG9lKvV5iXNSi2WA8h2_bxnTWgkL4xaacmRjPfqpocusYO7d6YE5inPlGar1SoVGP0eNp-x1aWLoyeY59YCuCJ_6j8L0eHYyOYEXRVBtl1U2fr-D9ImPPzdddK9HGMYwD1ZgqYJglKStZogW3tNJ-Xlc81hDC2b5g3wtHUiWo9jPC16Hi6tTGtuRparUWSdoVDbN69ZrzfhBP57rUkN2GoBzGzZc9xI4_crLiV5hqPpByr0EV1NW77k_MMsBsxbGeulQh6yC8VBrDyU7yxVuga_Dzupog6fHkfuhE_aXudif64sfu0mCUWTlnQo94xmvCddMXk4vCKNS_9w3v8vezUAuuC1TCtaoB8L2eU-oV90IuyFb4iLmZyRVSRL3id_qphKt
8128,La Brioche Edgware,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405675/restaurants/google/restaurant_8128_google_800.jpg,google,B Hammond,places/ChIJ31ej6yIUdkgRJPg9W6cNR2w/photos/AaVGc3n8er5WiiVdGQTUcsJ4tD-kXQg5XwqE8f13yWHXBWXRaxM1z8hetDsQx04ZGwpdanqVyQ7O8o_giMXl6bcdUO1Jkj4A6hTVRu8nF9bGmfzaVpdth9BYuxlaw06Tpd-isuLy2AFxM3ytvvEfc0YOvOfRCnV56zPrI_x52YLYV_Pr3m6g2IFGWE-1mibEzXPVzfbkKiii_xJVr4SgthTLNyDTLdZW_pH4qOmyE2ksOZUGvN7ny5E9rXxXH1Cv8m4dIysyoetLlDOXSLzgF4tlxfmxn3gKWI35Pk8S6aHp2pfAZOBWim3zhve3SrDr560hX9t4FHr2K7UguB8TZhhjDE00KXOK2rSJq9DQeimT8GHmVs6CkfiobsraGpz0Im5HMasHZOohrA3TbnRgj1CTMG2r_2hLDY8YW5tsQFqRrYTN4dHj
8129,La Brioche Hendon,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405677/restaurants/google/restaurant_8129_google_800.jpg,google,Patrick N.,places/ChIJNRRYw1wRdkgRLMbV6gwD2zk/photos/AaVGc3nJlxfmAEgMWZyIHgtg_I77XOUw-yHEK6lfCT6akUeIKGGDMK9G_J9Ml5UzDiIRQiSOzuGLqzsHio3cvlddJpIGsJNfmFZ4t6ZA5_w769kDD_uPF6ahROLQKYtlAvH00g8IkenyWTHM--cMQGrKbaxgSndRBuFUnajOGtM1KzDg_IgOM-f14P3uF2YbAyOOAy2bsw9k11XdW4oSrqbW9cXyGXggEiTD9CzXC6fZAqu4Cc8LjrphM2GeMcd71mjyDCjnA-7tdKa414hTooBK5usaUCKhDpV1oZBG7aiSYlHkpZnKkfa_aYBUtmYgoK9iavelby2S0uK0b5MnLtDQESKmPpmH_wvJNvcCDmqF6Wt6xS9u7nyD5u2O2CZUbg0c1mUkymppdYOevTb1GyjkEPmGx2i1xMFxH3pvF2_-RsDS3w
8130,Leveyuson (Fish Shop),update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405679/restaurants/google/restaurant_8130_google_800.jpg,google,Samuel Mazo,places/ChIJ8VmLTMQQdkgRza6tNHp8v0g/photos/AaVGc3kms7fhHHkA8NwM5TJc7ixf0wTFCp4LRh9gdtVJU4bCNVsf-ue06VMf5bcXCpF336tqEaa7X9rxkeVm0PGnLp7kJhPTrE1tz_GLBu6SlVFNnZjaPBQ0VAhT0x0O7A8ynEC_y9XPncAhxcvKp_f6oUw5VnULtiJX46MiJ_0CzR6Z9iuDJk3HU9_jQY2-SPy5EANOLjkeC1lWJhgA8d-7HbaCzsTTgxOS2k7qtThxykdi33ImRy_vKftHnbX9bxLzOigU5aBTUTlIztsSOLw-hysuqMO-HSPVVaPQi0cWdDv9fNblL6qB1x2867VztU49rzPWz-0X2pNPEgqyJOqlRmjSEiqwkEhPjWSJ3EBFixlu2b39bQ_c2nG-Dh8Pki24a2np6XqN2Sb2PSis8OlYbARMSUJuXiqLMODvi53H8wUN59IBaqAOjjUreINnY8HZ
8131,M&S Muswell Hill,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405680/restaurants/google/restaurant_8131_google_800.jpg,google,Manuel,places/ChIJt6HwEC0adkgRBP7FytfpcKE/photos/AaVGc3koPiygmTgA2dl_L3ZVSqqeOzxGHGV5sPTKw21RinPsL5r6H-2hELSfPG4Y6u54AXgQ439D5MBKa5TqZLmmKANBx_izVULY1MbvWCEeyLWa4_17i6nRs1I_TL8uz2dNcz6QpyrdDylW3dmX-_a4lX4ypr4nRAA8JvjAUHj7UPHweetinLtvFN7Lp1sokJi2dtTnmshvTkAxozmrPa-6dvdBjpcRO7VLVRSHFroZOpBfF9-vmUPZLv0x85hdm8VAPLT7589ZHaF6jS2Mn6QqRbhmiWMlBijdqcPJnCmjjHDdOepYnIJbxHew4I8QE6-h6-DdxgZIsc0e5q6Y7B0VbN_mpFOTwMvtFDHcRu6fThPQkjhBEQwQR54VNBiNwvw0HazYVJ6SmGQd1napCu2zQ8CpuKmNf4WbSGQu5BdZdAjL0-3v
8132,Manna Deli Catering,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405682/restaurants/google/restaurant_8132_google_800.jpg,google,Sam Aberman,places/ChIJb94vnMUQdkgR6Yac8cFUWkM/photos/AaVGc3l2qVEFzM66SqITOx6zNqwQvrRk2z7ZKfYM7s4fk5sJoS295vly666Ht_vksdFmQGTYr4gjprtBCUxLaAVQcm3_akHGDH-WH8w1VLWU9Exqpki0yc_fJ1Q6tVMUdV5R7csc1PN3YE7H2t16LMMIynsJ2qeixhTd90Dfn94JG7R4qrhju4SzO4sXXDl4tn3lnfdZUkp09hrzYCPeOUV3yj7neJMERpI5NUWIg2hKQxM0lOmtAQqZqn1eoL5-2mNuPE77JW9itaUFMU_70fc8FzLuJdNVR74Ne284g52zLBRgXieRWk9-i_UzMOYcfe6fUaCI_lFv0712NF9Q3tFjY1AEmGMgWAGyuv_8BkAAfunVWBa1Ii6Eu98pdXjQoQ65Ppk3tfaJV4A8gbJzPcV5zTbpnTs_s1Duzcv29nhpfVMZiA
8133,MAZAL - Original Shawarma,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405684/restaurants/google/restaurant_8133_google_800.jpg,google,Serene Dubois-Lee,places/ChIJ_clTdh4bdkgRNbqKHx9x0ZQ/photos/AaVGc3n-VefRhnG4zm_5Nee7F1NmIMGpsdbxsBhwkaXPAkHMok6rHkZdglDhNnEqrZnIjhGux8nGzYNH9j_eQJ30biybv-1soUjZQU8V8mrNVl4TqKaUJNgg5ffBgpOuHoF_ThrlP_cXf4aFiKOHwb3iPy6GhO4mD4vn634wem7e0be7C7joCdJuYuwv34OKHStbZI_FsEak5XFoIEtg9r8me5JndL6l8eG26wcEOt28W7NRQO2WPKy2inD6mVrQM3Tmwr4oSD3Jv2xdx8WJLEX4ekoAROzqMzvA2l9J9-LclF_UT2o6OCMMD0IjGWQAuH3XkpYncB4SUuZs-6gshn7fQn_HNuMACkAHIlEXeKlEKew7l20idfYtvsuEx5WziAiW4TgmoAxhqkepq0MDjo06Ipd3vXapJ1YGC7OYSq4YaCgYnRWk2ZPSpV9HyBn976OO
8134,Met Su Yan Golders Green,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405685/restaurants/google/restaurant_8134_google_800.jpg,google,Yisroel Kornbluth,places/ChIJ6bOJaJcQdkgRVGEmjhenpGY/photos/AaVGc3lgJ7HZnTB4UhfRJvteqDqixwxW_3dediO8z6BSVko_c8dbiWTo6QMfiTFpE8UzbagQBVFRx9guIzE-Av51FDW9RAvnUmeNQ5HwtrwWfQuW32CLGTcj9StoN3QtTXtvxxzIcaeuY9xtqzstG1gDSxms4pDlzL1-SCBIhDs4OyJJRL9RS2rACAKy_N5pyaeZ1aoS-grC5EF2Xb3Lm5yIFWs4jETrqMjB4jz1KBedJ38dOxJjIcGmLbuQpEVUjEuvNYdkpCVz64iZsI1MT-wiu3gG1a9pgBXm3tv5w756lunRQeCumzgr4j_l6FZJnpSlTAVN_XYJNNJoW0Ug-VlYOGMzI7zxf8qQj2y0TCrnWl8nKqtm9ZAIgEpe_SJ7Ugq9BgcXcBq2QL2D58ZBlUxE9VaDYWnkA8k8wjv03FAT1hv2BSsL
8135,Moss & Maple,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405687/restaurants/google/restaurant_8135_google_800.jpg,google,Pini Smus,places/ChIJ-yWTMXcbdkgR3BWqAQJx0AQ/photos/AaVGc3mZYvo0Hb0AXl0tXolVHbi7uVJ2jBgqgGX5ul2xJzG7CgX37icirhhBgUHS8mY87pA4aNXmv2Wy8N0Y4fHGxWRVf7bEt9jloyL9cfTE65TaAza8KJXAwG01mlM6NWLY4Chr39PmoTx2fIR5n1x6Lwx-izCsYrZp5N0HMdEdctneApGo1F7FdYV6jZPtcTRk3CHkc8uVrYXRkhQo-AjcdmOeu8zBlZRjGBi99M30Zm98QrcOJoUrF7kLYI6DOwNI3ogQDPT2mCEY2kejuoNuqgD13R0d3FDCXXuiAB_QwX2I0IAcx3dMt0nVCIowUH9v08ws1llFt5zsPn_aJf2Ooa1Yu7GSN00UNLEEmvqRwDFNK_Cu1H2Rh_Uf5nqtlya_selww0zuNIOP7izJXRi_RMb_K7WRAFb2fud_6DTm5Q3qgnNb-udqOYUEBK3sCbva
8136,Mr Baker,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405688/restaurants/google/restaurant_8136_google_800.jpg,google,Tal Potishman,places/ChIJrziQdsUQdkgRoqdJSNw7XdE/photos/AaVGc3njERSzWEk6PMnxGBdtEHtRPs8ghGubTs-FyyafOgn0FLO3m9ppCzAkGhSQZ3PEK3S2A79TiARPjsWJWJA6Q4nNS5ZojaIdw4sK7VvwCX8VRKFm79CiN2HBJfuAZqdz5GSrdq5xh55O0p8LTud3_Vh-zZuHdsITMYjBrE9T7YjxtFy8ERUk_w9Iq8cQx4nNUVM6AoOnNUdHgtvcM3ELZ-bGoDEaLE_rvlDuJD-fgzfke6rMqUT91npAh2O7qoWkLJr2i4IAqv5Rlh4s-AveqGrIALtLHZcWe0RgOKYSGoeKUSllEtM8Mp_-InRo7x1qdoaPmxy2KyM5j9ApIDQMhkHtqA4wYHkbLi0vf8K9x4MT-ip8YElaT1yrF9vyFlQ9MAow2ht_OB097BRdwQdrbsUxzacJmYNoMZuuZStXxMlNPQ
8138,Novellino,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405689/restaurants/google/restaurant_8138_google_800.jpg,google,Novellino,places/ChIJgRFgHZoQdkgRzEcmwcWIqCk/photos/AaVGc3nG3lJQcjJFZZjJzm0UPBJMW1t0nffN9IS6gI_zCKZy7T770MjRbDhS3JC3RwYpkTMyso6o8xMEN6iIg_wxcWUPBM_Hq8Q3DkQifXJfwiIgGNy-rgMxU5azAD4-RHdadbAZ7eHWuNmo6icikUu7-r1geSmUvoGFDvKywQVOJdOXjRNR-OPfGwuxjejeijOVgcia3wAQ4KJC1Re-75Cs5Q9NQ_-VZTsWUC0-mE9QPT3Y8earTUH9AIUirg6UtDYFOhDLR42wzH0qIG_QXZawKOHBW7apZT-c9rGPiHOi7AJEAVRhJfG1CWtDF_yzyo2WocrTV0ERZMP-N301aSRdcCJg-NC9JumFOH80ae97NgzcmAY0S3mbn6XbI-altzn8OgOGr_5kdtTJuBE2bXivjHX5sCEcZzeLa5LzVw
8139,Novellino Bistro,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405691/restaurants/google/restaurant_8139_google_800.jpg,google,Novellino Bistro,places/ChIJRQaueOMRdkgR894V9GnFbHU/photos/AaVGc3kEw1k88K3XeV47tx6OSH71NpCga-0rPrTUOagwtTQE6l_KbH-3574MPeb4xUIKI-gMwO1f0ev0mrjQJO2oT8XSryf8gP4Mg3WflmbzV09p9wAM0EcJCieiaCnhIE9MW0gB3ImnhAH-JfA0UUJhVzXHUH71BXGolYElmtmm_FE7N2x0aE9sQ6w1R7tk5fHjv7tazD5LP8p0Bn7pmki-L2Zjvqutq2_-o3RdN5t-jQPkZvZ-qzonreNRv7a0ISGsVsMZfbHWuCI1I6U69f3XlBjTsKVny7cNLxnXdrpkHUCeq9rwwMsixMsqrxBSCTbbF2MwEtft3daBaRZN0SvbANQsmh9X3mi9YHL3wrpR2YCCPgyexI8ZhvsW2NM13NF61et8uWAXA0oilW8LLRkyxPkujdDCJ4qEPm5kon0BD0CxRg
8140,Omi Sushi,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405693/restaurants/google/restaurant_8140_google_800.jpg,google,Omi Sushi,places/ChIJvxMLozERdkgRBLnsEyZnFUY/photos/AaVGc3kZjTvC6iY-o7yiaggKPQGTHh1Ilw2ieC2TwxtcrsnDjsAc3MVekiC41ih3F6Z-pw5AmlBjX1jJMu4BPCUGOSgVkBPza_uEu38bZmEGMXd5Niotu1eQdc6bcN91LF3jMKiKyfxevsj-tOEnyXg3kgEjmW_ooj-D7pNMz-kQAcQ7ax6V_47ooMN5O6cufJFm2QRXC4uCcO4DFj6wE-CzAT_Xss0hZgk_zztWDXO0vs-Ec4DKc8o1WuN7OwUtV-zaIMrtDSBv1-LbP9405WBcqG8GsGiUffp8b2PRBZ54-RvKIa_-c3Zwi3yKYRAu0_cVAIFV6hZHGYVW2e5rS7IpGL3XK1AY1aa0oau4GvoGVa8QrxyeDLAhv347BPsNNrnoW1lb3-_TOQw3aMdIjmMW2Lo3eQPlINqyL3e7W4GXbcgi8amiSQrWY2ALeuIWzg
8141,One Ashbourne,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405694/restaurants/google/restaurant_8141_google_800.jpg,google,One Ashbourne,places/ChIJ15GavkMRdkgRWD2jkqolTdQ/photos/AaVGc3knxJnxh1RO1Ev9ouCS8rXYIjZzHHtm7R2-PM6p2OZcdPapzwff1jPRdl_zHTxPgVIAwMVnhQjcWLRaQhT3pJhdbG4vVWLS4kgOXnohIrNvQ5qswgFkO9CPdg-9H9nTPeuAcOM_NrhsNUfw9ikOp2bq-kOUzqhNaaH38WKE-bMK3n1iwMzVOdcg5k3aAyeBAPKTQGE6pR3LqvYDsbcReRLYQ5AEPEc0qBS5FzkDO0R5orMK7Gj1545tbySd6bQPhLXJpPmIRSbvCDfMo7ifdRqE8sWtxZMfx_EH2H1T_-BkCKWvf8Lcoi9dDZfiv_yaewok4t5JIVq0xYSObISWLtLHXj9VEenRw3Hr-ix1NGuOuHO66UaChPgMVEjLw3hpLXSN-pEH6_6Z5acwyWyFdS1HcFiOxi0GTdqd0yymopxtNQ
8142,Parkway Patisserie Finchley,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405696/restaurants/google/restaurant_8142_google_800.jpg,google,Parkway Patisserie,places/ChIJD3qdXlMXdkgRnHcsGDiV54k/photos/AaVGc3mbKdSdGdwpeqv51-__kZDCU8xaQYep1huJ1tsuRqSyOeyxDoZQ6edooVMQyeDM_A2SxVBE1tHytlwMnctcnfoMk-Oed23JqJzS-1WQymIMITOWkxja_6vmpG7cnUINgTCKCdqRXT0UtMw_IPtGcilVjEhZYkF83gTE-JgC8zyxjoLp8UEDqiZA6teCzFc_vF1p25iPyGilyBxsoDm7LsQZVwFkBxCMd8IrY1j-SrEbJtgCeU21pInzpa5BC3vSqMvCRSo21DKFlDHLKRREsCeUzJsA6LtiYTdXZrU9OcHVN2ZSxD-BUbQbPVvBMaEs-H0AxhFQ4W0BoG5-pptUPpEtaoyWwh6eYBnVbBjWD9je_MR49Pep-uUt7wPEwtqZPYAVlmjB8lGFHvtgpm-_Z5G9KHLur72jz78WEaU3ojQ80C9g
8143,Parkway Patisserie Golders Green,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405698/restaurants/google/restaurant_8143_google_800.jpg,google,lior berman,places/ChIJN0yrcpwQdkgRz3m38GiAcq8/photos/AaVGc3lOkr44O27X-q7gD91slryT4CezFhSdJ73wy8WZX5Yxi8wH8q8F6LNyysGpCGVY_17BEpbXxXTbonBw-SibsKnw6Jh5qg6eGI5oHDImiRhjvTFhRGhNyg2Tw_i1eJGBrXCJaAQgpPVATdgPD06T0Rx7oIztVl3ovPmo1X4VISs2Vcx0SQ2J77sNHZJSeNPvLWoeSP3ObKuEMLKKsE2aVAvQhVA1c9pdCtfs4iHSr5tn0kVQNZR4qczh-kJZogbOUfjZFgqMTA4R3XLWvBGbF9Rsy98orYYQQanxZ2-LBqAhGm7BIMYwCfXt7xmbCWGWWjWql6SNp3gNQCok043_tsbod2f4PXqkqItYr-Ws3mnOQo_ybltvgCJRy9JQsFfe__4pe3pOzq8Ii4tbsdFZ9BbWpIXg_TNhDbDtVVXUmcKOvOiW
8144,Parkway Patisserie Wembley,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405700/restaurants/google/restaurant_8144_google_800.jpg,google,Giovanni Pintus,places/ChIJl_TsMtsTdkgRx9kQFPrK7Is/photos/AaVGc3mWIsnnQOUbvW8DeWjdun9zjn0iOQOwwcmVgP8p2rkMRm_aaH1PzCCmliYSK0mlZtiVfXn6WXBTTwI9fEJbpXs6gdkCbM_FWKxIyt35Y4-Ji6eJwbbjyqPYoejPUVScwIxXIWc43hqNpzKGh1FQSWIirHznyZ1xlpYsXU0RwPas268tvV54ERKvNJxDpirRtZtu3nzgO-qbcFqlv64IlUg9Nu7rwDjNPBkgi9nvucCL5wypzfqT9vNgtjJvQT4uthelXqZXQkByVB2IaVTRcTdlttt-K_vE4eXzQ9BqYGSAutR-hzvdkfwC05L4dAsGZZ4dB5n6HEHlM4Mmo6YLSuLNK-PIinVViA6bAHu2bnxQmNMv63iTUKAWp5wjTOBH62mbE6w1Til805UtG8XWSqODVsECyw9a_CaZ1V5LJxotVXZGhX_8Wr4Z2dh5d0jg
