id,old_name,old_address,google_name,google_address,google_place_id,google_rating,google_phone,google_photo_name
587,גלי צאנז,"Ha-Melakhim St 6, Netanya, Israel",Galei Tsanz,"Ha-Melakhim St 6, Netanya, Israel",ChIJbSqTWrZqHRURVrzcW7vdI5Y,4.4,09-862-1777,places/ChIJbSqTWrZqHRURVrzcW7vdI5Y/photos/AaVGc3nBSbEBynERXHbPqbOPpvL3EYtP4qi2YvLaY2ik3ByOie1310-nawSL5XQVDgpMoL5XHSw37AQp7zNE6YVrsAFRKjD7TC3jDW3mqG4US3Fdsy2p4YfoGznkZcA74IKZeNj4DjeOQdWTNDqApIjL5b2M3-nPifztBP24YdJxbscPbwa8K0aeHjoFPkwDLW20DotNOQLFzE0g4BhqivftKkHQeSMpf2zzGOnZm5a__JWoq5810pjsjaMpbSARV9FORTw3am0TJefSDD2SuYxpJLOus6b78yeO0E3Eq4ca2CA_H6WhWTjLO0x1Q1DGlSpMLgcZPb3F6-kIX5Ydx6yPhlFytevkn47ow0SkV7QmZjhAi1_f6t_nBl3GKqhaytGATisLVcjCYN86fQXEFn06V2EaJ3Mi_sQ8AN6JB4Z3MCYOzpeC
588,פיצה האט - נתניה - פולג,"Sderot Giborei Israel 22, Netanya, Israel",פיצה האט - נתניה - פולג,"Sderot Giborei Israel 22, Netanya, Israel",ChIJkapaIYJAHRURvBIbgyhHL1g,3.3,1-700-506-070,places/ChIJkapaIYJAHRURvBIbgyhHL1g/photos/AaVGc3lt9Vw30XhR0_8uUxxJYP__p8Aa04Qkelo3HU-azW7RGKm-yiEgqDtXTwJujetY91MVy9wgCpQju13Pw-3zvasSU8W6zv25yd40PgEzz6vHXyuNOxpWvtePvVgRlqnQafOlS0_QA43jrCKnRLg9yHoDSFxUkkTtsXfk4RGM-bwJcz0UOYP1ISbVrpldQhh69RReW5H9R3Xltss8J4vo8aeS5Qjn0__9xBaXKvL1IRoBn3Hpu6Sn4p0bOqFnw_IghJX7uhiL36Vd8ZNuEk_jAj7rac9h5slGVpNgezmiVm8sT6LoWCb7D2CkWbYzTbzVF5nGsQdqzzqsUuX7PYquYI4oiiYC6BleW3ZgXcKuqJV1GWql1Kz9dVbHKG44kDJF8WpuLDVwWACQwx4QImre1S6HCwULFDWm2FT8Zc8r4uZWcg
589,בליקר בייקרי,"נתניה, Israel",Bleecker Bakery,"Ir Yamim Mall, Beni Berman St 2, Netanya, Israel",ChIJpcrg6JFAHRURP4Z5d2VsYro,3.1,077-303-4175,places/ChIJpcrg6JFAHRURP4Z5d2VsYro/photos/AaVGc3n8L8ArHW55Om9zTqvWOGuatfjBqDcBn_y9JkT4LYYJycOnonCf6ZjaB4Vw5jhSj3zgr7cYUReawuKCZw7GPpjcQBIk_ubXeGdXEDngFErAlJ6i1NZYRXtzHk34j1TBTbr0YJkPbDz0Z7fzY8-8SMqbv2u2MpnMA_svDDab_ZcCi6Ai4hMvAGpfu9TsywGP-m5VAnjQVXsHeMelOP9qYhKqPsk3vGGDguvA_hrq6kRqDM-gBLs87LOQ8BpCFvWHGClRiHlW17vlynrgFknc-u_fEh9i1W_wqrrS_UJnrZelm_e0VY8sxek65pm9y0w6iL2U-EDlrORse9A9xspRju2UlkaXKBkRqP4D9E93ioDk3kOkpdWqZWMqegkuALdac00swZPij5Hk19bnBy8kcetMtRE35Q3kiReMoLrHNX4V0A
591,היקב,"Gad Machnes St 6, Netanya, Israel",HaYekev,"Gad Machnes St 6, Netanya, Israel",ChIJC2nDlKdqHRURPYcUo-8fUqs,4.5,09-862-2220,places/ChIJC2nDlKdqHRURPYcUo-8fUqs/photos/AaVGc3m-u93eWzJycTqEQ_MptUX9qm5HPgwHJbUuKuT1XDYwMR5OpeX7WsCXw9t0hx_h0rww4aee77ebU06DT_9mwNBFEm60XwNNsTNpKf_QP5Abk-S__Td8tEXg0XgK0S3ep1NtxNRy-JeKvgOQWrAzZFOg_4Nl04XEujIRL--p4l7RHamggjs2YrOiZj5FYbAdM29Qs5Cp7Hzc1V-eEiEZTN277e_L2zzhKTUxVSm1y_i1EH5lFMFBnZxSS9DO6Qgm319SRKX5XD6VmB52AGWKhLa-1YokcxfXlKePUJsGip4y-eIZlNbW3-0v_fxvtA4j8L91aLmobazWVr6zmNPjZuZpGYRZwVZqsq9H_ef6rOih6UWJjqUFnTsGaN2IWg1g9Ray-uwAKo7lLSQzfU330gZlWK5S9tCW70xtWF1jbt-hcQ
599,קפה גן סיפור,"Sacher Park, Jerusalem, Israel",Gan Sipur Café,"Sacher Park, Jerusalem, Israel",ChIJQQHV9r_XAhURUZW0zafyYqw,4.4,072-336-0999,places/ChIJQQHV9r_XAhURUZW0zafyYqw/photos/AaVGc3lPdCQzWZcVz8K_8Okl0ZimXkFP-UrNxsUCUSaMqzr9hiSqNhijhzu2lPay-4s6HfQmQvUO6hCddu3rAV2SZJgzb58Z7YydDP2VWfgDBXdxCWYM556GCSwVQzexd7ufdYnok8da3AwnuR7-mhZ7E4CxE63Xu7AI4gBo0a1_Sq1qOUXU-fL29Za8FbLql36nYcUsAZM0HDKSg1exM9c6Pwocqxx2ZQa-IgcywOojKAJGpGybrPcQ9WTvZDcLxVeLo0DCSnvvHh9rMWeZ3soXuk49pHsdSeYN0ORPJSLC6ZS2Hu2k6j0JK22vJxN55NaqShTRcROlE4vqa_QJl33EhiuCd9c9TB4E18tSTQf2lxG2jtKsDxwjvhBK7RA0iVPI-EfHrmzkLj59M-FstaNd0cQ_qb_wzwkn1WfNPy3PtyWmHEkf
1192,פטריקס,"Hita St 1, Be'er Sheva, 8424617, Israel",Patrick's B7,"Hita St 1, Be'er Sheva, 8424617, Israel",ChIJA-kX61tnAhUR-CIfjJ2Xf5Q,4.7,052-656-6132,places/ChIJA-kX61tnAhUR-CIfjJ2Xf5Q/photos/AaVGc3nVOpjvpNYv0OxZ9jaVrMJjpyf0IMCjUDJJkMZRsjsbkdjwL4PBaHD3kk3apNbDj1YDOIPRfGW3px9gqdw4cMywVJRNSCDx1HYIN28Ygweca37vnwdQBKV9MvaF5hlTWydc_Cn0XnYWNlNuj5E_rwU3mNvguVObZ4L5skKQlSP1o3SEiZy4Ejl5b_dWxlPuEnFKYaA5PBx4IdOgAJWs4isIKmhftKjfrt8LQqzpu_sjDMP2eXURkmoOZzqOf_cn7qS5OwKJzyrRrkH3nqfyyIU2ciOV0vDPrX7C58LPJm4tX2GiN8L7DXm2QC7pNEMVPAlfLEo_ce0vDeONamrCgwEvmZr8LhmE3gIZSwWecu3V8wUQszMqhf2mk43k5_jnC_hrXHJaXi0wyO2YJAhTuG4meA5vigSGaOEaVS5iQUvo9A
1195,ריבר באר שבע - River,"Hita St 1, Be'er Sheva, 8424617, Israel",ריבר באר שבע - River,"Hita St 1, Be'er Sheva, 8424617, Israel",ChIJV8mFbU5nAhURRSeKchKwK54,4.4,053-681-6010,places/ChIJV8mFbU5nAhURRSeKchKwK54/photos/AaVGc3kByadlsRUOwn680SC2hlZR9bBf3gyJ7LRX1T0mlvUniR-YJyytL77HaYxkjduMFuS-0m4PuxmdXBBQksykccJ5GmqezRhfn5_6hqVg27WZeeBtTXHvSL2P1aoe1712_gVuW09zICv0LTQpFU7tIdDbS0IiHZReeRVLHT24jtngT4HmOzkbeoTb5ZKTUS1jwOVkWK8JG9PX0AVADig41yfOzt5UwVwriyj5jMb9QQWm70Mblg8LGmeOjJhm7KYm49FF6mqYY5oq40kUE_CwQo6R-huoHU7g-HTk0JF1hzpQqig6A9ew-KqcwbLzBRDKz9SUsU7jM9IYgwJN7Ke-pEc0KiutWae200IdI3m5Yec5gljFu3ZuJXjiWoRW7PmUWPcctOwIUIScdp3LTl1_TFghOF8lHWMX5Y616r4V14wOCw
1196,רוזה אשדוד כשרות מהדרין מחפוד,"ז'בוטינסקי 45, סטאר סנטר, אשדוד, Israel",Roza Ashdod - רוזה אשדוד,"| Star center, Jabotinski St 45, Ashdod, 7721902, Israel",ChIJ-7E-V1KjAhURx4C1tOMSWJE,4.2,08-618-1717,
1198,רובן,"ז'בוטינסקי 43, סטאר סנטר, אשדוד, Israel",רובן אשדוד סטאר סנטר ruben‏,"Jabotinski St 43, Ashdod, Israel",ChIJs4k7zdGjAhURxVUlrKPbFvY,4.5,08-930-5055,places/ChIJs4k7zdGjAhURxVUlrKPbFvY/photos/AaVGc3kgSIeJpPj8gmQR8WCnXmcA6ByNILEYXdQJQeksRencdCXUKrkLaDxilGMbbeS7-ibreEp3p7qdStoZNZ5MMbyyDLV1iSFWOgCm6MkXXOulM2y321h6d7kdPpzBpT4eFHCKwwKcNkUP4DPI_wxKxECbpw9rvRTCZZ8Y2kq25RR_QzwE_uc704XyQ4AUANiDxEaB_VJf7IZHeJBjG6tlG055NIEM0HGIHLDFNO5SpgiSv6Ygl0PAjrvCptz9LXtRLsPNtmWzxVopUSwnuOWq7p5HHIVP76ccWtjiidlbMxLAayV8zY48yqBR7k2jUz9W-98wqVBCpy-IQ7LrNuVv92_gb3KBCSzPq9dflj07D8rkgyXmmjt8ZnGRsPuhPRWjFYFNTlZHNoR9HOOWDTimiMicRofB_e8FkAIIcjRZ5k_Guxjf
1199,כולנו - Kulanu,"Makhal St 1, Ashkelon, Israel",כולנו - Kulanu,"Makhal St 1, Ashkelon, Israel",ChIJr9aVl4ydAhURqeGq68TwLPY,4.1,055-973-0077,places/ChIJr9aVl4ydAhURqeGq68TwLPY/photos/AaVGc3lll7cKXo53O6-nTZQzNlx2IYOdupOIyOUA6tJhRmZ-D0aaznHBwpPMkXu-ZygHcHom3lhbVP9IxQpXgx9UqRSY0C-bba1VNHWTBXeob9QREPTPYoeNMl3EFKF16uZ0afr2vP94Udw8gP6xSO8RSl8lb1ISPnNiCRP_iER6gRZE1FAPUGKEmJ6462CrL8XppPE4z_vao5PA__kVW_TfrRfmbITIs24EpGvvdjNd9aUh_DzD9L7evcdLxdxnwCsPltpUKvHRwzgZdZ0MFeKiyorxdTNr-_3w0NWn4aP7d97PRJo5O-v4DwkZcVTVPX0mCsVXw1v9Df-RVusermr46680MKQYnV26l_KJOfpKAsmI00gs43hkilEw428a2i-hLj3l3_-IY06gPVzkKns-4r9EHpGgjFkxNLrbXMJCErCHPY9V
1202,ג'אפן ג'אפן באר שבע,"מתחם הבלוק, ראובן רובין 5, באר שבע, 8454942, Israel",ג'אפן ג'אפן באר שבע,"מתחם הבלוק, ראובן רובין 5, באר שבע, 8454942, Israel",ChIJh9FBisBnAhUREpw_gsle5VQ,3.9,,places/ChIJh9FBisBnAhUREpw_gsle5VQ/photos/AaVGc3mTIFDPNJUPBclNfqwqyZx5HtAfvPSAu8c01XwznS3UGNK8kooGRMhlumWoAi_lkMH9rIcn4JykNOIzzqsYOvDuj5GbadOU5BWpogk2X46dh11VzIIxIic7WegXlY_LEnAlzuPPCR-F0JF3UwFFIZ4OieSyRwTsW99hAQwNxGW8RXLcGrLIN6B2w2ugjrfcWWUv9pS0MZfw6dFe7CXtO-ny_gmsuPEI7MwRyehBtAJ29qrjEHb5uxQ_X3Vn5ij2HGU0ks7e1rseo8OMrtTM0I0FxEkTp1MJhidYePTEcz4aZL36tBJzCdMnB-pRUPoGHA5ArkZVLsuLl1hgwsAl3UaHFHOZDPg-x0yQyfKW139vwi3l80tg38fwlT0zFyULibVWihIG8MsWXiX_16ZWy4dGVUxunqDxmPQ_jcoKKMn4628k
1203,טעם העמק,"בעלי המלאכה 5, צים סנטר נתיבות, Israel",Taste of the Valley,"פריז סנטר, Ba'alei HaMelacha 5, Netivot, Israel",ChIJjTNKk3l-AhUReEM8LT6It9s,4.3,08-676-5532,places/ChIJjTNKk3l-AhUReEM8LT6It9s/photos/AaVGc3npta1FZ73rg5ANdNIN83tUPlPj1FkwKmozRdqH7fDjtIROQbmzOq3bZoHAq5n7IdNSyrnYEZRC6SRJ4WxQG0yaISL49W6wUZL92FM5ofZsCQq9qyd-nsT5NZePToRnCJnoxmoTWEesC5_NWP5RG-VEn0-HQVNpP3a1GFmofeGdcAsOEhYY8lxpsQWWYGWe_T1AJwJJfD5jEpVNxFcDZmn0sZphsB7QcrunelC53G5BH0F57Cg2GqEmAF4W4GDYXBWfsO_qRjBuNVOB0XINXElOJhnnDV6mbor0t6CW_hjr_5riqV97YE_J-2EeQEvGnVo_qgGWt1KWt8jm1GMfAraJV-JyWl7IrlhvRqFdbZoEhvDSYBn95AtKz7FribfGp4juPhnmwwmMfbNLOSbB_ybeolVojjwCOHKiZCFiTv0mow
1206,פרש דה מרקט,"דרך הדרום 3, קריית גת, Israel",פרש דה מרקט Fresh The Market,"Derekh ha-Darom 3, Kiryat Gat, Israel",ChIJpVkLPEiRAhURYe2c83whzhQ,4.2,08-850-0085,places/ChIJpVkLPEiRAhURYe2c83whzhQ/photos/AaVGc3m1z6gYk7SThDv8FHIIsVeCMvNFX7iyIZ4pZ6LxAr8vC0T_3MmZ170yeRtL89xepfcW2DvGWdQ_7BXyJufyA9yVlIm37b3Z7QUZGC4o8xOfOfLrnWHiqKg0hQ8y_0hGI377VkNQZDfzhiNHFZ0rS884acpiuZ4-XAI91zoxXF1r5rzWeYkIrUjOqpMfhnjHh4CNGin7gjnINSQgmaPkOIlVL-Og9CAA0qTg-vIJ1OxLfv0afhSRJgDy2-1krrIxczAEfRl8R_7SdbuCxqvKUEKUAZ_48-m03D3mBZJuISNJ2LzLVJ6z9Mf3PVmk4ZjyzK3TWWI09IVeU7cy_-iVq1jEg1pUTdrsuH6rKraUEbxcgY_6Y46DHEIZ4LjGEW4RfVXBnjXb6l1fF-fSEj2ySkLyLPdZD--Jk0rRIACzhjUwaw
1211,"אווז הזהב, ביג","דרך אליהו נאוי 24, באר שבע, Israel",Golden Goose Restaurant,"מרכז ביג, אליהו נאוי 24, באר שבע, Israel",ChIJ0V_FWmlmAhURNeSjEEjJLMA,4.2,08-628-7675,places/ChIJ0V_FWmlmAhURNeSjEEjJLMA/photos/AaVGc3mG68Bk6lZAk_m98Qb3TZB3NHJRS277sJHj2A_t6Q7-gRBOTKqp22w8aM3TI_KYMphNKHNzkRhREtVn6JuZG2-qhD3gzcUsdk_9zjfrsbfxl9tpCTKCciOr3BTL6TM2LV8kvYQfAbK0k_h0u9kPSjQgC9ayJ7tm4gyYhkVOieQiypziSzQvM3i9SyPImKHl1zkOdIKKSKf9KTUWkzRpdlN3lWC7UcYLLXk_JUJUWE473Ln79QtLFyc3peR-QBFGxZJGkvDIVEpa_v1JOhbuPKdimUpZ6sx44G0nzTniDDxgAXAFftbanBkQusjCdZHIYdAZngqbf7PAqQrX55j2HO9nrM4yhnBQX6UZgFFny8dXXAk540TEuoo7jJhH2fwcl6lAgzhaUBoK8W3TvmB0KVUP1_4LfhSTcpWLAheImmJhNQ
1213,ראיחונה- בית האוכל הבוכרי,"הבנאים 3, נמל אשדוד, Israel","ראיחונה, מסעדה בוכרית","HaBana'im St 3, Ashdod, Israel",ChIJSSNB82ujAhURLOUSrWuf6Z0,4.2,052-404-0602,places/ChIJSSNB82ujAhURLOUSrWuf6Z0/photos/AaVGc3llWgMPovvbL_BSqn242hQNQDGQ91FXt_n7BREOUBREkdC5DvzVm3tqs47IzvNYZI3qXH47HvTS2mvLsShOaUhKk94nX5dAw3tYln_fe-0cy59OMqvEauxoVLOZ5AVgRkcCkmnotJob14YEdMzFXXftwXzuj0jlsE-DnmSt6WGfLb1Zjmcz3_zeo9b0KvXR8PvHPsmAWil-mgXl9AS3061O26OZxQnkWMVwXwyCaoFoqsIOWBYsqioBd5rek6dtj3EvDgEBblCyc5oIe9qFqeVr_AiSOmk0J7yMr7Z51MMl0vM63elB3lG0I4pBrw6cYtNbCYV8FIIjL45Ygt-iwbkFCXDeVCe_VUzVhILd5wvR7c6aMWebZrcGM8-_G7ZU_Uh3eaqo7DQSftRUt5mAxj_9WahHlCPWDa949OMPGM74KV16
1214,אנג'לינה פיצה ופסטה,"אילת, Israel",מסעדת אנג'לינה באילת,"מלון המלך שלמה, Eilat, Israel",ChIJ67-_L-VxABURFyBhxrW-dgw,4.3,08-636-3439,places/ChIJ67-_L-VxABURFyBhxrW-dgw/photos/AaVGc3knGQ9Y81PlN7UAJ5Rl7_V4YoEXD2UEBEFaGVd-jWgIZuT4jVuhELBO7_sIgpowKsiSiHMcuIUulFB89g9ztZdprCzfZkIYzaFGZUH4c6jdGos1j1EAc_TkUhLQLIY6JJ6xnfQsbEzJOknyU6JNFK4LkzEn7PdFs-Lg9o8T39MU1PzHARKtVrg7uwcyK7hRQxMH-vd0in22H4P-z0NA--b9fIlkgI4jZDvBKWU5thUO81R0_q6y_t_5vzk3MsvDKqmEclmQit2gsb3vQa5jn-VMe0gXnE_fm6N5-XyUMB8qj8CRfRaplkj3zbQVSArWO1ihAAoeNTmmWmlqcexIt5Bzcg6z5LOYabqqQ1KCwK3hFmL7cJpD8uDMMdvNwyXv4aJtdRS2_mEFhvZWXiJt75RxmrDcsOHmkzPbYNW-V7zKTw
1215,קירה,"יאיר 4, אשדוד, Israel",קירה,"Yair St 4, Ashdod, 7722611, Israel",ChIJC4t1WHOjAhURLofDxX4F1D4,4.2,08-856-1632,places/ChIJC4t1WHOjAhURLofDxX4F1D4/photos/AaVGc3nArx7SslePCX1u6JCyII4PD6elLLJusxPfceZgz5D8HJcLxqSFz8GKhpJyZOrmac44zJDX4zWugGqf8ugwOfaHBOcN6jbj4d_C4BJxM0ce56KCeT_rX75_lDgu9_VCJbIq87GQR1lBIYOUJu_-3ePgnzH6xo7d7LyGENtv-103jB48vpVH3Q2wmWGLQNESDSMGMfYqMm8opPgxmJov3axlX9vk8Baqkql0hfHBKKU8gc9KN5AlsNu87-Shd8klXddObM0bjo1zZtwdgZPmAdM9Xplq9UYoJwsaW2poJsHEdtivr_S0DXI6RUOllUk2DIA4wNEAdLiChWFxUaeEVKrDZ3zuNizhOnSHbUOJTBsb2jHcjuyXjeBmwlpF4Yd6rKzpPQLr0h_qqvP8zpCd4CtX7CFIlZCooAI2TUizvow
1216,ראנץ' האוס,"אילת, Israel",Ranch House,"טיילת רויאל ביץ, אילת, Israel",ChIJmY5N7e9xABURuSIAsmdOK-I,4.3,08-636-8989,places/ChIJmY5N7e9xABURuSIAsmdOK-I/photos/AaVGc3l09PoKnufU7MSsk_9Tdle7wzyklsqqk2XyzTcf2teTrkfqAzl0GfLLCFTIFodeJhA-XFb7aoXCCP7gPFvY2y4dpWu2vYa21wCoPEL7ktM9YqZznb3fkECM8Zhg2p1gw9wjG3-VDpydHN7Ku128wR4WQ8exAxuOo-tw97TXieSt6C7ud6iT1x4S2B9aZ9H8JQPGcsoZcPEfO4iF-WFHLxHGyu-hJCHN_n2J_61IpFFns3jXgQxSbQ9bUQGiscK_hM0mI9TlfOYVrOC6USHXxPDVcGp0R08_RnjpMYBFoMPx7K-0a7pyFEzRU4HBdgCQhMsFytkxuMIPOnktQsgdli0QazhppKW9AOmh09BIDHMQTipA5UEY4uNm4DxO-S8hTCorVzYRfHFpy5Z6nrMa-55lx0GY9kucWrCiiyxpTWj1k1SR
1217,באדה בום גן העיר,"Ha-Gdud ha-Ivri St 5, Ashdod, 7770089, Israel",באדה בום -Bada Boom,"Ha-Gdud ha-Ivri St 5, Ashdod, 7770089, Israel",ChIJPzZ8KrOjAhURE0zPLDMY23Y,4.3,08-615-7777,places/ChIJPzZ8KrOjAhURE0zPLDMY23Y/photos/AaVGc3lxSlkNylzfSlF-s8O9D7oTQf4CXofxYqOn9CiblIQIkO5oCTDFQE1OTASn9PcMip9L6SbYqmmpWRMCJH_aZ3AOAGtTtpcG5bQDQ6RNyEC-Zs8yRLa-IFf_yfBsZEHpTD3ikOQaIu9xYot-c8BhZsUHlD5IuGJI2W_EW8e5fnk8JHZB36NY4kZYhJs8G51H0WfTZeI2CuSY8GGMIF2uU1suKnuJ73UcQvh8e_jNtA6xGX-cOoVDYaJn9s6LSV1GEtxIqXbzOroCd5tZKbvIF77FTffvzf6Sel_w3i4kfBVm87M_R0yRvVxMAe8DhQD6f6zu6lt0tUKgMH8T5SjpJdekAqUT-C6oB4OJGUM8cVD_fbsMWDJF4NMCJLtqN7BEhqDgoOCu8dX9M2TpI4P41fnbr-E3IcZVm9UVRp9I82F82A
1218,קפה אופרה,"קנאים 27, קניון ערד, Israel",Opera Cafe,"Ha-Kana'im St 27, Arad, Israel",ChIJW7ufzfj_AhURfopxzycU72o,4.3,08-610-3093,places/ChIJW7ufzfj_AhURfopxzycU72o/photos/AaVGc3lAq0Dqru9BrJNFlRbyZhIhQIlQNsSPntwMALzaEk4EQef1NzW7VmQ5ZKcb88IQGIH0k2U9-dE6IicArVmy3nw-Awj2ZREVAOeW8BBntZK3A5wDz-NbDG3tvUqJOl7EHnko-1khw1r5U2QzZ_saLZ5lpmGHHcLAIVbY3Vj5ipZ5_wCXuR-rwF1yf8vUmyM_wDDx1PoT0KcVTW6lgdIqebzzRd5yAc4XFOV8mzvvmDbiQrUuN-BGDn8eRD_CPsCf9eRRxqW6zF7Zd2vt6s5ezDURtjdpEeMREx1HCNOMh4lB3eR6WXyIf_ovnyoQgegh_48YBnna9rmtXKHeB0KEaEnXZfJrOMCbZE_Nr2w-oL3R18F1fM6L8SMnRtXRL5tL-p8tlDVyeZMK6VW7KJfORapesp3ZflBHPyly2IdSsTd1CQ
1219,הלב הרחב,"חיל ההנדסה 6, אילת, Israel",הלב הרחב,"Heil HaHandasa St 6, Eilat, Israel",ChIJmQ8F4vVxABUR1SI-Y9fUjdM,4.3,08-920-5040,places/ChIJmQ8F4vVxABUR1SI-Y9fUjdM/photos/AaVGc3k3IZOSw1eE-Aoo_tv9-3-tcpC9nVozUnVM9YCLQzvOMsi0mqp1bPe-jto4jeJXwOR-Lgmib6zR3j_AAQ8Autmqssx3UhQkEZN4CdKTHgTDjCdfknjduEff7lkYFhdXIfuiWb6Ta3gv7YVDNof2FTcJ6PFWztbNoO_tw8C6PTEVLVeURSDS-sUurdfcX2GzcyPSISmjM7OJetv82aA4fZfF1i8_DcZ7JfZg1_ih173n3toUIipJbxQoP66--6NnqyatQjqOTrMz04hGWrFrilnTiyzljoOdx9nPduw8uz8koVvo-a4DdloQaGvsHs1TGk9-ZrTfglcDGztyHD9j319SnjbGrm51t2_3shlekX5HWC-N4oTTn2FOa35gcVSMNDGI5w65PuSmxACyLD8TtUjTizopatsYGvbdJwjcUdFFGGFy
1220,MOOD,"הים 5, אילת, Israel",מסעדת מוד באילת | mood restaurant eilat,"Ha-Yam St 5, Eilat, 88000, Israel",ChIJnz4VnvJxABURzc9W-40baiU,4.2,050-600-7368,places/ChIJnz4VnvJxABURzc9W-40baiU/photos/AaVGc3luh0AiyKI81HJXusTfJgxdYjo6x-UKfQcK554whxyp-Qvmk73K2Ko0jhoPrheJoFgBR-P-c_qw7ju8Ne7oWU2pG1u0KtJed0ThawbvpJFv7jW64ftw6WufsksMBs7gznZ-4kpX4BrgLKAm0u62WR5xb75D2tomssc4cQu_1tjtzrqKbqnZyR_4di_IPqgTQ6slpzEewlknaK186DaSDmCk6BFniYc1pkkohErVAG-gT2-T2wQy2CNLHLXhYAZjZlc8bLENIV8O8vo8gjNqS3lJX4mtHdTwM4dflwgy5nOS7jp8tQlRlqaq95Ot9x08GENrUKvnN6rnW-rzXPkTfKLIlFQl6K23qpMbnnE5GkNJiW4HhJaTzwIb9Nu7pFehaD_j1GK04j8PZmyhHbiz8sVX-mwbw3VKpDg1MQhXNQk
1221,קפרזה,"דרך הדרום 20, קריית גת, Israel",קפרזה,"Derekh ha-Darom 20, Kiryat Gat, Israel",ChIJZ9TBQlyTAhURnJCxcZD1F04,4.2,050-770-5958,places/ChIJZ9TBQlyTAhURnJCxcZD1F04/photos/AaVGc3laxT6r-5Px32seXr1PKBSA-eHhnAH26Y55qTAuOE-X6q-mIBQKn1n5jlXytvCJDV_DpDhhI4wl9Hr0kQPGPJWQ3Dqmij9G1c05teJKM-t5-6_c8cUJqY4QTzhjcBX1RblGRxL7kXjYm2grTBOWN6myK1pNzsrquEb_NXe7tGemvIQc1Oo6zj0H37tg31xN3yJfN4HrTAzdOL1YR2_AS_FtUTing4aCpCtfay7xPyKhU0yQezdXPY9WESeBHNECX76MSyt4WvdiZyR46tzRVnOseHm5phofrMrgZhpKreVPtUnQmpdeUkuLajtxtVPWn_pBzGl9poYDir1o6OKptv79LGgA2dFAhC9ihGM4jTMjmxL0RuWXY5XLa1PoaJjq4sI2vWBNyVmxtEftEdJ-srRt-MJ9ob51tRZdvdvzPT251DdJOWfxsXXNlz1MEJFy
1222,איטליקה,"קאמפן 8, אילת, Israel",איטליקה אילת,"Kampen St 6, Eilat, Israel",ChIJlxB3heNxABURnLjwv5JG-H4,4.4,,places/ChIJlxB3heNxABURnLjwv5JG-H4/photos/AaVGc3lFLEhAkxJWt7zGQDFZRNYwJeMb6hhQFynNWVIdjXQU1-p-sUzoskpjy5jmASQ0jiwS-fbcSA045C7H-FXEup1U-uSC-u4TzF9Pgf5D5Th5GagZ95cKyyRBCB7iOp_yoZFmaCT8bF8qVCr7C9ZDKbkOjcuOdPTPL9L3zNK0ZKyPGETuV4ctHoxJsiTV0jdS_uiH8jwXQpBycAuMbXVjlTBcO8sBozLAPeOSv-T16vXWP0SF5rUC-4warqLs1XsSm2BuGAAB9akqc6PKz_bcaJhFDh2J0CDMuBYlQa-rxPyLBYROzK-MEirXmJeY8UeCqO9evK-UaIiO-phDBT_ccn_HV4OmEoeunjbBbMz4qcvIPncXifLHjSWs_-cPCQHZz7oEyxcyzdU0NcMgLABheeO4mbPAL9Mv6TUXPplUfwooLbgj
1223,בום בר,"מבקיעים, Israel",עגלת קפה בום בר - מושב מבקיעים,"שדרת עצי הזית, Mavki'im, Israel",ChIJEYY8BOOdAhURLQWhbiCK-ug,4.8,052-667-0295,places/ChIJEYY8BOOdAhURLQWhbiCK-ug/photos/AaVGc3mwfKavBQSNUrJ4XCpbhptC3hqtQnXmxL6i5oPe6kJ8pI8TPSKDLSrW_HRuMai59fBwT24VpnSLIdqMsUY3dN2cGDhOhaohbsgUy25HSX0-DkWJLjOeuTX8DaufD1h1xD2P7Ki0vTOJbMoiyXBesh5VZdsOt2JYNiRstuB-YLuLybPeFtC8k6EtD7uN4qfv_tmnyI_Oa4XFIZjJrfeb69i45ux7t3kux-ZgZHFr17TnD2EWxpR7uyJBsXTMZZcQigVQu_4QujqLm93QbgFupSItT1FbPmolbg_P-mIx_aYgFgFETOVar01TFo4eA6mnSbIdSgH8bijJYeNWmGmWoJ5sOI9EB6V442ndBtcmwSMtdz5E6Ykz8kzYjjVTs-oDJI3WO73ldn6SuCi-JAIh2qNVX5d3OwYXqhQVLvEUfnjxm9j1N1msQ7jQKjGjhB4y
1225,טעם העמק,"יפה נוף 5, אשקלון, Israel",טעם העמק,"Yefe Nof St 5, Ashkelon, Israel",ChIJJw5apUucAhURCp-4bl2QYXY,4.2,,places/ChIJJw5apUucAhURCp-4bl2QYXY/photos/AaVGc3lwOS0-X7cOm_S3zIa1-odI9QHibPYVF6JSATpEIDGJ8UIgDzopwcxwkdoeR2Aji9CImIzLeiOsPFx6sezuSFlfxs8y0YpsV8AHO5UU_RgyLpam8QJAdEOfaVk6CM3MwXYsQVq8V66y8dVz4Ke_grpC1JzA_fHsO3d2Hwz-OC-511vKCmK_qNdgycGmg3fAGN-LpAjWMhHXsnybt-_53Svyi-h1sEdY0nGD1NIzBG0KpAyP9htqIaORHQ_h4yNrTkN5C3IyHvVKeir1dtuoCg-BHZ4XcubYVlt_EDFkSD7iOMnQMZmZ60ZxGNu4hASwnZ84yGkEXHU9e4xLAyxA_jtt5WRbcuWs-sV81tGIki3kZHnIfwK_VdgrzlpSub8xjFcr1CNvTD-zlGL_vs7YDS69KBlpmWVi_7W0x8iP2aEj2g
