id,old_name,old_address,google_name,google_address,place_id,google_rating,google_rating_count,google_phone,google_photo_name
7601,Fish Grill Beverly,"7226 Beverly Blvd. (3 blocks west of La Brea) Beverly-Fairfax, Los Angeles, 90036-2558, California",Fish Grill - Beverly,"7226 Beverly Blvd #2558, Los Angeles, CA 90036, USA",ChIJDa6Hzym5woARfVCzHWX4QQo,4.5,602,(323) 937-7162,places/ChIJDa6Hzym5woARfVCzHWX4QQo/photos/AaVGc3nCQ-EYBfE3pJ387BVT4ZPQjkh915f8U0p6mzlWkDybyIYrvuzMmGS4H9CWQD5T06xRLXd815HS-hTYmaK592bC4Lygri_SUTJiC9r-NphuDujIR27Rt9kFtBPN6kU08hp6l__tG_HlBwFrB_hD0z2Ko6tn-XSfgFzID0SFovZhSQoSRGRsRPgtxvtD4OGX3qeQBcM9mc01IiMdp_TaLrfUJFlj_cJlRmW_9fSry3bme9meFzPoeaSdbnlnNOsmcZ4w8tR802a3ghIqkch9pHDgwqa1ZiJn0k4i6IH5JkmlD24OFc8R5CRQc-AB6EY74an-NKluSCE4Yx5hYx3k9tYwOXpjOALkc_dV2ndX-NOog9e8Cmkm0eP7yBoNAbeIHvTSVVVVW1txNzmw9RbqKqw7Zi-mrY97QyHy_a_xQ9fxGyKOj15frK0GYVSOGexZ
7602,Fish Grill Pico,"9618 West Pico Boulevard, Los Angeles, CA, 90035, United States",Fish Grill - Pico,"9618 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJNautV-G7woARGflpHKZg-aM,4.5,421,(310) 860-1182,places/ChIJNautV-G7woARGflpHKZg-aM/photos/AaVGc3lv83TUcBr93K-z-D9rMsrc2f3BadbcCsfV6JCT_ljzxwwJnj_xdt62f3DGxebDc55r8FPAQCVjalZge7yDM_OlapaMUbK9dzsthf0AOAwEd7_oXU3bFFWgsNlTLcPuevOO03WHUT3px2mFE6Uuk5n6kCnDByMYAKvS4NxoNRxFILojYZBfI10BIB1CcpwJxXx90ZIE3W_EI-XWtPxoyRRZhtBbOzmZyVz1puJBFSd1rJwJLF9MhiJLrzze90hY-TC39k6PMWmqKll5Xgi6-90T5lWlXVQlASvx-bfajJ4_bvFcJO34Tu966NRTzvZpSX92AIIVkA0c7yekcdYCeCYW9iYn-AzV1NQRufPq70hxE2CGQPgpl0bHJJRa_vK_nzZFB309uPjS08HGR88FnUn0DiVaIcaAhMTqDA8qBZbYayAUkUwbWlVS6xjoFCCN
7603,Formaggi,"8832 West Pico Blvd  Los Angeles, CA , 90035, United States",Formaggi,"8832 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJ6SvuNFq5woARpTGCbyMnb5o,4.8,88,(840) 265-8375,places/ChIJ6SvuNFq5woARpTGCbyMnb5o/photos/AaVGc3mOrUFsZ2W2cLaLx0rGNcLmsIZ5Wo0XM1XH2DCybv_0bvur5-9ZaSg-3lvDDqJbIBnJWGjn35L60zD8HQ9Om7L8ztO_5Zw-pa_dCN6OTcaviOkZc025WKGR_KzuBgMLmwfYvOMy8Gb0HowsNZPWERx1o4CKCAhLZjQ8WRBvAS_jKAlkFenuh76P8TdOh_yTN0vzv6E5ZmgYsThvNn31qgAx0WemjMlltzoJCuERrZx3nICcCD4uvmh1hYMHt4BJ7gBDGBnOes0wAgnSax5YGOo5A9nK57tzR3FAwDnItPCaBn2zwrjDueu0plXFvsXC5mmnkNmCf4ZhVe-3vh9klUInnbH-rlT0dCqFNoH7B8JneU3DSjrt1sZSOa7-SjK9NnG8h0OuHojzq0KQNKH3moMWty8NauYaMYei7hsevSJ61w
7604,Fred's Bakery & Deli Inc,"2831 South Robertson Boulevard, Los Angeles, CA 90034, USA",Fred's Bakery & Deli LLC,"2831 S Robertson Blvd, Los Angeles, CA 90034, USA",ChIJPyWsm365woARTTZIPFa1-6E,4.6,110,(310) 838-1204,places/ChIJPyWsm365woARTTZIPFa1-6E/photos/AaVGc3myHwQ1oRsicSsKyHBIKfpIG9LV1NgXKdA-da5OajWwKFfobfoCQFBneo7VwxHvGGHXd81rlj--cQTW7kh4E1U5uneEcJAbw06ZNyT41nP9D6E4YZ3QuZrwNzLAGuC-O4-WfBNr61fP-ckP5nqmxSlGwy9IkJXiS480LVMtaY7rdAAv5pF0M_AkzbP_39xUy169YLVxGuJKYPoeKiWeqKjiKaveaKolzJEgBXMg7b2aUAS2TRvezaswK9Y3B3VgqwPgjhGaA7Ap6hD_6WFqR3W_TIRV2hF1SvxyPvKWdiNUR9h48K6Jq16OdRHHFHuIa86WoBKXli8o-KPS7LAKF1TyFDC4A3L6QlBS_iMVfLm-0PmUqwGQ0Ftw-zVzrZFZYzJgODtH2URaTnyYW_pH3mbEr3H-ewb5pAAJJZTDj_Y
7606,Geshmak,"7117 Beverly Blvd, Los Angeles, CA , 90036, USA",GESHMAK,"7117 Beverly Blvd, Los Angeles, CA 90036, USA",ChIJ49H8t1G5woARjW9fsLXHLM8,4.2,90,(323) 847-5269,places/ChIJ49H8t1G5woARjW9fsLXHLM8/photos/AaVGc3mkyVndi9SYTeJ_rGmpDgkeeqnHYbqA0lxGeAqrPz4WWIwLHWZESMfqxzCX6WqHP7cn-i6LSM8Yl1N3DdDz2AZzuEz2-WzRL-cZKMtjS2vliYn65dL9-tDJVdGXaeExnjvMmuP-CEurmGSM62kx6uQhk1Nm4M9cHCtmf7lLL42VI_U-ZE9G33G6xndit1KMLmBL_qs1GSEWUOCjySOiytDJYqNhEiy1MIXIdEQjUM_PbPDiQAnussTMHNC7zlnD_OL8OOyyfZBMTtUzxSpznYax0i8LWNj4bck9V5dMAs_NDWfjNJwEWvBMPCgdN4CWrjwDZS9s_pSyXgkhf9qQkluBnSWfPWfZ3sShPtqu9_zjJ-xLFnC51vvRF5-IdSDwSyiVWilew3rTBNnC2ETfX-x14mlkhxp_56I3PRITf9vUzQ
7607,Got Kosher Bakery,"8758 W Pico Blvd Los Angeles, CA, 90035, United States",Got Kosher Bakery,"8758 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJSZ6lzl25woARYPQypA1jlF8,4.3,229,(310) 858-1920,places/ChIJSZ6lzl25woARYPQypA1jlF8/photos/AaVGc3mvW7KFba0bDypWM2_TNh9GTjmDOLyxx9UPKPJwCiRyLX1_e_ugsDB31OEGytvULjZq4NmlXf1G4jYX9-T8IFpDR0ALF0GiupFcLseOQr198elQz8EBvyHpKmDKwsUZMNJrZiaynlinzJJinwpvmWT1Yp35ztPG_yDLmZA9tKMtsJuAT0DXjxK1LZzFj4ea_xe5Ecz_7QVP99BgkJ8sQo3OTMqJduzG73AesJiOO7hPhk9QvMUhbhRCGwdiAdnVqoMv_AyJO5TfudPdyZ8d8fUg4YtTbZc0NQouzGlf-1tHa2DBUJqMW_nvUd_6SneGoBRRPuzJ1LlaeFFvEJEI4C1s31rqQXn-sLanS5kqWjm_HA2sG309vJiLkn_t2i8kkRGpw4wFMgo6Sr8TN9zs3MlfroOiH_kV7BAzt1raAOPmxw
7608,Habayit Restaurant,"11921 West Pico Blvd., Los Angeles, 90064, USA",Habayit Restaurant,"11921 W Pico Blvd, Los Angeles, CA 90064, USA",ChIJh_IPWg67woARx4FQmDFOLc8,4.5,244,(310) 479-7173,places/ChIJh_IPWg67woARx4FQmDFOLc8/photos/AaVGc3m7R_9E0fqOR2GisjsRVsc9e4wK1t8koKQHKeeoPhds_XX5sBIWvCYYuDykjbwvM7uuxyF1PE8FHfQHvXbSkDof0ldv4z88UkyDysbNaCiRatSIhGleBhThjT96QU2uVwGL0RdEF3NJqJ0WIDtLSdfeL1Wv_OFjUJ1oI7IYbWXU9w3w8jipJ9GbfzLuq5lmodIZ7ffunLi-78kZqOfAI76PE2ncjAWPwxoh5aKm166UmMvU9MvxwzRG6UNpgAMdwFIs7dWeQARh8JKY4o6jip9BVihcqKoFd-AZm4jmYAsNj2IHed6dbLm96BXphzZC0XsexhEW6XqYYmXJtPRG02BsFPwUh78im8MP12ItT9LS5ZKhIjTfs43XvfbeyQ5Bm_8DcPv5bPQ7iifmUwQUNKGlaioRjEBB1YBILDhw6AyViSA6TDc8ktClD9R6G75l
7609,Haifa Restaurant,"8717 W Pico Blvd Beverly Hills, Los Angeles, 90035, California",Haifa Restaurant,"8717 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJvQ9wRV25woARasyK4yfGLNM,4.3,254,(310) 888-7700,places/ChIJvQ9wRV25woARasyK4yfGLNM/photos/AaVGc3lb4WCiWVn21HlTv402abMu0UA3aFm-bZRkqjooDl19bBOrbtbJznXedgyw4pArUtUzrucdnV7k2UoI8H8YDl_Wpn7dOgkngX1cM91SZmo-kgep-cyyCaYwSzHdMnUMC1NDwyPcz1PBb_eNBeHdo21KNxQgofJB411BEBEoEBHV-RCQMaS3EwwUiRoFXAmx69zmq_h8A7b7nr3xAoEYYpLRiN3HSEO-IZqwLLZIlMpRf9oV4NdhPDpEgoSKIHrUHx6Ib2HUz7gDW5EtmBBC7WDdFwPD18dNz01vbDOR4F9EDuCa_q1bESNgAv5sEilbQ7aJfRWXTtpzQx1k8bTwYe7CIh1ZphizDZxrH5OAN8BfZ7tAjGcIlWzLvpM5-UOA-4TKr0ehRhM_xSR0cSbDGCuXcyKdbmWCn0GdDJwd8ErDVVlM
7610,Hatch Kitchen,"8947 W Pico Blvd.  Los Angeles, CA , 90035, United States",HATCH KITCHEN,"8947 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJUy7bbQC5woARFtRU30hNae4,4.9,117,(424) 455-3195,places/ChIJUy7bbQC5woARFtRU30hNae4/photos/AaVGc3nyHu3_dG2gBBAs_QItxPzITTy-YEqIlr5OYBdZL24i_R9Ee4fN8PQ6o1g5-C2U40W6OjHxGgsotjKC_KFZ4rTXU9Q12u8crYDFIXXZSbtlnLAmwPYiYl7TvQ6SwWUcrnP7aR_8cWC3ssA_v9B5fHAKi3JfhOi6VaAgpIC0z5ws5TqL8TZy2WWlnMasPhqCOeAvIFwjxGGJiq0JhYZofLD5tu8RZG1tI-vS3GSHedVABfbBsEtUlxWRy-sPUJ8tPtcQHPcf7xmqBY_fhaLhkRT2IKOSsqKQ0Pp7E8z31ZuoEtvnD9KTMHt25UkrSAjfY0c9vPzffYrOTtNc-D1ZQ3UZ77VbKQHjbbXROsueekNsEtd0kepxszdWL2zEvbnDQrr3xqxTSkGpTffwqeUp12xCY0ZcbfpyPkkiqOKfGlzkXFYObAUzH_Tf2exPmYR-
7611,Hatikva Grill Express,"14054 Burbank Blvd, Sherman Oaks, CA, 91401, USA",Hatikva Grill Kosher,"14054 Burbank Blvd, Sherman Oaks, CA 91401, USA",ChIJFTF4VE2WwoAR5TpXNiOzX20,4.6,99,(818) 780-2377,places/ChIJFTF4VE2WwoAR5TpXNiOzX20/photos/AaVGc3lqv_JtT09rrptf6XRvOlbUIi5BKN8nJGqOPjbe7TPSzvWJ58nCLl-1-d_yJubIxMApVfjic9Qa_vNuDDf7GwQAfusSdCgr4nrJlrDL7w3t4oM_4c3citwjnAobzr_H-QsdF4m2FfK4F5EiII8V5u88v6MDCCbYE-0XXncFZfNlJCcq-HojtqJ9Ib6oLPus8KWtHCb4Dq00HEDD4Z5flzyTFE1rH4nabpSoZ0I0Qk-4TI3lQVQnoZJdw3MbI4wUCEXKbX_6Pand1TRBQskXtjxHCdeyIXuqu0yov-b1XppSrSM0xdiJHYWmdcTQFa2ygrkOt1aEIICLMhNIQUHM4od36KZH-Z_Idzt3s7aa2H-5MmCGprtWGzSD_mLM0XaIcxu_gG3vVYKn4XxYkUFy5FjSHmHM6LyCwb-Lo1RTBd0
7613,Hummus Yummy,"12514 Burbank Boulevard, Valley Village, CA 91607, United States",Hummus Yummy,"12514 Burbank Blvd, Valley Village, CA 91607, USA",ChIJGeuIVJOXwoARBAqhWH1Rr8Q,4.8,173,(747) 203-8092,places/ChIJGeuIVJOXwoARBAqhWH1Rr8Q/photos/AaVGc3no-tY6Ae-1Q7FlMI9nU_I233sw7EJRprL0hPgZ6cZV7PqSu1lhIoiGyuSs-p6j4PBbJVhwfob0Kb9ckKCtqDkuxQxhhJmn8Kd83s-fAKOnhtZvFlV8u3Oi7jSG_LnJFTlPL5T3c3VHVNRTJDuXgA-cRQ0CBf0icyhIMhkbGTF_56umRWDD8_Fy5yBh6mlAxyQeiQfbTyZDTC_ljpheglZs_m8m5WrNiSf0vYSfMOKzq0jCni3jlMjz0pHSFA1AlgF9Ko2I5nUEcxz2jB6hADt2zN3imBkF3SeOnvlpY01IsA9dbkAlEQKCg5uWn-0qFGUnq3XpI6PpJlDxiGadHNz6Xb3rKXqesLjo94zpuCwLj9JJBR2a2fpTTpT4CP_CXDdGXJ6frkcLclUZP-4wqm5-fd0MKwd9udb6Lj_DKoRPhse4TQNQRewFr_3-kwJS
7615,Jeff's Gourmet Sausage Factory,"8930 W. Pico Blvd. Pico Robertson, Los Angeles, CA, 90035, United States",Jeff's Gourmet Sausage Factory,"8930 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJdUuh1F25woAR41SP7IB9leI,4.7,1660,(310) 858-8590,places/ChIJdUuh1F25woAR41SP7IB9leI/photos/AaVGc3ntvlNtYI_2kE3fhLdj5SrkySEpJ1MmFHFEIsWZpAgE540-xO6l-eT8f-XR_OdX3YQKaQzfAHl_El55c1ZOg07w0KSZqu631DedAhcLRYSymlh2xjUVoD3rABAy_WutAf4BjlqJlY35wVo9SyFcYamRqFqStmLszMikeRmDKh5SLkmS6exdcAjBZkKV1cU8hSLpyZGf0QrgY4IHsPLOmlKXcDherta7m-W_33XVxJgyEU6AS7Wu3eTqnD7cut_q3EaDTG3KT0oUc9C-ggZVqpc9tnXBiOmwWMtxBNyolJl0Hzeob08IQ1lLb7f6S0pVK6IPo5YyMxItATsmj8RTEhJh7NW57eToCPG1q9A6A8ebzBoQ5YDAWRGqqzL_SX9P39gP0wyPKJ25cSfUcV8FW8FD2UIQ0WGcKL0phhPPZ_Ey7Q
7616,Julie's Bakery and Catering,"9030 Owensmouth Ave, Canoga Park, CA, 91304, USA",Julie's Meat Market & Bakery,"6347 Santa Fe Ave, Huntington Park, CA 90255, USA",ChIJg3LqkhjJwoARe_9MXJOg46g,4.5,206,(323) 277-9836,places/ChIJg3LqkhjJwoARe_9MXJOg46g/photos/AaVGc3kNZX9N6vNRjutGDbCmrHgPI81gCt_Z4U2tAegpuiiOaZy2b8SNriEKWiXrsuzo07s-UHtpqhdaHV5_ma48lMakwafS7UGSWZMz5j3zvIMF97zG2OgwIe-JZz0ZCIF3rn1c_gS23XhrW1wxEGgo1SqShKM5I9nvrDW_jFd-GrkyVk0BdWtmDLbgPex811rco-m9NjG3YeP5S3m37pEQ5DO8K3jK_LPuyUTUimtnNuHzxkmmTUeNIwZdRfsHjUoHFQLtXYr0_TV9tdd7dNqO8jT7c9yudfXG0uyr3X7olzvVumnFLHAKOcmBB5iyo64pRNxpC5x-VyQWolXWrrT9QBr8sujedBBwBJux1kAG6s_L82GJ3HdZWyByfaYwhBLbJ9Gzvm6xs75e9erJfj73VhmCDXUvNpdaCKyaAmiIMfY
7617,Kabob By Faraj Restaurant & Meat Market,"8680 West Pico Boulevard, Los Angeles, CA 90035, USA",Kabob By Faraj Restaurant & Meat Market,"8680 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJQ2gQq0K5woARFFIykYDYNHM,4.4,411,(310) 657-4447,places/ChIJQ2gQq0K5woARFFIykYDYNHM/photos/AaVGc3kIWEgHvPfJ0YHFuN-_93uvzo_bPIxW41jOwKJdSocK8UO8jcGI4Rpyk_lVRbPSPS_HgZftWxJg02z7Nfy_YP4TNATY4GdcTOay-ztRqjuTJl0gHx2-dt-XjXjTDcta_l7spw0Rxy7_YzxtyHXwXBjnRCg9XI9Oc43UxcWsQFieo3_YYYTAZrLZ60nFGstkO6NtGmSH0EbZaOcvwlfhhiDvaFxrfhhUg7AzzyqIzX9iiDmeZwnQew6VI-DzbfMwFTEqy1EZL6Hxvjh9YrW-npXTnCxxZJOor1KBjhLwwCZ-2fqm61CB8IfyKyBp1WI4oP1CfZfPkjPjFT5NRgaFYLW1LfDM-0wP23_NJBHirgvytkNdUX8enAe-QRx1lT7mzPhc8cag2KfZWu3ZRrQqcLCiglq9ChAQh90_BcMnt7lxUxbgutYXdVQT_2gNenqw
7618,Kolah Faranghi,"9180 West Pico Blvd., Los Angeles, CA 90035, USA",Kolah Farangi,"9180 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJPy78QV-5woARlFh7Zjb0B4M,3.9,302,(310) 274-4007,places/ChIJPy78QV-5woARlFh7Zjb0B4M/photos/AaVGc3mZEnOC9TtQJK1a_X4-6OWrDIs6YC46Mp22gEIiCgDYNxkfSn6cPwEghd7Lop-CUOar6VWgE9Gc8yWpVWvR8NmTwJ6WzTvmAFnRktCcIJmg6kOwEgL_nks0SPi0FK9RcR5v9NicxHbc1urO-INFyvS5ieJNNBYQNFegx81qE9wW9eXvcv875IzV_VKEVr3JPR-4LtEkO8Vgur6y3uZZqrzQTEZRhdXRDJwnqfStlm2_9jgSWRkwpfkt7kI51j6J-YtKekMr4zrPn7bpicR_kZNV1CZKLnf9XPYUOs2gQL8T8xb7i6Mp7ETMrPTnwGDs0pXiIYadgrJo8ZzvXQe-gWCDFqVncRFbGxJjf1mRMAcx5NDtcsaDIYekDn1DLmfjIwHbPdqma1We1iZwMwPrO0wMva_CoAl0h6sVWcxEEHOH85FVJ4RitpceA2iiGi48
7619,Koshco Superstore,"8800 W Pico Blvd, Los Angeles, CA, 90035, USA",Koshco Superstore,"8800 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJgaXy5gG5woAR0mSfCvzilCY,4.4,33,(424) 363-7770,places/ChIJgaXy5gG5woAR0mSfCvzilCY/photos/AaVGc3mGS4jJRjEi7_2V3pgH63A2Z8JHolV_cd7j1QMGruTJGuiItaG7U4ICf_1UR2dszmNGzTYh76_zP_qfoJwgHAKOZS6EiHx5HazjJRTBe8PPeFSSJ9XqWp61lxMNpFCTOzZt-NXz_WvronbFwNhcKKv9QeX-FIRZhWTuGmccJAwsO1-4qDPqWFcr52z5NA0G_ee62oEYaEFba3gni1DWDMaIIPu0C4xKyJT-XzN5aqsbaIFuFNLDV5DOR1oR4otJ5CLl4NzSZ-gYhMzYmknt1kooBRlxXuIvQS-foHo7TTMcGvvLb1LXLUvvDpCXe6PbXMtN5nqPwc3glQ4MYopRvuT677pZwOe7-7EWWxgp3RlGM-9WDl_r9Px0rszc8Q-3BURB3P0CERxgU7i9LHBzsT-wKmHZPgtQJi_QvqVZsC8
7620,Kosher Pizza Station,"8965 W. Pico Blvd. Pico-Robertson, Los Angeles, 90035, California",Kosher Pizza Station,"8965 W Pico Blvd #3332, Los Angeles, CA 90035, USA",ChIJQZU4hF65woARNgnag9bIlSM,4.7,279,(310) 276-8708,places/ChIJQZU4hF65woARNgnag9bIlSM/photos/AaVGc3kVF_2em90vkMQ08bhH1s8xNd0ZA5bs6MVuQhvmXK954vxuZvWEBOe7Rqnj4eEG_KbSwNxPXI4om97hMmOg_FHziLJhbm1IxNZ4lc5NJBUeJQ8Apf3ZOXXGHlN_R6VEYd2B8lOQ6vpG23J2sFHE7uyRMqE3t9rcMflhy77_x96wVFz_M5o1sTFeKzw77vCZN_xAn8f603WSSa2xBegenRQU7YvhvpPfMmf1NC4NdXBtrOtFrDx28MXEL-3CjrzZVU3cgi3HJ1x5LsNYowTjqBDmEYynonhQddsJ9beqBllfkNUIWBZRVul7UOnfEtYwTTcZipM2DOMAia4QoJjQoDrb4rxADRCqGKPnt1Ir2QMfCtU84plOL3kDUbyn9kzXXzoYWtbSEWDBmbyta5LVP_HAWpceDDxvKMJctVQ_nFDUlYE
7621,L'Carve,"9233 W Pico Blvd Los Angeles, CA, 90035, United States",L’Carve,"9233 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJMZ4CEAC5woARin1hsB5h6cg,5,43,(424) 421-7287,places/ChIJMZ4CEAC5woARin1hsB5h6cg/photos/AaVGc3lFhxdKidT5UaDs7Zw3t8mMHZvfC-Avp9S18Jgow-jFhpDI-lF3oYpCeXGelbJ0tbWDGWRk5-uk1G9dqtAkZT3O0gnVttAsYWANx9pELhpUn_1tQpX-_yJVIqLjhghvelilP7JzhLnteETb6QcbGGqSVRhVc_T1wt9d7nAdEdtXEzC_hf3mQ-BJ4_dhOYVHXCuLAZ1I48C7oihslsgMUi_7ryrfzb0Dq-Iagv5jP-_FesZvKTb5vDvuTi3ZDQayqb-JVA-jjpYNs6RJ1Zk4IrMcOf2ABcy4xvvECiJ5HNMWHGzB9PJurhzNZzPrhE8XIcBEIYj_Y-IuTeW9ahoTgcsUxI8nl0ho0oOJbBM0XuV1w-4tW2V8cqoFbNNzb_xfSMIVylashlTz7QB96TmCoQI5LcGXjo46XR3rCfZmxhrjbhoe5E35zq9FttFP_Fn8
7622,La Bottega,"8826 W Pico Blvd, Los Angeles, CA, 90035, United States",La Bottega,"8826 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJB2qV9XO5woARJ80vyU_CJ38,4.7,113,(424) 382-1021,places/ChIJB2qV9XO5woARJ80vyU_CJ38/photos/AaVGc3moKoev_5LjveZnccbAfVzRJH0A6LuIUae6BrM2oG7cUeXd-4uoCnBishaobLoysaFJTA9XUVSdYH3aL7V6IRVXLVasWByqMAgNsOnNxgSMHu27XdbiVVr-lhRoYniqFFf75k2qWha2ZLBOmZ2FCNyE6-pIxfXYQPlGjOf2_XgjqOdynAi06toDsIFvIQqOZuDB8meag8Mjy2Lh6jhuML6wTnmCj6rIEZPIBbGI26bMeqxGLHs7UVaqoGitS2qGTIG6ba2zpOohBJw5KEQI09lTMu59bQYuWET9W-i831g-cshwcwKmLHzDjQNSJRTAJ_dNYh-JeGyulWL4lfc_27ID2LDFPOCjSDUVxKhrQ2Fdxe3wGL-PWpKYLDnQouAGeX9IjPQhfRj4-PpsJEkev_ik57ZM8Gh7s-CvymIPY3FALppXErQCkDTOi4zh1g
7623,La Brea Bagel Company,"7308 Beverly Blvd., Los Angeles, 90036-2535, California",La Brea Bagel Co,"7308 Beverly Blvd, Los Angeles, CA 90036, USA",ChIJE7X0oCm5woAROewVYJ9Z1GY,4.2,420,(323) 965-1287,places/ChIJE7X0oCm5woAROewVYJ9Z1GY/photos/AaVGc3kov07IJuRUBbVNyst3-Kib-fLn5rZ4VubsUSGzV3_Lf42o318gv-QzWo6v-SuzddPQnRkb4VY9Iyl7yL5doOFlEE0oOVe0T6TXLhHu6awuF_GNZcg5Q2KbZT3r7dEKUAGxRAjN9M6OI8p6rDzh1fOSov-XE8jEBbdGtlDfeuzkxHoTOn7PJ88kVWEr_h2DNZ6JlQN5lc6tSDddX8hA-mZ2OF94iI-rSv7YLpocifE4JeDx53aFt2NjtpNBV_82Q2Fo18U2e479teec5M2b59qAE_FqkrPUe3IH-FbVT67SGkLWhMDwJu6FrgBgnDkfDzg8eABU0d4kWFZkXpjTUzrxPqesjam9b7Fj7M931I_2ag4vs5T6_KcDzPkU4-ePP8oP-wCPjBTZx0mBvVL7clK1nmTEWYogYC3CH8pYoeocq1I
7624,LA Burger Bar,"8581 Pico Boulevard, Los Angeles, CA 90035, USA",LA Burger Bar,"8581 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJKUkOyWm5woARYMw8EP-FSpI,4.4,944,(424) 278-1296,places/ChIJKUkOyWm5woARYMw8EP-FSpI/photos/AaVGc3nVFwPsRT6zod7x1VXYPUKnAzmS4Cg6llyE2WhD0LD-bgVa8i7W0VnWye50FcmSjJilutbRAaPHCtDQ5hp6FVcG2g9eztTuNDJt2P8JlGyfO6gxWzbPwjaw0iPW4Hz1eDMR3dZzBTQsEEsjg7OOO_GP6qDBnOncmgzNE7QJj_bVq7xFJ9x0ENYh3jduNdnU8Wjs7l4IHaCP8ItRxdn-rExo1EBMxn3iMFoWcchH-y0NFmFrdwjOIGAvr2tsJ1YMaWxE_U6AFY23Al5dLsgV1xmtsKG7TWYTw4R1fbL79XiIoFu9m16IMQrmXkh8tLq1_262oBHPfLJLeClnr-0shENg79cSh-1NHFhAaDlksUVpY1D5o6wvdyLcDPfMD4QIPInDd6C8rwsmYQzRR8KQ9OH2zhRUL9OUI7EE6yRr9sKNdA
7626,La Pizza Kosher,"12515 Burbank Blvd. North Hollywood, Los Angeles, CA 91607-1503, USA",La Pizza Kosher,"12515 Burbank Blvd, Valley Village, CA 91607, USA",ChIJib_-bG2WwoAR_mMsNu1u7RM,4.7,135,(818) 760-8198,places/ChIJib_-bG2WwoAR_mMsNu1u7RM/photos/AaVGc3m5uLS7gA2Iwe3AoDQUezb_Z8g1QSL5tgRaMwERCwAryVJG-8bR1zeOJfClsS0I-HHuLg3r2WIF9iUoYKj78a_xw2IfI_tqsvfXz-FOo26hXhugOhrAYC94Nws3zltmPOtP1yXdW2yWokZyIFNjzocNxAEWGtPKxN_LZ1-lk73-FgCbDACo-AZGjbVQuaZldlAoKlsCuIPPuH9oS2DssWH0LfyFnKm3o4-tyFWMWO8sqxP2tpnlhuoTIKabZU9gvMck76eWqmcmmY92iGrycO4uSpRST4k4AVc_4jucI1Ou_Gr5X4ECcArwXyJ7thWfu5YzfXDV63icccOkKlV8MWy1g8bawc_1oKksdIZWFrOuQmpR8H3b4u2PBIOqyKiI4l7hNG0i8T_sV4xbZipIONbPS-DPgyE61Cqw2AQmOaA
7627,Lamalo Cafe,"8837 W Pico Blvd Los Angeles, CA, 90035, United States",Lamalo Cafe,"8837 W Pico Blvd, Los Angeles, CA 90035, USA",ChIJWRY2Kke5woARA-H0-UQDT4A,4.7,154,(310) 402-2893,places/ChIJWRY2Kke5woARA-H0-UQDT4A/photos/AaVGc3mdcK4rvc8k5P0JVBnVKZ6SCJqQX2jP8DD4QaiZH0gf01mJqh3soN7upjULwAEestH9oj6rasVqDdeOyiQe--OuNreST13PI58xAshSk6fzGqiWlDotsE7t-rABYzph7j3Nx_IRsLFi-jB12T_koP0ieZ6tnnokN6H0TASFA2Y7pK0efspG1NU6Oy2fB5z0g-80cAsy1tj09xvqyt8eUB5TlQDHnr-raCe9FtbUEBN3nf-n8EtVfssv2XAVEmVjzSzBuT5XyRkHJNUKXTc0lNsLuQ2Wf_zwBMCk9LTKNnRxbITa4Vs0AnSVyvXkUif8n8OlbScuiX64Ph165mwPomSfg3vyH1FD1sOyC4CPWEofKvHKcJV7svq6NPMoBsGRjbD6K2uwOvJseCc2yiIIeg0vQCVNsCX7DprYAZUtRX_MpHxeNFPxRf5mi8mfPZ47
7628,Le Sushi,"12524 Burbank Boulevard, Los Angeles, CA 91607, USA",Lesushi,"12524 Burbank Blvd, Valley Village, CA 91607, USA",ChIJ0WrYFG2WwoAR0abU10vn34o,4.4,141,(818) 763-6600,places/ChIJ0WrYFG2WwoAR0abU10vn34o/photos/AaVGc3npPXiVzcQmDJZ7VdAtr6icCzwZk_ye0wHOB9-pXx7CBsWlONRN-iu8YDr3EXlxrJGQ6ZcY5NHZyAde9Fb3sp6-rdEjRcr0PFJcPFf2u4Fs8SUl9nx9xiNvVb9c8IzLQW3_9IwJbJ3wUcLujM6N-vCD2icHEcbcWaep3MEQQCxVFsRaXsx0isjc_Hy1FnwVbva6MvSy76qojwz5wRIs8FtucvfZyH7xn9jruxb1akk7BiIHe5sg3ffwu3cgW2L6DbH7ePoDmdKDKsaYaRslxOjWfMv6dnDSv9t8j_B62mz8PJBc-hLwwQHWOAzsV4Je_onv9uynK0OakJdCW4JE7Fm-b88savsQsNPcR1tpuOR16sbUtwf0m4aFezvZAsWoo9A5NPsn3BZDC3ujWwJx1oLEXZ8YUKym4c9qcL83vPiJrXZZ4PVDpZPMeRwoBBq1
